text,class
 Bonanza had a great cast of wonderful actors. Lorne Greene Pernell Whitaker Michael Landon Dan Blocker and even Guy Williams (as the cousin who was brought in for several episodes during 1964 to replace Adam when he was leaving the series). The cast had chemistry and they seemed to genuinely like each other. That made many of their weakest stories work a lot better than they should have. It also made many of their best stories into great western drama. Like any show that was shooting over thirty episodes every season there are bound to be some weak ones. However most of the time each episode had an interesting story some kind of conflict and a resolution that usually did not include violence. While Bonanza was a western the gunfighting was never featured as the main attraction. While I am a fan of The Rifleman and Wanted: Dead Or Alive; those shows usually ended with a gunfight. Gunfights were how many westerns resolved every conflict and Bonanza was very different in trying to seek peaceful resolutions and harmony instead of killing. In the early years of Bonanza there are some interesting episodes that do feature a lot of gunfights. Those episodes stand in contrast to the rest of the series but they are pretty good in and of themselves. In 1964 when Pernell Whitaker wanted to leave the show Guy Williams was brought in to replace him. Williams was playing the role of a long-lost cousin. Unfortunately Whitaker decided to stay one more year and thus Williams was written out of the series when he moved away to marry Adam's old girlfriend. If Williams had stayed on for the duration of Bonanza one can only wonder how much better the series would have been in the years after 1965 when Pernell Whitaker left the show. Undoubtedly once Pernell Whitaker left the series the stories focused more on comedy and country hijinks. Whitaker had often played the heavy in many episodes and his absence left a void in the cast. Little Joe always wanted to play the nice kid and Hoss always wanted to play the good old boy with a heart of gold. Since Ben was the kind and wise patriarch of the family that did not leave too much room for any gunfights. At some point they hired a ranch hand called Candy (David Canary) who became their fourth member of the cast but Candy was never featured in any gunfights and he was hardly more than an older version of Little Joe. For a year or two they also had Ben take in some other lost cousin (Jamie played by the forgettable Mitch Vogel) who was a teenager that was usually getting into some kind of trouble with someone. Apparently by adding the teenager the studio was looking to attract younger viewers. It also gave the writers a chance to write episodes about teenage problems alcohol delinquency etc. Those kind of preachy episodes were popular in the 1960s as a reaction of the establishment media to the counter-culture movement. Dragnet was probably the most popular source of law and order TV though Hawaii 5-0 The F.B.I. and many other shows also tried to jump on the bandwagon by doing TV shows that featured irresponsible teenagers causing mischief mayhem and crime. The addition of a teenager to the cast gave the Cartwrights more chances to show up and solve problems but those episodes feel very contrived and are not very good in general. After Dan Blocker died the series limped along for another year or so before it was canceled. The last season was pretty bad as it featured Little Joe tracking down the killers of his wife and most of the episodes were somewhat depressing because Little Joe was usually drinking or otherwise remembering how much he loved his wife and how unfair it was that she was killed. I don't think I have ever seen the last episode of the series and I wonder if they ever officially wrapped it up in some way. By the last year there was only Ben (Lorne Greene) actually living on the Ponderosa as Adam had moved away (and never came back even once as a guest) and Hoss had died and Little Joe had left after his wife (in the series) had been killed by drifters. Overall the era from 1959-1965 is the best of this series. Once Adam left it slowly declined. Most of the shows before 1970 are pretty good too. By 1970 the series was trying to hard to be hip and topical and it had lost a lot of its western flavor. The addition of Candy and the teenage kid also diluted the general quality of the show and the death of Hoss (Dan Blocker) was the final nail. Bonanza is probably the best western series ever made and of the 465 episodes that were produced at least one hundred of them are excellent western drama! That is a pretty good record. Even the worst of Bonanza is better than a lot of other TV shows. ,pos
 Some films are so bad that they're good. This is clearly not one of them. Based on a true story this film was about as true to the story as Pinocchio's chances of becoming a real boy. The acting was terrible the direction was poor and it travelled way too fast. It was as if the director just wanted to get it over and done with and go home. Nor did Melissa Joan Hart ever strike me as a talented actress but then every film she made was pretty low-budget anyway. Like most of her other films she lets down her characters by hamming them up too much talking too quickly as if speeding up her words is going to make her more dramatic. She really brings out the sense that there is a crew in front of her and she's talking to a camera when she should be engaging the viewer in her character. It pretty much lets down the whole film and any leg that it may have had left to stand on is ruined. Probably the only good thing about the film is when she got nailed in the end. But even that wasn't satisfying enough to subdue my loathing for such a bad film. Watch it if your taste in film is blander than a piece of dry toast. ,neg
 I contend that whoever is ultimately responsible for creating/approving the trailer for this movie has completely blundered. NO ONE I know wanted to see this movie based on the previews and EVERYONE who actually saw it (that I know) absolutely loved it... The advertising campaign is disgrace/disaster/blunder. Opened at #4 behind... #1-Rush Hour which I have not seen average IMDb score of 7.4. #2-The Bourn Ultimatum which I have seen awesome movie but 3rd week out average IMDb score of 8.7 (deserving I would say). #3-The Simpsons Movie which I have seen okay movie but 4th week out average IMDb score of 8.1 (a bit high in my opinion). #4-Stardust average IMDb score of 8.4 (lower then Bourn but that's been our for 3 weeks). Whether it was poor scheduling or poor advertising I think that the powers that be behind this movie screwed up big time! This should have been advertised as an amazing movie that happens to be a fantasy/fairytale and not advertised as just another fairytale Too bad :( Anyway- Now that I have very pointlessly ranted on-and-on... Awesome movie go see it! ,pos
 I am still shuddering at the thought of EVER seeing this movie again. I have seen action films I have even liked quite a few of them but this one goes over the top. Not only does it have the worst male actor ever (Sly Stallone) playing the lead role but the plot of the movie is so stupid from the beginning (why not rob the money while the plane is on the ground would be hell of a lot easier) that it requires a person with IQ less than his shoenumber to believe it. Furthermore the plot has no real twists at all a three year old kid could guess what comes next. It is a set of cliches (of action genre) with Sly performing even worse than his other movies (he was better even in Rambo III if you watch that movie as a comedy rather than action film). Now there is an actor who can't act A) surprised B) sad C) anything else than his basic face. I would still like to point out that this movie has two factors that might make some people like it. EXPLOSIONS are outstanding but then... you can see better on the 4th of July. LANDSCAPES are magnificient but then... there are documentaries about the Alps and Himalayas so you can see better sights that way rather than waste time on this flick. Go watch some other movie instead there are hundreds even thousands better action movies. ,neg
 I don't know who to blame the timid writers or the clueless director. It seemed to be one of those movies where so much was paid to the stars (Angie Charlie Denise Rosanna and Jon) that there wasn't enough left to really make a movie. This could have been very entertaining but there was a veil of timidity even cowardice that hung over each scene. Since it got an R rating anyway why was the ubiquitous bubble bath scene shot with a 70-year-old woman and not Angie Harmon? Why does Sheen sleepwalk through potentially hot relationships WITH TWO OF THE MOST BEAUTIFUL AND SEXY ACTRESSES in the world? If they were only looking for laughs why not cast Whoopi Goldberg and Judy Tenuta instead? This was so predictable I was surprised to find that the director wasn't a five year old. What a waste not just for the viewers but for the actors as well. ,neg
 I'm sorry but I didn't like this doc very much. I can think of a million ways it could have been better. The people who made it obviously don't have much imagination. The interviews aren't very interesting and no real insight is offered. The footage isn't assembled in a very informative way either. It's too bad because this is a movie that really deserves spellbinding special features. One thing I'll say is that Isabella Rosselini gets more beautiful the older she gets. All considered this only gets a '4.' ,neg
 I was looking forward to Kathryn Bigelow's movie with great anticipation after the endless hype and 6 Oscars which it was awarded. Unfortunately it really isn't a good movie. The depiction of the situation certainly seemed to be accurate and believable on all counts but beyond that the story simply came across as incomplete and the direction of the movie appeared to be uncertain and haphazard. The actors put in a good effort but for me I didn't really get what the movie was trying to be. It's not as atmospheric and gripping as Full Metal Jacket not as epic as Band of Brothers not as action packed as...well anything. I certainly can't see why it was nominated for so much nor why people are 'hyping it up' to these epic proportions. Mind you given the calibre of movies in the last couple of years I suppose there's not a lot to choose from. ,neg
 Otto Preminger's noir classic works almost as a flip-side of LAURA...while that film was glitzy and features the high fa-luting Clifton Webb this film is a whole lot seamier. Dana Andrews is a less than good cop who accidentally kills a man only to have it potentially pinned on the father of the girl he loves. Preminger keeps things moving at a brisk clip so that lapses in logic are easily overlooked. Andrews is quite fine (a lot less wooden than he's been in the past) and the stunningly beautiful Gene Tierney is stunningly beautiful! Creepy Craig Stevens plays the unlucky victim. WHERE THE SIDEWALK ENDS is a must see and a terrific companion-piece to Preminger's equally lurid WHIRLPOOL (also starring Tierney). ,pos
 If you loved Long Way Round you will enjoy this nearly as much. It is educational funny interesting and tense. Charley shares the screen with two interesting teammates two tired mechanics two excellent cameramen and too much Russ. Ewan makes a few appearances but Charley really pulls it off alone. He is funny engaging and still a puddle of stress and doubt. Great stuff! The series wraps up in 7 episodes. Like LWR the preparation is nearly as interesting as the race. Though they cover the ins and outs of the race well there could be a bit more explanation of the trucks and cars which are merely mentioned and rarely even seen racing. It is a motorcycle movie though and anyone on two wheels will love this. The series features stunning photography as well as a few interviews of peoples mouths. Yikes. There is another extremely catchy theme song like LWR but this one is not nearly as good as the Stereophonics. If you live in the US god knows when it will be released so buy it on Amazon.uk and watch it on your computer as I did. Oh and be prepared to buy another motorbike. ,pos
 A response to previous comments made by residents of the region where this motion picture was lensed: One person suggested that the closing and destruction of the Ocean View Amusement Park led to a downturn in the surrounding neighborhoods. This is simply not true. Prior to the construction of Interstate 64 which bypasses the Ocean View area the primary route for traffic went through the heart of Ocean View. Once the interstate was completed Ocean View rapidly became a ghost town with businesses closing up and an increase in crime. This led to a huge reduction in revenues for the park which also faced new competition from nearby Busch Gardens in Williamsburg. Meanwhile in the past few years the City of Norfolk has done a remarkable job of fostering redevelopment so that the area has become a sought-after location for construction of high-end housing. It has also been said that the destruction footage of the roller coaster was used in the film Rollercoaster . This is also untrue. Footage was shot of two coaster cars careening off the ride for that film but the actual explosions and collapse are exclusive to Death of Ocean View Park . As to the film itself the storyline of a supernatural force in the water adjacent to the park was certainly silly but somewhat typical for B-grade movies of the time. With the cast involved there should be no surprise that the scenery was gnawed in almost every scene by the primary actors. I don't believe this film was intended to be another Citizen Kane ; I believe Playboy was experimenting with a new non-nude format to determine if this was an area for the company to expand into (apparently not!). A strange force in the water causing strange events in an old amusement park probably sounded good at the conference table but proved unmanageable in execution. The roller coaster and the rest of the park was destined for the wrecking ball anyway; let's come up with a weird way to justify an explosive demise! . For the casual movie viewer this would be a see once and forget about it film (except for Diana Canova fans); but for the thousands of people who live in the region and have fond memories of the park this movie is like a walk down memory lane for footage of the park as well as old footage of downtown Norfolk the first Harborfest and Old Dominion University. Even a limited release of this film on DVD would be welcome. ,neg
 I don't hand out ten star ratings easily. A movie really has to impress me and The Bourne Ultimatum has gone far beyond that. Furthermore this trilogy has come together so nicely that I believe it to be one of the greatest motion picture trilogies of our time. Though all three films could not be any more different from the Ludlum novels they still stand as a powerful landmark in cinematic achievement. The Bourne Ultimatum made me want to cry that the series was complete yet I could not even attempt to stop smiling for hours. From the moment that the opening title appeared I knew we were in for a ride. Paul Greengrass has done it again. Everything we love from the previous Bourne films is here once again: the action the dialogue and of course the shaky camera. However for me that last one was never a problem. I think it adds to the suspense. I will be back to see this film several times before it is released on DVD simply because it is genius. It is a perfectly satisfying conclusion and should stand the test of time as a fantastic movie and altogether an unforgettable trilogy. ,pos
 WHEN I first saw this film in London in 1958 I was bowled over. I had never seen a film like this before. It had a strange hypnotic effect quite unlike the films that I had seen previously and it left a lasting impact. I believe that Odile Versios & Marina Vlady are sisters if not twins. Certainly the interaction is amazing in its power to influence the viewer. If this has been converted to DVD - in Region 2 format - and in the original French language I would love to hear about it & where it can be purchased. ,pos
 I have a two year old son who suffers from the same condition as Jonny Kennedy. I never got the chance to meet him but I have never heard anybody say a bad word about him. I hope he knows how much the making of this programme has helped his fellow sufferers by raising awareness of this terrible condition. This man has touched people in a way that a million charity leaflets could not. I believe that this should be compulsory viewing in schools. I also agree with other comments - what have I got to moan about? He took everything that life could throw at him and still managed to retain a sense of humour. God Bless. I couldn't watch the part that showed his dressings being changed. I have enough trouble with my son's. ,pos
 I have a severe problem with this show several actually. A simple list will suffice for now I'll go into more depth later on: superficial characters a laugh-track and boring humour. If you don't wish to look at the rest of this review and are only reading it so you can feel superior (as if you see anything in this show I didn't) to a frequently irked teen from Canada I'll summarize: Friends sucks not only because it is unfunny but because it destroyed the TV audiences for new good shows (Arrested Development Dexter etc.). Friends is as much to blame for reality TV Two And A Half Men and The King Of Queens as the television executives. Now then on with the review. These characters have no soul they are exactly the same in every way (outside of gender and hair colour). They react the same way in boring situations and are completely secure in their own bodies. Where is the conflict and the humour that comes with it? Why isn't Rachel storming out on Monica after Monica starts hanging out with Rachel's enemy? Why doesn't Joey contemplate suicide because nobody seems to take him seriously? Oh right cause he's the dumb one and he's comfortable with that. This is the curse of having perfect characters: lasting conflict and (god forbid) personality becomes an impossibility. The laugh-track is the one thing that should have died out right after it was born. Any show that has one is almost certainly the opposite of funny. How can I make such a broad generalization? When a show that claims to be comedy requires laughter from someone BESIDES THE AUDIENCE it must mean that the audience would not laugh without it. Laughtracks destroy humour by preventing quick comebacks. Humour becomes a construct rather than a free flowing entity (see The Office Arrested Development). This leads to my next point: the humour is boring. There is no way to make a perfect character anything more than slightly humorous (without a laugh-track apparently) simply because our everyday humour comes from recognition of our flaws. So what if Monica dated a 17 year old? She immediately recognizes that what she is doing isn't right and breaks up with him. There has to be some sort of conflict rather than an immediate solution. Maybe her mother finds out or one of her friends tries to get rid of him and ends up seducing him. That would be great it would be like a custody battle! So now I've provided evidence for my position. Many of my friends love this show because they haven't heard of Curb Your Enthusiasm or Arrested Development many of my friends hate this show because they recently started watching Curb Your Enthusiasm or Arrested Development. I have watched very little of Friends in my life but I have watched enough to spot huge flaws that make the show in my opinion completely unwatchable. If you've read this far thank you and I hope you at least start watching some of the shows I have mentioned. ,neg
 Awful! Absolutely awful! No plot no point no end. It looks like the director turned the camera on and then the whole crew went to lunch. Every day. I'm trying to GIVE this video away but no one will take it. I'm giving it a 2 instead of a 1 because I like Benigni. Roger I'm going to have to say thumbs down on this one. ,neg
 I read a couple of good reviews on this board for Mr. Scarface but for anyone uninitiated in the genre of Italian gangster films like myself the picture will probably make very little sense. Indeed after the initial setup involving the ten million lira scam the picture devolved into a fairly routine revenge flick with a minor twist in the identity of Rick's (Al Cliver) character. The whole gang war plot got muddied up for me with the inclusion of Vinchenzo Napoli (Vittorio Caprioli) but as most other viewers commented he's about the only one who gave this picture any life with his often ineffective attempts at violence. I found it somewhat unbelievable that Manzari's goons who chased Tony through the streets didn't actually stroke out before Tony even laid a hand on them. For all of his buildup as the title character Jack Palance was wasted rather unceremoniously in an anticlimactic near finale making the U.S. working title Mr. Scarface rather moot. I've seen enough spaghetti Westerns to know that they don't all work; I guess in this case my first look at a spaghetti gangster flick didn't quite make it either. ,neg
 Description: Corny utterly stupid and worthless. It's so cheap and lame it'll make you wonder why these abnormally dumb people even wasted 2 months or so to spend a budget (I'm guessing this...) probably no more than 700 dollars to make this movie. It was just hysterical to watch with or without Mystery Science Theater. I am giving you the best advice in the world: Spare yourself spare your time life and money by NOT--I repeat NOT even ponder about whether you should see this movie. This movie is so corny it'll make your face turn purple of outraged boredom. If you have a one-digit IQ then be my guest and watch this absolutely despicable movie. You might actually admire it. (Like I said before IF you have a one-digit IQ) With about 12 actors of your own a few puppets you bought at a garage sale and of course cameras and music I gaurentee you'll make a slightly more entertaining home video than this piece of absolute crap. ,neg
 This film is really cool. every thing looks like it came out of the comic book. the sets the costumes and the plot is great. Clark Bartram is again our favorite batman. he looked a bit better in dead end but he still pulls it off. superman is great too. the flying effects are OK. but its a fan-film so we cant expect them to be the greatest. the shot with superman catching the car was VERY believable. it was cool. This is a movie i would definitely see if it were real. its got every thing you would want in a batman/ superman movie. one exception though i would cast the joker instead of 2-face..... overall i give this film a 10 because its a great film. ,pos
 Damn was that a lot to take in. I was pretty much mesmerised throughout. It was pretty perfect though I would say the editing had a lot to do with that. I can't believe this guy stayed on good terms with the lot of them (Anton especially) to get all of this footage without any serious... beef. The Dandy's did come off well-together middle-class kids who took advantage of their situation (and rightly so!). I felt bad for Jonestown and especially for Anton which maybe wasn't what a lot of other people felt. Great piece of film-making and great choice of subject(s). I recommend this to any music/film fan. You'll probably learn something about film-making. ,pos
 Given the title this first follow-up to QUARTET (1948) obviously reduces the number of W. Somerset Maugham stories which comprise the film. The author still turns up to introduce the episodes but there’s no epilogue this time around; by the way while the script of the original compendium gave sole credit to R.C. Sheriff here Maugham himself also lent a hand in the adaptation as well as Noel Langley (though it’s unclear whether they contributed one segment each or else worked in unison). As can be expected much of the crew of QUARTET has been retained for the second installment – though this also extends to at least three cast members namely Naunton Wayne Wilfrid Hyde-White and Felix Aylmer (the last two had bit parts in the episode from QUARTET entitled “The Colonel’s Lady�?). While TRIO ultimately emerges to be a lesser achievement than its predecessor (slightly unbalanced by the third story which takes up more than half the running-time) it’s still done with the utmost care acted with verve by a stellar cast and is solidly enjoyable into the bargain. “The Verger�? tells of a church sexton (James Hayter) – for which the story’s title is another word – who’s dismissed after 17 years of service by the new parish priest (Michael Hordern) simply because he’s illiterate. Rather than rest on his laurels despite his age he not only takes a wife (his landlady played by Kathleen Harrison) but opens a tobacconist shop strategically placed in a lengthy stretch of road where no such service is offered – and with business flourishing this is developed into a whole chain. The last scene then sees him pay a visit to bank manager Felix Aylmer who not only is surprised to learn of Hayter’s lack of education but is prompted to ask him what his other interests were – to which the wealthy (and respected) tobacconist replies with some measure of irony that he had the calling to be a verger! The second episode “Mr. Know-All�? is the shortest but also perhaps the most engaging: a voyage at sea is utterly beleaguered by the insufferable presence of a pompous young man (Nigel Patrick) British despite his foreign-sounding name of Kelada who professes to be an authority on virtually every subject under the sun. Naunton Wayne and Wilfrid Hyde-White are the two passengers who have to put up with him the most – the latter because he shares a cabin with the man and the former in view of Patrick’s attentions to his pretty wife (Anne Crawford). During a fancy-dress party however the passengers decide to enact their ‘revenge’ on Kelada by having one of them impersonate him (a jest which he naturally doesn’t appreciate)!; still it’s here that he contrives to show a decent side to his character – told by Crawford that the necklace she’s wearing is an imitation Wayne challenges Patrick to name its price…but the latter realizes immediately that it’s the genuine article and that this would compromise Crawford’s position if he were to tell so Kelada allows himself to be publicly ridiculed rather than expose the fact that the woman probably has a secret admirer! As can also be deduced from the title “Sanatorium�? deals with the myriad patients at such a place – run by Andre' Morell; the protagonist is a new intern Roland Culver who wistfully observes the various goings-on. The narrative in fact highlights in particular three separate strands of plot – one humorous (the ‘feud’ between two aged Scots long resident at the sanatorium played by Finlay Currie and John Laurie) one melodramatic (the erratic relationship between disgruntled patient Raymond Huntley and long-suffering but devoted wife Betty Ann Davies) and one bittersweet (the romance between naïve but charming Jean Simmons and dashing cad Michael Rennie which in spite of having pretty much everything against it including the fact that Morell has diagnosed Simmons as a ‘lifer’ while Rennie only has a few years left to him leads the couple to the altar). ,pos
 A delightful piece of cinema storytelling in a simple but effective way. Cinema after all is a visual media and Igor used its full potential. A young restless man boards a train with no destination in mind. In one of the compartments he meets with a girl. Words are not exchanged but their laundry washing are and from there we are taken on a ride with other peculiar characters and situations. The two leads are perfectly cast as their unique features tell you a story that needs no words. ,pos
 Robert Standish's novel is about a triangular romantic situation on a Ceylonese tea plantation... So the events of the Ceylon backgrounds and pictorial beauty are rewarding points to William Dieterle's film... The story is about a rich powerful planter (Peter Finch) who brings a charming and tender beauty (Elizabeth Taylor) into the jungle as his bride... The plantation of course is endangered by some kind of wild life... For this reason Taylor  elegant as never in dazzling costumes  finds herself in a strange atmosphere... The echo determination of a ghost the bad temper of a husband obsessed by the memory of his autocratic father a highly dangerous disease and the fury of wild animals... In her confusion boredom and annoyance Elizabeth Taylor looks to a friendly face a pretentious foreman (Dana Andrews) who admires her beauty but tries to conquer her love... With echoes of Jane Eyre the mysterious Yorkshire mansion with a brooding master and Rebecca the innocent young second wife hunted by the image of the glamorous first wife Elephant Walk is a menace melodrama with a wide view of a huge tropical bungalow exotic dances with rage excessively colorful stampeding big bull elephants amazing mansion set on fire all in the company of an exquisite creature with an unquestioned beauty and talent... The movie gave Liz a change of scenery and allowed her more creative energy and self-respect than most of her other willful debutante-rebels The wife here has a sharp tongue and a strong will and so Taylor plays her movie star heroine with more spirit than she was given credit for ,pos
 Well I have to say this movie was so bad that I would have walked out if i didn't have to review it for work. ANd the worst part is I wanted to see it so badly that I drove all over the city paid $10 parking two times because the newspaper listings were wrong. Vince Vaughn plays the guy he always does -- the only time I've seen him play someone else was in that movie with John Travolta. Anyways the plot has potential -- it sounded great in the preview but it is filled with totally ridiculous predictable weak plot turn points. And I was hoping that this would be one Christmas movie where Christmas DIDN t have to be saved and that Santa didn't need a replacdmetn but nope. The only cool part was the sleigh rides and the little bladck kid was the best character. I'm sure this movie would be great for young kids but for adults it's so lame that it's chore to sit through. ,neg
 A masterful treatment of James Caine's The Postman Always Rings Twice as Luchino Visconti's first film shot primarily around Ferrara in a soulless war-torn Italy. The original negative was thought destroyed but Visconti saved a print and fortunately we can see this early neo-realist work today. A ruggedly handsome Massimo Girotti and Clara Calamai (who had recently revealed her breasts in La Cena delle beffe (1941) star as the sensually-charged and ill-fated lovers who plot to kill her husband. Unusual ending in which although crime does not pay one pays in a way not directly linked to the crime. Excellent direction script acting and cinematography. Reportedly not as good as the French Le Dernier tournant' (1939) but probably better than the US version (1946) featuring Lana Turner and John Garfield in the lead roles. Highly recommended. ,pos
 My one line summary should explain it all but I'll have a go at it. From the get-go this movie seemed like an overdone soap opera and that's about all I can comment on. There were a few interesting scenes such as the Big one that hit during the middle of the movie but wait what's that? The earthquake *gasp* wait a minute! That's Dante's Peak! Well parts of it butchered and slapped in. I can't believe how poorly this movie was done borrowing scenes from other much better films. One wonders what director thought that viewers are dumb enough to believe large wooded mountain-esque backdrops exist in downtown LA ala Dante's Peak. My advise forget the Bond Wanna-be Nash in this film and go for the real thing (again someone from Dante's Peak coincidentally.) ,neg
