text,class
" this is a yuppie magazine for people with endless bank accounts and nothing to do with their money. what's more is i didn't see a thing that had anything to do with actual gardens! ",negative
" i also bought this magazine sight-unseen and i wish i hadn't. for re-decorating purposes i found this magazine to be not useful at all. the homes and gardens are pretty but what they feature (furniture wall and window coverings) just would not go with the middle-class home...way too opulent. i was wanting more of a magazine that could give me a look that can be found in local or chain furniture stores... not that would try to make me get a one-of-a-kind table from xyz antique store in new york. also i found this magazine text-heavy. all in all an ok magazine for a professional decorater maybe but not for a average home-owner trying to redecorate ",negative
" i made the mistake of subscribing to this magazine sight unseen. i received a very good offer to subscribe that i didn't want to turn down. i thought this was going to be like a better homes and gardens or country living but it wasn't. this appears to be a good choice for design professionals. i was just not very impressed ",negative
" it seemed like there were 2 articles &amp; 80 pages of advertisements ",negative
" i found this magazine very unrealistic in terms of fashion (not clothing you would actually see people wearing on a daily basis and definitely not clothing that most people can afford). the whole magazine is one big ad. if i wanted that i could just turn on the tv ",negative
" elle used to be a great fashion magazine but no longer. ofcourse there are too many adds (but then that's what pays for the mag). i just wish that elle and many other fashion mags would quit presenting all these articles (the hard hitting type) on serious subjects that do not belong in a fashion periodical. i buy elle for the fashion/beauty advice not to read some pseudo intellectual writer's hard hitting political agenda. for hard hitting news items i read the wall street journal atlantic monthly and watch fox news. ",negative
" the articles are good but the articles are wordy and doesnt get to the point. too many annoying ads. if u want something to read this isnt the magazine for yo ",negative
" i had always suspected and recently found out that elle uses a different kind of (at least) paper for the cover of the editions it mails to us subscribers. while the elle magazines in bookstores supermarket etc. have thick glossy high quality paper for their covers the managazines i received in my mailbox has a dull and thin cover. i guess the company wanted to cut cost because to remain competitve they were forced to offer subscribers a deep discount. still it's cheating ",negative
" i read this at stop and shop each month hoping it'll get better. each month i hope desperately for some pertinent relevant or just plain mildly useful business hints and tips... and they are just not forthcoming. for someone who is interested in making millions with vending machines look no further. always longed to invest in one of those mlm (multi-level marketing) ventures that start their pleas with: dear friend i was once a loser like you. thanks to this company i've turned my life around! what are you waiting for? just send me all your money and you could be as tanned and successful as i am. ? then this is your mag! for a business owner who is looking for some serious help? don't bother! you'd be far better off with a subscription to american venture or something in that line ",negative
" this magazine is great just for keeping the spirit. it's filled with many success stories. but hardly any of those success stories include the details that led them into success. it's also extremely geared towards franchising. every other article and every other ad is about franchising. i have a one year subscription and at this point i'm bored. i'll keep the subscription but it's highly unlikely that i will renew next year. *** though one should check out their web site at entrepreneur.com. you will find that it is the total opposite of the magazine and will prove to be a great wealth of information ",negative
" my biz partner and i were excited to receive our first mag from this group. we were sorely disappointed. most of the articles are not new information but &quot;rehashed&quot; info widely available. we read it cover to cover for about 4 months then cancelled the subscription. there are better sources out there and this is not one of them! ",negative
" when i first heard there was an american version of l'uomo vouge i was really excited. i thought finally an american men's fashion magazine that'll be edgy risky creative & original! i couldn't have been more wrong. this magazine is virtually indistinguishable from lackluster men's magazines gq esquire & details. european men's fashion magazines are works of art with cutting edge photography bold reporting & beautiful advertising. you won't find any of this in men's vouge. the editors of this magazine have greatly insulted the intelligence of american readers. if i could i'd give this magazine a negative 5 ",negative
" all this new magazine is is a glossy ad for makeup and clothes. i can't even get my subscription delivered and there is no phone number anywhere to contact customer service. don't waste your money unless you love paris hilton ",negative
" this is a tabloid so most likely the stories you're reading are not true. why would someone spend there hard earned money on a magazine that prints alot of unfounded rumors that alot times turns out to be just that a rumor ",negative
" i ordered star magazine in late december 2003 for my elderly homebound mother who loves the crosswords. she stopped receiving it in june well before her 12 month subscription expired. ",negative
" harper's bazaar is a pretty decent fashion magazine but i wish now that i had never gotten a subscription. true each issue would be more expensive but 1) i could pick out what issues seemed worth buying as some are thin and empty 2) they are quite often late with their delivery or you miss an issue. i have only gotten one issue on time to be honest. ",negative
" my mom was a subscriber to newsweek for years and i'd flip through her copies. most of the material is friendly towards the powers that be (although not friendly enough according to the review by the soldier who thinks the editors should be in jail. so much for protecting our freedoms). anyway since newsweek is beholden to big business advertisements it won't do much to rock the boat that our corporate mafia owns. if people are interested in more honest more critical views of the political and economic system that is causing so much devastation in the world (the neoliberalism of the us empire and other wealthy nations) then i'd recommend z magazine. i'll never forget finding my mom on the floor devouring it's articles on a range of issues the corporate media marginalize. z also publishes articles and interviews with the most-cited living author on the planet noam chomsky (another figure i'm sure the us soldier thinks should be in jail. although chomsky recently spoke at west point. so even the military is waking up to the hard truths he brings). ",negative
" i decided that i had to write a review about newsweek this morning after i came across yet another biased over-hyped cover story. this particular one is entitled rethinking the marriage crunch and goes back on everything they presented 20 years ago about a woman's chances of getting married later in life. this was undoubtedly very easy for them to do as they probably had no evidence for their assertion the first time around and neglected to have any on this occasion. i really think another reviewer's comparison to people is quite apt but newsweek also provides a reliably pro-sexual revolution and pro-sixties counter-culture take on almost every issue. two years ago we were made privy to another bit of front page sensationalism concerning infidelity chic. yes it seems according to their sources spousal cheating is all the rage even though they argue without even a hint of contradiction that everybody still wants to get married as much as ever before. i find the magazine to be [...] as they offer opinion instead of news; theirs is a mission of persuasion. overall there is little of which to recommend this publication as it is geared for a readership of trivial people who possess the depth of a kiddy pool. ",negative
" if you are looking for actual good workouts look to oxygen or womens m&f ",negative
" i haven't received this item. it has been almost two months ",negative
" self what? the entire magazine now pushes product on every inch of every page. their product placements went from convenient and subtle to obviously pandering to their revenue sources. plus the stories and tips are so far out of reality that anyone over 25 with half of a brain couldn't relate. i once enjoyed self and their monthly self-help plans. their core message has gotten lost in the sea of product pushing ",negative
" i've subscribed to self on-and-off for about 15 years but have recently been feeling like i've outgrown the magazine. the articles seem to focus on issues facing single women who are just starting their careers. fine but not for me anymore! also their subscription department is terrible! my most recent subscription has been plagued with missed issues double issues and late issues -- and a customer service department that can't quite pull themselves together. ",negative
" first off i usually just stick to rating & critiquing movies. but every time i see an ad on this website for this time/warner (or whatever the hell the company calls itself this week) rag-mag i start to see red. entertainment weekly which was once an interesting weekly deluge from the ho-hum of everyday life has become just another rag crapped out weekly to stand on newstands week after week prostituting for your hard earned cash. back in the summer of 89 ew was released and after i read a few issues i decided to subscribe. i was instantly hooked (the new issue would arrive in my mailbox the saturday before it would hit regular newstands) & i liked getting the latest news and reviews from movies music t.v. and video (that was later added in the mid-90's). the problem with the magazine started in the late 90's. i started to notice that ew would cover a big movie or event that hadn't yet been released and then the following week bash the hell out of it or try to get some piece of dirt on it in order to generate more sales. i also hate the damn lists that ew comes up with. the latest entitled the top 100 most memorable movie lines was a joke. these lists have always annoyed me because i feel they are truly not thought out and therefore not thought provoking. the other & most important thing i noticed was the absolute lack of an honest review. case in point a few weeks ago i picked up the latest issue in which the movie catwoman had been reviewed (i wasn't to sure if it was gleiberman or shwarzbaum that critiqued it). i first logged onto rotten tomatoes.com to see what percentile catwoman recieved from the nation's critics. out of roughly 115 reviews catwoman only got 10% of the good reviews while the rest trashed it (a film needs at least to get a grade of 60 - 65% in order to place it as a fresh or good movie). that makes catwoman the worst reviewed film so far for 2004. yet ew gave the film a b. what erkes me even more is that catwoman is released by warner bros. the same company that owns the rights to the harry potter films the lord of the rings trilogy & yes the wb owns entertainment weekly. is warner bros. trying to bribe or threaten its own critics at one of its most popular & lucrative magazine's? i'm not the only who has seen this developement. people have written in saying that there is favoritism among warner products that are reviewed in the magazine. ew of course hotly denies anything of the kind thumping there chests and standing behind there reviews possibly in fear of being fired (they will deny that also). my only question to the reviewers at entertainment weekly is whats it like to stand in your own pile of bull**it? or better yet what's it like to stand on a democratic podium? ",negative
" although i found the magazine itself to be interesting and colorful with a good series of articles on marriage and relationships i found that customer service was very dissapointing. i missed an issue back in october and have contacted customer service 3 times to have them resend the issue i missed. it is now march and i still haven't received my replacement. just a heads up! ",negative
" i received my first issue of modern bride in the mail yesterday. it was just the cover of the magazine nothing else! now i'll have to go through the trouble of ordering a replacement. do yourself a favor and just go to a news stand and buy one ",negative
" i ordered the magazine and immediately received my first issue but unfortunately over the course of the year i only received a total of three issues! the magazine is great but i wonder what the problem is. i have no received much help from amazon or modern bride. guess i learned my lesson not to subscribe online anymore. ",negative
" i subscribed to modern bride as a gift to my fiance. aside from not receiving our first issue until 3 months after the subscription i only received about 3 issues total. months went by without anything being delivered. while customer service at modern bride was very accomodating and helpful nothing happens immediately. when planning a wedding each and every month is precious. especially during the initial stages of wedding planning. to have finally gotten this subscription problem under control was exhausting. plus by this time most of the wedding details were finalized the magazines i received became useless. if you're under 12 months to your wedding date you should strongly consider if now is a good time to begin a subscription with modern bride ",negative
" i love the mag but sister never recieved the order i gave her as a gift!!! ",negative
" i used to really like us magazine. i have been collecting every issue each week for several years now. but wait! has anyone else noticed that this magazine has drastically changed since the beginning of this year? where are all the interesting articles and info on the celebrities movies and music? there's no more than a thumbnail's sketch of info on anything now. it's all photos and quickie hype. it has no more substance. what happened to this good magazine ",negative
" why is it that us weekly can't get a copy to me weekly? sometimes three weeks will go by without an issue. then i'll receive three in one week. us weekly assures me that everything is normal and that they ship them just as soon they come off the printing presses. i'm not buying their story or the magazine again ",negative
" this is one of the many magazines that float around the school library and it is the most common. maybe because not too many people read it. all that is in it is pure celebrity gossip. there is really nothing else in here. if you like blurry photos of lindsay lohan donald trump paris hilton simon cowell paula abdul and the like (blurry so you can't see the zits and the flaws) then you should get this. one article mentioned britney spears stomach how it was coming back. she was wearing a baggy t-shirt. baggy t-shirts are common among women wanting to hide a gut not flaunt it. this magazine makes it seem like celebrities lose weight like magic (they don't-not so far as i can tell). if you want to read about the fact that nichole richie has acquired yet another chloe paddington the fact that donald trump thinks his wife melania looks hideous now that he has gotten her knocked up or you would like to see photos of victoria beckham looking pissed off then read this. this magazine is full of lies as well-for instance one writer claims that young people like lindsay lohan can get higher car insurance rates for accidents they were not at fault in. false! you only get higher rates if you are at fault. this magazine is nothing more than an overpriced tabloid. there is nothing of value in here. half the time the insider is some anonymous friend and half the time the facts aren't right. avoid this thing at all costs unless of course you are a celebrity worshipper. i've got better things to do than worship people who have too much money for their own good. i'll stick to more intelligent fare thankyouverymuch ",negative
" i have been subscribing to us weekly for about a year and a half. in that time i have never seen an issue without several pages of jessica simpson. i have to wonder; does jessica donate money to this magazine? she seems to dominate the whole magazine each and every week. i won't be renewing my subscription. i'm tired of jessica and the untruths that us weekly supplies ",negative
" i worked there briefly and they're rude and obnoxious and have no class. i wouldn't be surprised if some of the stories they're accusing of making up are true. they deserve to be sued and stopped. all of them are repulsive i'm glad i got out when i did! ",negative
" okay so in touch has never claimed to be anything other than what it is: a glossy tabloid. but just when you didn't think it was possible for the american tabloid press to dumb down any further along came in touch weekly and us weekly. all in touch really is is a bunch of photographs. their writing is slop fit for second graders and it doesn't go into much detail (and we all know how amazingly accurate these tabloids are anyway). want a quality tabloid? read hello! magazine (from england). - donna di giacom ",negative
" i have yet to receive even one issue. i looked on the in touch magazine sight and it said that i have already received 6 issues. i will never order a magazine subscription through this company or through amazon again ",negative
" i have subscribed to in touch since september last year and it's time to renew but i'm not goint to....because this megazine is never arrived on time (at least 5 of them just failed to arrive) i don't know wether i should wait for it or call customer service. i would go to the store and buy it instead because the megazine itself is very entertaining. ",negative
" where are all of my magazine subscription first issues??????? mar ",negative
" this is definitely the inferior rag of the big trio of science monthlies. filled with poorly-written articles. i actually went back to home depot once to get a refund for this magazine. it is indeed worth the gas and time to get a refund if you actually pay for this magazine. this magazine promotes commercial products and no i'm not talking about the advertisements but the actual articles themselves. the magazine is not a news magazine it is just one big advertising rag where manufacturers have paid to get in. if you like paying for ads go for it ",negative
" i ordered this as a gift subscription on may 10. by july 20 it still had not arrived. i contacted customer service and was told it wouldn't arrive until september! the description says it will take 6-10 weeks. it has now been 10 weeks and i've been informed it will be another 6 weeks ",negative
" 2 months after ordering i have year to get my first issue. i'm sure i'll like it...if i ever get it ",negative
" the heft and page quality of this magazine is impressive but it's mostly advertising. very disappointing. it does have some useful info and i do enjoy reading it (which is why it got 2 stars from me) but i definitely won't be renewing my subscription ",negative
" they may have some good info but i was flipping through this in my local bookstore and most of what they have is a whole lotta ads... and within the ads a lot of scams and mlm schemes. buyer beware. : ",negative
" home business magazine is a publication aimed at those members of the general populace who either already own a home based business or who have an active interest in the subject and would like to pursue it further. this magazine contains articles relating to all facets of home business ownership from the initial setup all the way through to the payment of taxes at year end. i read several different business magazines and many of them have to do with entrepreneurship. home business is the only one i read that is specifically devoted to starting a business in the home and unfortunately it has many flaws that prevent it from being the enjoyable and informative read that it otherwise could be. probably the most annoying feature of this magazine is the articles themselves and their tendency to be written in a list- type format rather than in a user- friendly way. i realize that people like lists but home business takes this a little too far. it makes the magazine seem callous and unfriendly- something you would consult in the same way you would an almanac. for example it is common to find a one page article with a title like effective ways to design a newspaper ad or how to obtain quick financing. in each instance these articles will have a short opening consisting of a paragraph or two followed by a numbered listing of different methods/suggestions to solve the problem or answer the question. this makes the magazine read more like a reference guide than a piece of reading material. another thing that is annoying about this magazine is the endless advertising. not only does it get out of hand it also includes all sorts of ads that emphasize money- making schemes and other similar material. advertisements with titles like really lazy guy's incredible little secret idea can make you rich free $9.95 report shows you how to make a fortune and six figures in six months clutter the pages of this magazine with get- rich quick garbage that everyone knows is unlikely to return even the cost of the introductory package. some parts of this magazine are more bearable than others and it's this handful of positive attributes that prevent me from giving this magazine a one- star rating. i like some of the success stories because they depict ordinary people who have succeeded at making a living with a home- based business. but even here the stories are inconsistent. some are educational in nature while others have little valuable information to share. and to make matters worse they are far too short- usually covering only one- half page each with a large advertisement taking up the space at the bottom of each page. speaking of the advertising this magazine wrote the book on advertisement excess. advertisements cover about 75 percent of the pages in each issue and it is rare to see even two pages in a row without some sort of advertisement. the ads are posted everywhere often right in the middle of an article and they distract greatly from the already limited enjoyment of the magazine. this magazine is assembled together in such a way that it reads like a collection of articles taken from people in different parts of the country that were shuffled around and published in one magazine. in other words this magazine has no continuity to it. it's like taking short articles from different business newspapers around the usa and then piecing them together into one magazine. starting a home- based business is a goal that many people set for themselves and there is always a need for some good timely information when you find yourself in this situation. home business unfortunately doesn't perform its mission very well. if you dig deeply enough you can find a few good articles. but the majority is too impersonal and too shallow (not to mention smothered in advertisements) to make this magazine worth the trouble. ",negative
" i purchaced this magazine thinking that it would be the next step from the amateur photo magazine level to the serious pro level. in fact it is not really either. ",negative
" i got charged for this and havent gotten it. what bulls** ",negative
" i still have not received this magazine what is taking so long !! ",negative
" i wish i had something good to say but i ordered this barron's subscription back in august 06. i've had this newspaper before and do enjoy it. it is now november and i'm still waiting. i called customer service and amazon promised to resolve but that was several weeks ago. my next call will be to ask for my money back. hopefully this isn't happening to other subscribers. i've ordered several other magazines from amazon and always received them on a timely basis. ",negative
" if i could give this no stars i would. i bought this magazine because nickelodeon programs are my sons favorite to watch. i bet they were banking on that when they made this sorry exuse of a children's magazine. not even half of the magazine is ad free!!!! i bought this to keep my son busy on a flight and he looked at it maybe two minutes. i wondered why since he loves everything else nick so i looked inside for myself. boy was i dissapointed. instead of the quality children's material i had hoped for it was just ad after ad. i'm glad i only bought one issue in the airport instead of being one of the unfortunate people to purchase an entire subscription before seeing it's lack of content. if you want a great children's magazine go for ladybug for younger children and cricket for older children. they are both high quality and they aren't stuffed full of advertisements like nick ",negative
" when you watch commercial children's television you have to accept the commercials because after all the programs are free. but when you pay to subscribe to nickelodeon magazine i don't expect for it so be so full of alluring ads targeting children. these ads appear similar to the editorial content. it seems like 50% of the pages are advertisements! i was disappointed and won't be renewing our subscription. better to look at something from the highlights magazine series. ",negative
" i was looking forward to another oprah magazine with great joy. unfortunately the pomp and circumstance within o at home's pages is a real turnoff for me an average middle-class american living as they say in middle america. although i hesitate to say this in print it's been in my head for ahile now. i am a faithful 20-year oprah viewer but something has begun to change in her attitude and it is evidenced in this new magazine. is it possible that oprah has not only forgotten her roots but has now skipped over all the stages in between her roots and now living in a gazillion-square-foot house in malibu? is it possible that she has forgotten the 90% of us who live somewhere in between? if this magazine is an indication then sadly she has ",negative
" have a one year subscription to this magazine and will not renew it. simply because its vulgar materialism to the extreme. they say we americans are obese in body but magazines like this show to many are also obese when it comes to materialism. page after page of glossy ads for things we do not need. and rooms to full of what amounts to dust collections. sure they make pretty pictures but who wants all that 'junk' that probably has no real sentimental value but is more what someone else has told us we need to feel whole or successful. i recommend the magazine dwell which has a more holistic approach to a place to live that also wont mean hours cleaning. for someone who professes to be so concerned about the down trodden oprah would do better to set a better example of living simply. and how many homes does one american need when so many americans cannot afford even one ",negative
" like where's waldo it seems every issue must have at least one if not several mies van der rohe daybeds. while this is admitedly a classic piece of furniture one gets the impression that there are a gaggle of designers telling their clients you have to have one of these they're what's in! most of the features in metropolitan home suffer from the same fate; dreary antiseptic homes with the same dreary interiors that obviously were foisted upon gullible uninformed clients by designers who know how to make an easy buck. modern equals of course a mies van der rohe daybed (notice how many times it shows up in this review?) otherwise you get month after month of 1970's florals faux louis the whatever tables. even using feature extraction wading through the dreck and finding something useable for your own purposes it's painful to look through this magazine. if you really want ideas for making your house reflect you trust yourself and what you like and if you do like mies van der rohe daybeds by all means get one. just don't plunk one in your sun room because you were told it's trendy. if you like the modern style look up the works of hans wegner and peter hvidt and go from there; their furniture still looks stylish after 50 years of hard use by real families and is sturdy as well. maybe you want a house where nobody is allowed to set foot in any of the rooms and amounts to a bad hodge-podge of styles that all seem a bit busy and bumpy. for everyone else think about the things you'd like to see if you walked into a room save your money and skip this magazine ",negative
" this magazine should be free since there are so many advertisements. also it is strictly modern decorating unlike the editor's claims. if you like extreme modern style try it out; otherwise invest in something else ",negative
" i haven't received this product yet and i'm pretty upset about it. i've requested that someone contact me about this problem and i haven't been given an answer. i think i'm deserving of some sort of discount or at least an answer. where is the product i bought??? ",negative
" i echo the same gripe that other reviewers have voiced here: the magazine covers the same handful of people week after week after boring week. how many times is a reader going to see no talents such as jessica simpson lindsay lohan the tom cruise-katie holmes joke and the most overrated overhyped people of all time brad pitt and angelina jolie on the cover and not get tired of it? it's nice to know what's going on with certain celebrities once in a while but every single week? can you say overkill? i'm glad i never got a subscription to this magazine. i picked it up every once in a while on the newsstand but stopped because i was so sick and tired of reading about overrated overhyped and glorified b-movie actors and actresses who were lucky to be in one successful movie and haven't done anything of value since. i picked up a copy today and have sworn it off forever. don't waste your time or your money. - donna di giacom ",negative
" people magazine is one of the worst expressions of american life. instead of makiing our own lives more meaningful and exciting - which is possible - people encourages us to oogle and fixate over people who are essentially images people we will never meet and in many cases people who have very little going for them. does anyone really think that britney spears has anything to say about anything or that paris hilton is barely aware of her own existence? does it ever make a whit of difference to your life how many times j.lo is engaged (in order to get on the cover of another magazine) or who demi moore is grinding with today or where gweyneth gets her gowns ",negative
" laptop magazine focuses on laptops pdas and wireless computing. laptop magazine seems like it's trying to be both technical and exciting; however it lacks the objectivity of pc magazine and the deep enthusiasm of wired. thus it reads like a series of infomercials where each &quot;article&quot; paints a rose-colored view of each technology and the vendors products followed by paid ads of the same vendors portrayed so happily in the text. their conclusions all seem predetermined: new technology is better ",negative
" laptop mag can be best described negatively: it's not a really serious computer magazine. it's more or less like consumer guide which is basically paid advertising. this means you can't really trust the article here because you don't know if they are not written by unbiased writers. in the end i feel this is a waste of money. besides you can get all the info for free on the web from cnet or zdnet anyway ",negative
" give me a breakpeople!all spin magazine is a cheap rip-off/wanna-be of alternative press.i've looked at like maybe ten or less issues of this waste of printed material in the past as many years.think i may've saved one of those issues.sometimesi'll find an issue left by an uninterested patron at the post office that's been left behind.i'll then take it homethen likely toss it out after i've looked through it twice.avoid at all costs ",negative
" i'm sure that this review isn't unique. spin rotates the same ten bands on its cover not to mention the ridiculous articles written within. by the time they get done describing the 'euro-punk-indie-pop artist that just slammed them in the face on their way to the train station with their jazzed up sound' i've completely forgotten the point of thier article. they must have the greatest time just sitting around finding how many contradictory adjectives they can tag onto useless music and still manage to say nothing. they sound like cyber-nerds who need to get out a little more and stop getting thier info from mtv.com. i'm sure that i've learned more about what thier editors do in the office on any given day than anything remotely close to music while reading spin. next time you see it on the stands i suggest you spin in another direction ",negative
" i got my first month(a horrible green day issue)and then nothing! uhwhat up? its not that good of a magazinei just want what i paid for ",negative
" spin is an accurate name for something like this -- a lot of hype for an innocuous but rather tepid rock magazine. if rolling stone is the dirty old geezer of rock magazines then spin is the teenager who tries hard to convince you he's cool by name-dropping the strokes. spin covers some of the same turf as rolling stone and blender but less lasciviously -- lots of coverage of popular bands. some of them are quite good -- the hives for example or indie newcomer steve burns (who quit his job on blues clues after hearing a flaming lips album and reinvented his life as a rocker). unfortunately they overemphasize whatever bands are hot at the moment and then overemphasize them again -- as well as tacking them up in whatever coolest/best lists they chalk up for the year/decade/century/history of rock. indie cred is maintained by a few half-page articles on potentially hot bands like the comas and metric but this info is halfhearted. it's like they're reluctant to tear themselves away from articles on better-known bands regardless of talent. the writing however has that certain affliction that a lot of major rock magazines have: the need to be cool. their writers always are trying to be funny but rarely come across that way. it seems silly and strained like a soccer mom wearing a spandex tube dress. even the cd reviews are mediocre. however one recent highlight is dave eggers' columns -- witty funny and a little bit skewed. in fact they are often the best things in the entirety of the magazine. one of the problems is the emphasis on stuff in hollywood. scarlett johanssen is a wonderful actress yes. but she doesn't sing nor has she appeared in a music-based movie -- jack black yes scarlett no. and what is up with party coverage on tv starlet mischa barton and mtv couples? check out sublimely indie mags like chord filter under the radar and the online kludge for in-depth looks at some worthy bands. as for spin? it's still trying to convince us it's cool but eggers is the only regularly cool thing about it ",negative
" spin will do anything to try and stay hip. i wanted to gag when i saw a picture of blink 182 in their &quot;tribute&quot; to kurt cobain mag. im a huge nirvana fan and the only good thing about those articles were the pictures. they were poorly written and dull. they didnt even scrape the surface of kurt's music and his impact on an entire generation. i suggest maybe guitar world or anything other then spin.. ",negative
" can't give a review on maximum pc. never received the magazine. instead i was sent the men's magazine fhm. please send my maximum pc ",negative
" i subscribed in late may to maximumpc and pcgamer. early july i started getting pcgamer. still nothing from maximumpc. i called customer service and they said they had recieved my order june 2nd and to expect my first issue in late september. thats nearly four months! that is an unreasonable wait relative to the industry standard and clearly outside the stated wait on the order form. i gave one star because the magazine is a good magazine. but at a $8.99 news stand price it is too expensive... so i am left with the choice of spending almost $35 to get the four months worth before my subscription starts (more than the subscription itself) or just missing out on those issue. very poor customer service. ",negative
