text,class
" the card worked fine for my son's graduation and a family holiday but became corrupted during my brother's wedding and i lost all the photos from that event. i still can't believe it happened. if you have an ipod or other remember to back-up your photos as soon as you can to try and avoid this ",negative
" got it at walmart can't even remove a scuff. i give it -100 good thing i could return it ",negative
" before the repair process there was one bad track on my cd. after the repair process the entire disk was unplayable. took it back for a refund. with billions of cds in the world is this the best that the 21st century has to offer? ",negative
" this sd would not work in my nikon coolpix s6 camera (but the fuji and sandisk product did ",negative
" i bought this card for my tj25 supposedly a supported device. but the problems with this card make it nearly useless: - it comes with a web browser that doesn't work. - even if the browser did work it would only work for 30 days before you had to buy the full version. - the only downloadable browser that works with the card is eudora which doesn't do anything except display text (you can't even fill in web forms with it so webmail searches etc. are impossible). - the card is designed to work with netfront and clie mail software that comes with internet-enabled clie devices... obviously not what you would have if you were buying the card. these programs are not available separately. - the card wouldn't connect to either my wireless network or the neighbors' even though my powerbook has no trouble connecting to either no additional configuration required. - while attempting to connect the card would often stop responding and then lock up the handheld. bottom line: if you want a web-enabled pda buy a web-enabled pda. don't buy this ",negative
" i've given it 2 stars instead of 0 because after i used this cd the sound from my system did seem to be a little better (the cd's were not skipping as much). but the bottom line is it didn't fix the problem as the cds are still skipping noticeably although not as bad as before. ... not sure if this has anything to do with the fact that my set has a 6-disk cd changer ",negative
" i use this in conjunction with the sandisk ultra ii 2.0 gb compact flash card. i like it but the flash card doesn't slide in easily. sometimes it get stuck halfway as if the unit has not been designed properly and the sliders for the card offer enough give to slide the card to the left or right of the pins. to add insult to injury both the reader and flash card are manufactured by sandisk. therefore they should work seamlessly together but pathetically they don't. i'd much rather pay more for a reader that worked great rather than save a few dollars for a reader that makes you work every time you use the thing. for comparison my camera accepts the card perfectly. there is no give at all but instead is an effortless process. not a quality reader. other than that it works as expected. surprisingly the reader doesn't topple over as easily as i thought it would. it stands vertically and looks like it might fall over when trying to slide the card in. sliding the card in a 2 handed process so one hand holds the unit while the other slides it in. removing the card is extremely easy. that's a one-handed process. eject the card from the pc's drive and then remove it. data transfer from the card to pc is very quick. overall i'm glad to have it but it's an annoyance to use it. i hate the card getting stuck halfway in the reader ",negative
" some of the worst dvds that i have purchased. i wouldn't waste my money on any more of these pos discs. i wish i could return them to amazon but for what i paid (it was pretty cheap) its not worth the effort. ",negative
" if they weren't free i'd give them 1 star. media code: mcc 01rg20. 2 of 10 were coasters at 4x with my dvdrw ide1008 ",negative
" i purchased my tv in dec 2004. i did not purchase the extended warranty. these sets are have all kinds of video problems. myself and other lcd owners have called for in home service. the service company is qualxserv in home service. they want $350.00 to come to your home if you do not have the extended warranty and can not guarantee a fix. take it from me buy some other bran ",negative
" the lcd is easier to use than the earlier version that relied on audio clips to switch frequency. you may have to experiment a good deal to find a position where the signal reaches the car radio adequately like the 1960s rabbit ears tv antennas. even then if you are in an are with good fm radio coverage it's going to be hard to find a frequency where this will work. mostly you can't use this with a cover on and you'll need a car charger if you want to use it for long. the all-in-one modulator and charger that clips to the docking connector is a better solution ",negative
" the extendable arm breaks very easily. i had two of them and they both broke within the first month. the company does have a 3 month warranty but you have to pay for shipping to send it back to them and i have been waiting over a month for my replacement. very poor product. do not buy ",negative
" do not buy this product. it is incredibly slow by far the slowest usb drive out of the dozen or so that i've used. it handles small numbers of large files rather well but it immediately chokes whenever faced with a large quantity of small files. i attempted to copy ~50mb (1500 files 800 directories) to the disk and it took almost 30 minutes to complete the copy! that's roughly 27k/second. deleting the files was painful as well taking at least 15 minutes to delete everything. for kicks i popped in an old 128 mb kingston drive and was able to copy the same set of files to it in under 30 seconds and the delete took under 15 seconds. bottom line is don't be fooled by the drive's small physical size large capacity and price point: it simply doesn't perform ",negative
" i wanted to replace a lexar 1gb with this but i'll keep looking. i used it to transfer a 700mb 2300 file my documents folder to a new pc. the transfer seemed pretty slow but deleting those files from the sandisk took *61* minutes! back it goes ",negative
" product : mp3 players sansa m200 series sansa m240 we received your item : 11/03/2006 customer comments : 11/13/2006 07:51 am when will i get my repaired or replaced item. you have had this for 1 week without notifying me of the status. please respond (by the way apple turns around ipod repairs in 1 day!). 11/13 still waiting for an update on the m240 you received on 11/3 ",negative
" i bought this stereo because of its relatively small size and stylish appearance and because it had aux inputs for me to hook up my mp3 player to it. the first unit i received would not turn on at all. i contacted philips' tech support and their solution was for me to send the brand new defective stereo back to them at my expense. fortunately amazon has a very nice return policy and i sent it back to them instead. amazon was also very nice in sending a replacement right away without waiting until they received the defective unit. the replacement stereo arrived in short order and i was immediately disappointed in the sound quality which didn't seem as good as the 15 year old cassette player boombox that i was replacing. after listening to the stereo for a few days and comparing it to a sony cmt-ne3 bookshelf stereo that i own here are my thoughts. 1. the fm reception is not as good as the cmt-ne3. both units have a thin wire type of antenna and both wires are about the same length. the philips stereo however would hiss and crackle as i moved around the room - my body interfered with the reception. this did not happen with the sony stereo. 2. the sound quality is not as good as the cmt-ne3. playing the same song side-by-side on the two stereos i found that the philips stereo had a flat tinny sound when compared to the cmt-ne3. the sony system had a much fuller and richer sound quality. also there seemed to be significant distortion in the high-frequencies on the philips stereo making s sounds sound more like h sounds. i also noticed an occasional crackle of distortion in the overall sound possibly due to a bad connector on the aux input. 3. the ergonomics of the philips stereo are not so good. for one thing the stereo will easily tip over forwards if accidentally bumped. if that happens the cd can get wedged in the cd tray and it becomes almost impossible to remove. the electronically actuated cd door is much more likely to break than a passive mechanical door like the top-loading cmt-ne3. the volume goes up to 31 or so but 5 is about as loud as you would need it for regular listening. this means that there are only 4 quieter volume levels which is rather limiting. finally the stereo is a bit bigger than i was expecting (though i could have looked more closely at the specs when buying it). i am in the process of returning this stereo and i will try to find a sony system instead. unfortunately amazon no longer sells the cmt-ne3 which i bought just about a year ago. i don't understand why electronics manufacturers feel the need to churn their product lines so rapidly. is there really that much innovation in bookshelf stereos? the only difference between the sony i bought last year and one i bought in 1989 is the ability to play mp3 cds. ",negative
" i have to rate this product and this company as horrible!! i purchased the x2 in 12/2004. everything was fine. in 6/2005 the lamp blew. less than 300 hours on it!!! i called the company. they said sometimes it happens. i questioned the projector. they said i just needed a new lamp. $300.00 later.....oh you can only get the lamps from them. you can only get service on the x2 from them. i get the new lamp. it just blew again-about 700 hours-half of what the life should be. additionally the fan died-which may be why the lamp blew. maybe there was a problem with the fan a year ago (when it was still under warranty but they wouldn't look at it!!!) no. they say no. the projector was ceiling mounted and never moved since it was first put in place. the projector was blown clean on a regular basis. this projector was not mistreated or misused. infocus says sometimes this happens. they for $250 plus $30.00 shipping will fix the fan. i also need to buy a new lamp-another $300. the company keeps saying-it is out of warranty sometimes this happens 1400 hours is just what some lamps get etc. etc. etc.. they will not accept that perhaps this was a defective product. i will get a new projector-i can buy a new one for what they want to charge to maybe fix my current one. my new projector will not/will never be an infocus product. they have failed to stand behind their product. their service is overpriced and their technical support and customer service is nothing more than drones citing manuals and warranties. don't buy infocus!!! ",negative
" good product forget about service. i e-mailed infocus about my faulty projector 8th january 2005 it is now 7th january 2006 and i still do not have my projector. that's right it's been one year since my projector stopped working i have given up on it being repaired (it was under warranty) and am now struggling to get it back so that i can repair it out of my own pocket. check this company's record at the better business bureau it is deemed to be unsatisfactory due to unanswered complaints ",negative
" i was hoping for a great deal on these batteries but like other reviewers i've found that they run out of juice incredibly fast. i'm amazed that other reviewers have had such good luck because things like my wireless keyboard which uses two aa's ran out of juice in a couple days of normal use while my automatic sprinkler time that uses two aa's lasted only a week. be warned that these aren't quite the bargain they may initially seem ",negative
" the worst customer service i have ever experienced. the lady who alledged to be the customer service supervisor said:you got it cheaper than other brands what else do you expect? viking cheats. so what? ",negative
" this was a great mouse for about the first year i owned. after one year is when all of the problems started. the mouse now loses connection sproadically and sometimes it doesn't want to connect at all. i have changed the battery quite a few times and that doesn't seem to help. it is very tempremental and i have now given up and am shopping for a replacement. so a word to the wise - in my experience the mouse will work great for a while just be prepared to replace it in a year or so ",negative
" beware of this product. it always freezes up half way though the download when transfering photos to my computer. i have another usb 1.0 card reader that works perfectly. i upgrade to get the speed boost with usb 2.0 but this product is fundamentally flawed and buggy ",negative
" this remote is so hard to use and setup. the xpress functions don't work properly and when used switches to different inputs each time. most of the interaction with the remote is done on the touch screen so you have to look for the buttons instead of being able to memorize their locations with your fingers. get something else ",negative
" i had no problems burning to these discs its when i went back a few months later to these discs and found out that none of them work anymore. after further research i found out that memorex uses the cheapest dye available and thus the dvds have absolutelly no life to them my discs started dying after a few months. in addition in you physically hold the disc in your hands you can feel how warped physically it has become. this is true for all the discs (about 150 of them). i can not not recommend this product stronly enough!!!!!!!!!!!!!!!!! ",negative
" i did the research on this product and it was one of the best. i don't know that to be true due to the fact that the software that they sent me was a demo version that was outdated for use. i have to buy another software package to opperate the product that had stated in the description that the software was included. one if not the only reason i had purchased it. i e-mailed tiger.com and received no reply. if your going to sell something false advertisement is not the way ",negative
" you will be surprised how crummy this sounds compared to the panasonics that cost about the same. this is my main problem - the sound quality sucks compared to the competition out there. 1 - the speakers are lightweight and shoddily built. they sound muddy and the deep bass from them is nothing to write home about. they are fairly light weight - meaning very small magnets in them. these are 3 way speakers - for really good sound on the cheap - speakers need to be 2 way! 2 - the sound input consists of a headphone type jack in front. not even standard phono inputs at the back. 3 - its advertised as 320 watts - which is meaningless - since the speakers suck. what good is a high power amp with crappy speakers. and in case you know some audio - 320 watts is only twice as loud as 32 watts (log relationship). for some reason this is not even half as loud as my 100 w receiver! 4 - no user adjustable equalizer only presets possible 5 - cannot connect a different pair of speakers to upgrade because of the biamping type of connections. 6 - the receiver sucks - even my sandisk flash player seems to have a better receiver. i concur with the other reviewer - death to sony! shame on them for taking consumers for a ride. this company nowadays makes it stuff for ultra cheap and prices it competively with the others - meaning - fat profit margins. ",negative
" ...i'm so dissappointed in caselogic for discontinuing the hard cases. they were great a hard cover with rubberized coating and actual cd case style holders inside (that you pop out with your finger by pressing the center). somebody could have sat on it and it would've been fine.. ",negative
" i mean seriously guys is it really worth forking over to those greedy peeps at sony over 40 dollars just for a silly memory card. there is an easier way to do it ya know. for your psp if the game is really important to you and you can't save it. just press up on the power switch real quick the screen will go off..it will go on hold and next time you wanna play it again.. just push it back up..and hopefully if you did it right you'll have the game right back in the place you left it..hey it saved me 50 dollars..and it can do the same thing for yo ",negative
" the minor problem is that the user manual claims the user id is admin. well it is not. frustration and wasted time will occur until you somehow find out that the user id should be left blank to log in. the major problem is that the unit only works for twelve to 36 hours before it has be rebooted. after twelve to 36 hours it looses the connection to the wireless network. once you unplug and plug back the power cord it will work fine for another twelve to 36 hours. i am used to rebooting windows every time it hangs but i don't accept having a wireless access point that hangs (i am not sure how microsoft was able to convince me it is ok for an os to hang). this box is going back. i already bought a buffalo that works fine ",negative
" this thing is junk!!! don't waste your money. i am a computer professional and i had it working for about 5 minutes then after powering it down and back up it never did work again! if you buy one go through the setup and if it doesn't work immediately send it right back to amazon! don't waste your precious time trying to get a $70 brick to do wireless because the odds are that you will just be wasting your time. finally amazon likes to keep the good reviews toward the top of the list to keep the potential customer from being discouraged. however you should pay more attention to the bad reviews than the good ones. if the product is in fact good it won't have many bad reviews or even possibly none at all if it is exceptional. however look up all the bad reviews for this product. they should tell you that something is seriously wrong with this product ",negative
" i have had this printer for more than a year. at first it was a great printer. not anymore!! it uses up ink like no other yes it is great to have the individual tanks(which is why i bought the thing) but now the print head isn't working right. do several deep cleanings and use up nearly all the full tanks up and the problem is still there. the pages have splotchy black marks and the texts are only partially printed. went to the canon website they don't even acknowledge this printer ever existed. my recommendation is don't buy this model!! ",negative
" this printer prints fast but the quality is poor. consumer reports rates it a best buy but i disagree. pictures come out very graney and its almost worthless to have a 2 megapixel or higher camera because the quality will not be seen with this printer. i do not recommend this printer to anyone. i bought the cannon to replace a hewlett packard deskjet 932c and it was slow but the picture quality was superior to the cannon. this purchase was a real dissapointment ",negative
" notice all the happy....five star ratings are from people that just bought this mp3. i have had mine for 9 months. i have had this mp3 since christmas 2005. i bought the white 512 for my son at the same time. whith in 3 weeks my son's was no longer working at all he had it in his back pack and some how it got crunched enough to never work again!! i was not happy. also in a few months mine started to have issues. the very tiny menu button is rediculous. and the main toggle was a complete failure for sony. i accually removed the cover to the toggle and just moved the joy stick under it to change songs or volume. how stupid. i am so mad about this mp3 player. i am going to buy a creative v. i have done a lot of research this time and i will not buy another sony. the hold button that is part of this sliding door never works i find the player dead in my gym bag all the time!!! apparently the door slides over a bit and the player will turn on for hours and than you have a dead player. maybe sony should have given us a on/off button than this would not happen! dont do it folks look into other options even my mom's ipod nano is better designed than this joke of an mp3 player. ",negative
" first off let me state for the record that i only buy sony but i have to advise you against the purchase of the bean walkman. i purchased one in march 2006 and returned it september 2006 as i had purchased replacement insurance and was able to return it because it broke. it is hard to turn off and the usb port cover always pops open not to mention the headphones always pull out. the fm receiver is hard tune in the daylight as the screen is invisiable. save your self the hassel!!!!! ",negative
" i just cam from las vegas and the sandisk has a disk error that doesn't allow for more photos after only using 40mb. i have tried to format the disk using the camera and through windows xp. it doesn't allow it to be formatted. bad investment!!! would not recommend the product unless there is a way i can get a refund or an exchange ",negative
" very unreliable .......... i have used dvd rw and cd rw memorex disks on multiple computers and dvd recorders. i find that they.....1) don't last....get about 50 re-recordings not 1500 2) may crap out on any occasion.......multiple cd rw's with critical material would not read on multiple computers. avoid memorex dvd rw & cd rw disks! ",negative
" was a little hard putting it together. you have to be very careful taking the cds out or it would fall apart. i am not happy with this product ",negative
" i have had a canon g2 since 2002. i used to use viking 128 mb cf cards and had no problem. in october 2004 i bought one viking cf512m 512mb cf card from amazon. i did not use it until this summer. after i had taken 20 more photos and reviewed i immediately found a few images corrupted. no matter how i tried e.g. format the cf before use there were alway corrupted images. i wonder if i can return the defect cf card and get a replacement from amazon or from manufacturer? sherwood l.a. count ",negative
" heres a new one....i have recently bought two spindles of these discs and my computer (imac w/ intel chip-hardly outdated) simply doesnt recognize them-like i never put in a disc at all. the kicker is that this spring i also ordered two spindles of these discs (exactly the same as far as i can tell) from which i burned one hundred discs (not a single faulty one!) for a freind overseas. i have no idea what the deal is but have a feeling that the issue is not the quality of the discs. anyone got ideas? ",negative
" the card works as advertised but sandisk does not send in mail-in-rebate. even though i mailed it in with the upc barcode sandisk sent me a post card stating that i needed to resubmit it with the barcode. how can i resubmit when they already have the barcode? in my experience with sandisk i got rebate back on one of two cards that i submitted - so you get mail-in rebate 50% of the time with sandisk. i think mail-in-rebate is a big hoax perpetrated by these companies. don't trust it! ",negative
" i bought this mouse eight months ago and was quite satisfied - until last week when it stopped functioning altogether. i really expected a better product and durability from microsoft. i've since bought a logitech vx revolution cordless laser mouse for notebooks and love it. ",negative
" this was the worst purchase of any type of computer hardware that i have ever made. it felt very light and flimsy the definition of cheap plastic. not just the construction but the performance was terrible. it would work perfectly for about a half hour and then go on a break and do nothing for about 10 minutes. this was very very frustrating. maybe i was just unlucky and received a defective one but i wouldn't take that chance again. i wish i could give this device a worse rating somewhere around -4 would be much more appropriate. ",negative
" i do not like this item because it says it is a 16x dvd but when i put it in my burner it only reads it as 4x. something is wrong with the dvds because my burner is one of the newest out there and it is a 16x burner. so if you are looking for 16x do not buy this one ",negative
" it's been over 19 days since my sandisk 512mb transflash card was shipped from emartbuy and i still have not received my order. when i contacted emartcrap all they could tell me was that it had been shipped. i am sure that flash card works great. i just hope that i will receive it before it becomes obsolete. avoid emartbuy at all cost. don't settle for incompetency. your are better off paying a higher price for better service...correction any service ",negative
" cosmetically pleasing is about the only good thing you can say about this unit. the included software does contain viruses. the included software is a reminate of the late 80's to early 90's. the tablet itself does not work under win2000 nor winxp. under 98 second edition it stops responding quite frequetly and you have to unplug and plug the unit back in to get it to respond again. this unit would be great if it came out 7 years ago. you get what you pay for ",negative
" i had no problems burning to these discs its when i went back a few months later to these discs and found out that none of them work anymore. after further research i found out that memorex uses the cheapest dye available and thus the dvds have absolutelly no life to them my discs started dying after a few months. in addition in you physically hold the disc in your hands you can feel how warped physically it has become. this is true for all the discs (about 150 of them). i can not not recommend this product stronly enough!!!!!!!!!!!!!!!!! ",negative
" the machine does fine for quick cleaning of your cd's/dvd's. i can't give a complete review of the product because i only tried to repair 1 dvd... and it did not repair it ",negative
" how do i assign a rating? as several other people have experienced my unit is also doa. i received it plugged it in pressed 'clean' and the motor started up. i popped open the cover put in the disc i wanted cleaned and pressed 'clean' again. nothing. terrible quality control. what's worse is the unit case is glued together -- no way to open it up to try to fix the electronics inside without mutilating it and voiding warranty ",negative
" i ordered this on the recommendation of another amazon customer. i wasnt impressed. i though this would save me money because until then i had been just buying new copies of my favorite cds that were scrathced up. i cleaned a few discs and ran them through all three processes without successful results. it didnt seem to make much difference with any of my discs. i dont think this is a good repairer of any disc thats more than mildly scratched. my suggestion would be to just replace your damaged discs by buying another copy of your cd or dvd on amazon!! many of my cds i have replaced for $7-10 bucks on here. i wish i wouldve kept my $25 ",negative
" i purchased this flash card in june for my gps memory. loaded fine but only lasted 3 months. card lost all it's memory and was unable to take a new load. very disappointed in the life of the card. ",negative
" as with some of the other reviewers mine stopped working and blew the fuse in my car for the cigarette lighter. i bought a vector brand inverter at wal-mart and it is much better ",negative
" this item worked for a while but required fiddling (unplugging and replugging repeatedly) with the lighter socket each time i restarted my car. eventually however it blew out the fuses in both my lighter sockets. don't waste your money on this piece of crap ",negative
" the product not only did not work but blew out fuses in my car. the mechanic who checked my car out said the device had a dead short in it. i have written to your customer service department and asked for money back but to no avail. i will not purchase another thing from amazon until my money is refunded ",negative
" about a year ago i got one of these to allow me to play dvds for my kids on my laptop while travelling. it has an alarm that sounds when your battery is getting too low -- well it sounded immediately . i figured that my car battery was not fully charged or on its last legs. i hadn't tried to use it since. now that i'm taking another trip i thought i'd try it out in other cars. no luck. the thing is dead -- doesn't do a thing when i plug it in ",negative
" each time you replace the battery you have to reload all of your data. don't waste your money on this one ",negative
" when this adapter first arrived i thought it was great. the sound quality was excellent and free of all the distortion and interference i get from using an fm transmitter-style adapter (there are few open frequencies in the sf bay area). the first day i used it for about 20 minutes total (didn't have far to drive) and it worked great. the second day i had a bit farther to drive. after about 30 minutes it quit. hasn't worked again since. i didn't expect it to last forever but less than an hour? yes it has a 1 year warranty: just send the unit back with a money order ($6) to cover the return postage. of course then you're spending more in postage than you originally spent for the unit.. ",negative
" i was so excited about how great this product worked when i got it. i had purchased the fm transmitter for my wife and they do not work so great so i thought since my car had a tape deck i would give this a try. i was excited that i had all my ipod music with me but after less than a week it the sound started going down hill to a point where i couldn't listen anymore with it. it is now in a landfill somewhere. my guess is i will need a radio in the car that is ipod compatiable cable. for now just have the radio and cds i burn ",negative
" no kidding!! the shipping charge on these batteries was over $6.00. amazon doesn't itemize the shipping charges on your order so if you order multiple items you won't know that you're being raped by crutchfield until it is too late! ",negative
" consider another receiver before buying delorme's. delorme's receiver works only with their software (the receiver does not conform to any standard unlike most other receivers.) the delorme software itself is not very accurate. just in looking at the area of a few blocks surronding my home i found 3 instances where a facility was shown as being located several blocks from where it actually is - but microsoft had no problem locating the facilities properly. finally with the receiver i have even after the device as been initialized delorme's software sometimes is unable to find it. (i suspect that is because the cable on the gps side sometimes pulls slightly out but fiddling with it doesn't seem to accomplish much). real irritating out on the road as it is when you find one of their printed atlas has been misbound and lacks several pages ",negative
" these xtreme cd cases stinksliterally! i don't know what kind of plastic material they are using and if they are toxic but the smell is absolutely nauseous. i kept it for two weeks hoping the smell would go away. nope. finally i threw it away. other than the smell quality-wise it is ok. ",negative
" in theory an excellent product -- room for lots of disks relatively compact and attractive however i purchased three of these (2 for me 1 for a friend) i can't say how his is doing but both of mine have faulty zippers making it impossible to close the binders and therefore losing much of their attractiveness and compactness. (...). all in all a disappointment ",negative
" i've only got this thing to work for about 3 hours and that is not in a row. i've spent hours with this product on several machines and i can now say the hardware sucks. ",negative
" this isn't a consistent product. 99% of the time i can't get it to work. after months of emails and phone calls customer service responded. what a joke! they told me the plug in the unit and then unplug wait 30 seconds and then plug in. gimme a break! i shouldn't have to do the hokie pokie just to get it to work. by the way their process didn't work. poor product poor customer service poor price ",negative
