text,class
" i purchased this product for my niecehaving had positive experiences with similar itemsand finding the price to be too tempting.howeverwhat had been the hope of introducing her to the videogames of my generation turned into an exercise in frustration from the outset.the screw to the battery casing stripped with very little application of a screwdriverthe titles suffered from redundancyand many of them required the use of too many buttons.what was the most disappointing aspect of this item was the potential it possessed; perhaps fewer similar titles and a re-configuration of the button commands would ensure the promise of this product ",negative
" i was really excited when i saw this item was out! i had the commodore 64 when i was a kid and my brother and i used to spend hours and hours playing games on it. i was so glad to see that winter games and summer games was included.... until the item arrived and i plugged it in and tried to play with it.. the joystick doesn't work at all when you move it to the right. so you can only use it to go up down or left. big dissapointment. don't waste your $$ ",negative
" this second part of xenosaga compares very badly to the stellar first part regardless of what anyone says. i no longer wanted to play this game after only 30 minutes. the game begins with lots of boring instructions for a very non-intuitive battle system. annoying amount of experience points is needed to defeat nearly every main enemy including the very first one. battle result and saving screens are a painful chore. battle camera is inadequate and characters look and act like small puppets. the game has very few items weapons or armor to deal with even ordinary enemies which are stronger than expected. the skill combination that will be successful on a main enemy is not available until engaged by that enemy. battles with main enemies are long which isn't such a problem. however they often conveniently power up at the end of the battle just to frustratingly finish off a battle-weakened party. voice acting is very uninspired and sometimes even annoying. i don't remember any music from this game so plain it is. some character changes are likely to upset at least half of everyone who liked the first xenosaga. very noticeable is the use of swearing which is the main reason i don't enjoy or watch hollywood movies during my rest and relaxation anymore. new meaningless characters have been introduced into the story and the focus shifted far away from the main characters. the cover character hardly says or does anything this time. there is one short scene between the main characters during a critical moment but if you blink you will miss it. this game is far more frustrating than challenging which is not a good game trait. i don't recommend even playing this game before reading the above to fully prepare for the disappointment that awaits. if you're looking forward to anything that made the first xenosaga great you will be extremely disappointed. the second xenosaga is better completely avoided. ",negative
" i loved the first xenosaga. then this arrived. episode 2 isen't a bad game in terms of the story the intro is absolutely dynamite. then you get into a battle. now if you like tactical stuff this is a good game for you. but if you're trying to fight your way through a hoard of enemies to get to a save point in record timing i say save your money. gone is the amazingly well-done battle system in the first episode. in its place stands a completely out-of-nowhere new way of battling that takes 15 minutes to get rid of a couple of easy enemies( the easy ones in this game have around 2000 hps). ridiculous but that's not all. the enemies have weak zones that depend of the height of the attack that you input.the zones are ab and c a being the highest. triangle=c square=b and circle=a -sometimes-. see what i mean? it's completely screwed-up and you have to become deeply addicted to the game to understand its full potential. and if that wasn't enough they changed the voice actors too. kos-mos's voice sounds more like an operator than a robot's and momo sounds like a brat. at least chaos' voice has improved. i'd prefer playing episode 1 twice than playing this. i just hope namco comes out with a better sequel otherwise spend your moey on something else (like shadow hearts for example). ",negative
" pros: - mechs are a bigger part of the games (you actually have to use them) - the graphics of the cutscreens are great and the graphics overall are better than before - a couple of the characters look better - much harder than episode i - more optional bosses cons: - new battle system is a load of mouse spunk (can i say spunk?) - most characters look worse (especially kos-mos) and jin travels throughout space with no pants on - almost all of the sidequests are terrible - very short - the story is much weaker - the dictionary is gone; and so are shion's glasses - no shops. why are there no shops? - too much more to list. just bad. the movie howard the duck is better than this ",negative
" we got this game free in a box of corn chex. we thought oh this will be fun since the show is cool. so we got home and played it and it was so annoying! there's just like a black screen before and after the question shows up and a black background. just don't buy it if you want to have any fun ",negative
" when disney interactive released &quot;who wants to be a millionaire&quot; in early 2000 they anticipated a very warm response to the disc which had a firm but low opening price. however when actually being played the game is sure to depress. if it isn't crudely simple the design is poor and uninspired. the entire game is essentially based on one lackluster thing: regis philbin repeating the same phrases over and over again. &quot;be sure to come back to... who wants to be a millionaire.&quot; &quot;i hope you'll join me again on... who wants to be a millionaire.&quot; if one doesn't decide to resell (or simply trash) this game within its first week of purchase they work for disney interactive or are regis themselves. don't waste your time on this pitiful effort ",negative
" driving physics are as unrealistic as they can get. obtaining licenses is extremely difficult made worse by poor car physics. your heavy car easily bounces off light cars while light cars easily derail your heavy car. turning the steering wheel only slightly produces heavy tire squeal and that's with sports tires! long gone are the espn-like replays of gt 2. for some reason cars look thinner than before. the analog tachometer has been reduced to just a bar across the screen. the 3d mechanics can be headache prone made worse by the poor physics of the cars. easily the most inadequate music ever. the game makes you start with a used model of only certain makes which is nothing new. however it takes a long time to earn any money for a better car. only 7 horsepower upgrades make huge differences on the track?! the game has mostly only newer models almost none from a few years ago unlike in gt 2. the only good thing about this game is that you don't have to drive all the time. the b-spec driving mode can win races for you. just leave for a few minutes and return to a victory screen. this can help in skipping the painful early parts of the game. the powertrain is still not modifiable. compression bore stroke camshaft timing/overlap valve size and other engine characteristics are still not available. with poor driving physics engine modification would not have helped this game. loading times are very long with the most annoying loading indicator ever. constant auto saving feature is quick but can become annoying. there is an excessive amount of confirmation screens. this game is a yet another disappointment much like gt 3 was. the makers of this game made it quite clear that if you want to know what the real cars drive like you will have to drive them for real. the gran tourismo series are over unlikely to return to what they used to be. i'm not a racing game fan but only gt 2 was good enough for me to buy. if you want good car make-independent physics you need to play gran tourismo 2. ",negative
" don't buy this - it will crash your entire xbox. learn to play - forget the cheats ",negative
" if you are looking for codes like game shark had this is not for you. not only do you have to have a computer if anything happens to the disk you are screwed. you won't be able reinstall windows or install it on a new computer. some games do offer rewards like unlimited health for %100 completion. so if those are they games you plan on using this is the best thing out there ",negative
" returned item for refund; found it cheaper at toys r u ",negative
" small memory which means that u can only put 1 save on it so u have to run back to your comp everytime u wanna save!!! and software is veery confusing!!! horrible buy!!! i returned the piece of junk!! ",negative
" i am extreamly dissapointd with this game. every section and mission is exactly the same with the exception of the location. there is absolutly no skill involved in beating the game which i was able to do in 3 sittings. ",negative
" really? wow. so players in real football go through other players torso's? they skate and glide around the field at 40mph without moving their legs? wr's change direction on one foot pivot glide and elude tackles? uh ok. anyone who plays this game on the all-madden level will notice right away that this is the furthest thing from a realistic football game. what are the nerds at ea thinking? do they enjoy making a game who's ai constantly cheats? i love how they tout games that give the user more control when the user has very little control over anything that goes on in the game. i don't control if i catch it or drop it or intercept it or if my line blocks of if my db's cover their assignment...none of it. the computer makes my line miss blocks or not block at all...drop easy picks...drop easy catches etc. and why oh why are dt's and lb's faster than my fastest wr? is that realistic? the ai is terrible. it blatantly and unrealistically cheats. terrible game. just stop making these games if this is your final product ",negative
" this game is a joke. it is the same exact game as the 2005 version with minimal additions. the online play is so glitchy and drops so often its not even worth the time. do not go out and buy this game thinking that its better because of all the hype. if you want to play a great football game go get nfl 2k5 by 2ksports/sega sports. this game is 3 years old and blows madden away any day of the week. in 2k5 you are able to go to roster manager and change your rosters to make them current. you can edit players and create rookies like reggie bush or jerious norwood and make the roster the same as the current 2007 nfl lineups. madden bought the rights to be the only official nfl game for the sole reason that madden sucks and he wants to make all the money and not spend any money improving his game. madden bought the rights to the nfl trademak through 2010 so no other companies could make an official nfl game and thats why there is no 2k7 or any other game football game for it to compete with. thats why blitz is the only other game and they cannot use nfl players so they have to have a generic game without real players. i hate madden with a passion. 2k sports is the way to go for any sports game including football you just have to do some manual labor updating rosters but once you have it is current and still 10x better than madden will ever be. do not buy this game!!!!!!!!!!!!!!! ",negative
" i swear if it wasn't that i liked final fantasy 7 and 8 so much i'd just break this game at then i'd move on and be happy. but i can't do that because that would be waste of money the only thing that kept me in the game was the fact that i did'nt want to waste money. this game makes kingdom hearts look like a m rated game. oh my god this is so childish. you know how in most final fantasy games they try to make the main character cool they didn't feel like doing that in this one. you are a monkey-man! how stupid is that. plus the other character are way more dumb looking that the main one im just happy i beat in and can put that awful exp. behind me. ahhhhhhhhhh ",negative
" i have been an extremely devoted smb fan since the very first time i laid eyes on it. i own all of them and so when i stood in line all night saturday (and through sunday morning 8am) i made sure to grab myself a copy of smb: banana blitz for my brand new wii. i bought an entire set of controllers anticipating the mini-game fun with all my friends. (we're huge smb fans all of us. it always makes an appearance at our parties.) but now i'm really angry. they completely gutted our favorite mini-game(s) hitting monkey target worst of all. i can honestly say i don't care that there are 50 freakin mini-games because now monkey target is completely worthless. instead of the amazingly subtle game play with bonus items increasingly difficult levels magnets velcro double bonuses wind speed and direction and the all-import ramp run-off you have... a cannon one level no wind or wind direction no bonuses and no special items. who cares if i can sort of pilot a submarine on a single level? monkey squash -- no joy there. a lot of the controls for the mini-games are terrible. and so on so forth. the new mini games suck almost unilaterally but gosh darn there are 50 of them! but volume does not make up for lack of quality. i love traditional smb levels and the ones on smb: banana blitz are nice. the graphics are beautiful and fun. but the best part of the game for me and my friends is now gone and dead. none of the reviews i'd read mentioned the fact that this favorite of most smb players was killed like this and if they had i certainly wouldn't have wasted my $50 plus tax. if sega people are reading this: bring back monkey target. that's what people play at parties when they're slightly drunk and sick of listening to super smash brothers and way too awake to enjoy mario party ",negative
" as was said in a earlier review the creators of final fantasy are giving us everything but what we actually asked for. they gave us advent children cell phone games and finally dirge of cerberus. this game is an action based game showing you a day in the life of the most under-used and least interesting character in the final fantasy series. its the creators way of telling us that they will never re-make final fantasy vii but will rather insult us with every marketing ploy know to man ",negative
" all of the people that gave this game a review of more than two stars are bs-ing you. those people are probably hardcore ff7 fans - that game was barely mediocre at best. other ff7 releases = advent children cell phone game and movie/tv show thing. all three things resectively sucked. now comes dierge of cerberus whoop did eeee doo!! the only reason why i rented it was because the title says final fantasy in it. the only redeeming quality of this game is the cutscenes - other than that boring. if you can get more than 20 minutes through the game then by all means it's the game for you ",negative
" i really wanted to like this game.. unfortunately for me it blows. i'd trade it for a migraine if i could. the gameplay is pretty horrible the sword scenes are reminiscent of pc adventure games circa 1992 where you press the attack key and swing your sword aimlessly at the bad-guy. the run & gun part of the game is nothing to write home about either. it feels like being teleported into the body of a cracked-out 1 legged drunken monkey. also i know the graphics aren't the wii's strong-point but that is no excuse to regress back to 8-bit. when you're trying to shoot someone across the room it really sucks when you can't tell them apart from a flower pot.....or is that a lawn chair? the cut scene's were obviously supposed to look like sin city. i stress the word supposed cause they were probably strung together by some poor intern after the development team went into hiding. they look like an amateur flash slide-show. kinda like what your local mom & pop video editor would have put together if your little nephew had gotten his way and had a sin city themed bar mitzvah. this game is a joke. anybody associated with it should be embarrassed. ",negative
" i can't stand this game after 5 minutes. the game is so unresponsive its not funny. the first board i wanted to throw my remote. my friend watching asked me what the hell was going on. i seriosly didn't move the remote at all and my guy starts spinning around. at first i thought maybe the control calibration is wrong but then i was playing trauma center before and after red steel and not once did i have a problem with the controls. seriously the worst game i ever played ",negative
" this is a perfect example of false advertisement. if you're like the many that i've heard of trying to order a remote for the playstation 2 don't order this one unless you have a newer model. the picture shows an ir unit but it doesn't come with one. so save yourself the hassle and don't order this ",negative
" i saw a dvd player at target for $30 yesterday. i especially don't see the need for the xbox 360 remote if it's $40!! space-saving maybe??? ",negative
" a simple dvd player as long as you or a friend own an x-box console. simply push in a little plastic knob into the controler socket and their you go oyu know own a standard of the line dvd player.the maginfacation is great the rewind and fastfrward is great. it has all the extras a normal dvd player has and a easy to operate menu and layout.no overloads of pointless buttons just point out the obvious structer.you may be dissapointed in the response time but that is not entirely the remote or players fault.if you own an old x-box console or a low memory x-box console you may encounter slowness and maxed out freezing.some mint condition titles may not even work.(i purchased little nicky sometime ago mint and to this date it still does not work on my x-box console)batteries may play a roll.with out a doubt though this is the most easy and portable dvd player around with the acknowledgement of owning an x-box console first. a must have for a gamer/movie lover wit ha large movie library or a constant renter ",negative
" hey kids fire up the xbox and lets watch this movie! that is what is heard through households that own an xbox but for some reason or another they are still in the 90's and don't already have a dvd player. like my title suggests if you already have a dvd player this is a waste of money. the only reason i purchased one is because my dvd player had problems playing some dvd-r's that i got from a friend. i had some money to burn so i just wanted to see if the xbox dvd kit could play it to determine if the dvd was a bad burn or was it just my dvd player. i found that the xbox was able to play the dvd-r's in question with no problem. however aside from those two dvd-r's all of the dvd's i own are bought from retail stores so i really have no need to play dvd-r's and my dvd player plays normal discs perfectly. with that being said i only used xbox's dvd playback kit once to watch the dvd-r's i had problems with. because of the content of these burned movies there is really no need to watch them again....... however if push comes to shove i can always use one of my pc's or mac to watch the burned dvd; no need to use my xbox for that. i meant to return the dvd kit the next day but never got around to it. the xbox's dvd player is a good feature but the fact that microsoft charges you to use the feature makes it not worth the money.....unless of course you don't have a dvd player at all. ",negative
" my only experience with this product was after i opened it and started to play a dvd in my xbox when i tried to pause it it didn't work and it had brand new batteries. i found (after much frustration) that if i smacked it against my hand a few times then it would work for about 2 minutes. i took it back to exchange for another in hopes that it was just a bad unit but it was sold out so i just got my money back. you can buy a dvd player for not much more than this way overpriced piece of junk costs ",negative
" do not use this the dvd thing causes the xbox to break. when u play games the disk doesnt constantly spin. it reads some and takes break so it doesnt over heat. when it reads a dvd it must constantly spin. the dvd playback kit fryed my xbox. at most best buys you can buy a dvdplayer that functions better for less money than the one for xbox. ",negative
" this just sucks the main person just keeps running around. he just keeps running and or walking which is controlled thru the key board.no fwd bike controlhe won't peddle but gos backwards quite well.tryed different setups reloads and nothing worked. atleast i bought it used and for not much money.maybe ill find a fix and try it again later ",negative
" i'm going to start this review by saying that i came to the wii as a lifetime pc-only gamer. i have never felt the need to buy a console until the wii and its fun controller system came out. the aspect i was most excited about was controlling first person shooters just as precisely and intuitively as the mouse and keyboard together with the added entertainment of using it for other motion-activated actions within the game (rowing throwing grenades close combat etc). as a result after spending the night out in the cold to get my console and flushed with excitement at seeing all the merchandise i grabbed three games: zelda (a no-brainer) trauma center and call of duty 3. of those three titles i'm sorry to say that cod 3 was the one to leave a bitter taste in my mouth. as i have stated before i am a pc gamer; i'm really into my hobby and love the satisfaction of building a pc which can manage all the latest games. i played cod 1 and 2 on the pc and greatly enjoyed both. by far the biggest problem with the wii version however especially as someone accustomed to playing on the computer are the graphical shortcomings of the title. i literally had no idea what was going on. i could barely tell which direction the enemies were coming from and the only reason why i was going in the right direction was because of the linear construction of most of the levels. added to this i had no idea how to get rid of the first german to engage me in hand to hand combat (a much advertised feature which is actually just an interactive cut-scene). i followed the instructions to wave my controllers around wildly and although i worked myself into a frenzy (causing my dogs to panic and think something really was attacking me) that inevitable german (i tried throwing all my grenades into the room he hides in) kept clubbing me to death. even beyond this setback i found that the controls were often quite poorly implemented. it is also disappointing (yet speaks volumes) that the grenade 'throwing' function that involves you actually 'throwing' the nunchuck (without letting go by the way unless you've got a backup tv) is disabled by default; trying to use it usually gets you to miss your target/get cut down/ blow yourself up. for the record i know that the wii controller works. i've played many hours of other games already (as the system conveniently informs you). this just seems like a shoddy implementation of it. i can definitely tell you that there is a lot of ambition here to convey the frenzy of war with some obvious strong attempts at creating absorbing combat scenes. nevertheless it essentially boils down to being a messy soup of blurry pixels which even to my gameplay-over-graphics mentality in buying the wii blocks the enjoyability of this title. to be honest it has made me think that ww2 isn't the best-suited area for the wii. after all these historical titles tend to rely a great deal on cinematically portraying the visceral splendor of war rather then pushing exciting new gameplay elements. my advice on the fps front: wait for the wii 'far cry' game and see how that turns out. in the meantime there are countless hours of other great titles more suited to the wii graphics waiting for your attention. before leaving you i'd just like to clarify on thing: this is the perspective of someone who has very little experience with consoles. perhaps you're reaction to the game will be very different if you come to the wii straight from a gamecube instead of pc/high definition gaming. oh and if you're still determined to buy it keep an eye out for my used copy of the game; i'm going to need the money for 'banana blitz'.. ",negative
" i haven't even got to play it yet because the game does not work on my ps2. after the ps2 logo comes up the screen goes blank and nothing happens. i thought it was maybe just that disc but i exchanged it and the same thing happened. i called ubisoft and they said many people with the slim ps2 have called to say it doesn't work but they don't have any answers. sony said that it is an error in the format of the discs and it may not work in many ps2's. do not buy if you don't want the risk of it not working!!!! ",negative
" as one that couldn't stand nba ballers i thought i would give this game a try. pros: create a baller nice graphics cons: defense? if you are a fan of pheonix sun basketball you will love this game the announcer needs to learn english the whole i-ball trick stick is horrible and will have you sreaming as you're stuck on the second side game that is required before you can advance on and 1 tour that stupid mic trick that allows you to score 4 points with one shot stupid watch this trick that you can't stop despite the fact that you can still move your player. you can't even block! you can not choose who you want to face in other game modes unless you are playing two player. guess which game i'll be trading for nba live 2007 or wwe smackdown vs raw 2007 this fall? ",negative
" ok let me break itdown for you. the game isn't all thatb great infact it sucks on ice but the only reason i am giving this game fear grade is because of the year. really you really can't blame them that made this game. the fact is 2006 is one of the worst years. there just throwing all the game at your face and they arent really that great. we see about 90% of games and movies arent doing that good. so my suchest is wait to 2007 when the ps3 and the wii comes out. i promise you that year want disoponte. so dont buy every thing in 06 wait till 07. dont waiste your mone ",negative
" why is it that 3rd party memory cards can store at least double the information that these can? these memory cards are way over priced. i love ps2. it's one of the best systems i have ever played and owned but this memory card stuff is a scam. i already own 2 cards and i need more. ",negative
" this is without a doubt the worste game i have ever purchased. it is basiclly one big empty landscape with about 16 or so bosses that you have to climb on to beat. they could have made this a decent game so easily just by puting in some minions and some characters to talk to and buy stuff from. as it is right now it's just a really really really crappy version of zelda: orcarina of time. if you have any respect for decent video games you will not buy this video game unless it is for the sole purpose of setting it on fire and stomping on it ",negative
" i gave it one star because there was no way to give it less. this game when played on the x box was great. so when it came out for pc i bought it. big mistake! the control are too hard to learn. and when you are in a battle you can't stop to think which keys when used together work. there are too many keys that you need to push together to do even the simplest thing. i wasted my money on this game. i deleted it and will never play it. don't waste your money ",negative
" i ordered this from amazon it shipped from 3btech.... and ive had no luck with it... the communicator its self is quite comfortable... but i cannot comment on the quality of the mic or the audio that comes through it because it will not charge... i called logitech tech support and the tech asked me the usual questions (is it plugged in have you tried a different wall outlet have you tried jiggling the plug at the communicator end and so on) after all the questions the tech said that it was defective and that they were running dangerously low on stock of that particular one. so i guess what im trying to say is order at ur own risk and i hope you have better luck with it than i did ",negative
" ok first of all let me say that yes this mic has a nice look and feel to it..also being wireless it adds to its attractivness but over all this mic after a long time of wearing it can really hurt your ear....it becomes very uncomfortable to wear and has even given me headaches being as how me and a friend needed a headset we both bought one...i no longer use this headset while my freind has no choice till he gets his 360 also and to this day he constantly has to say hold up im switching my mic to my other ear cause this ear is starting to hurt with the 360 controller and headset being wireless and it becoming more availible just wait cause in the end this headset isnt worth the price and it wont be compatible for your 360 ",negative
" have you played any of the games in the doom series? how about metroid prime? medal of honor? golden eye? well then you've played halo 2 also because all first person shooter games are exactly the same. i don't care how many times x-box magazine (odd how the magazine that drools the most over an x-box game is the system's magazine.) calls it the greatest game of all time i'd rather play mario power tennis which was atrocious. the story is absolutely appauling in terms of a science fiction orientated theme utterly mundane unoriginal boring and just all around unentertaining. the gameplay is so generic that it's as if this was the first creation of some fresh out of college video game designer the music is cliche the voice acting is flat and master chief is just an all around retard. the weapons oh boy the weapons again another lame aspect of the game. the alien's weapons are like something in the kid's toy gun section from toys r us and the human guns are nothing that i haven't used in a resident evil game. when the first halo came out i didn't get the big deal i didn't even play it then eventually i got myself an x-box and decided to give this installment a shot - huge mistake. come to think of it none of the games of x-box are even worth owning a system for: fable was decent but got old after beating it a few times the knights of the old republic series was boring and everything else on x-box i could play on ps2 or gamecube ",negative
" halo 1 on steroids halo 2 is a clear microsoft stamp on bungie's creativity and control and it muddies up what was a balanced gameplay. a hackneyed single player story that makes no sense and has no flow along with levels that aren't replayable. you thought the library from halo1 was tedious? try the headache inducing map design in this game. also in the nonsense the unneccesary switch to an elite's perspective for half the game along with a new group of covenant bad guys that look like rejects from a captain planet cartoon. apes with mohawks yeah nice design. i can only play one or two levels of the single player and they are so noobish it loses appeal quickly. on to multiplayer. okay in 2004 upon release this was a great game. it took time to go up in level and the ranking system wasn't as abused as it is now. once new maps kept on the harddrive (read mod kids) were released by bungie that opened the door to full blown chaos. now 2 years later modding has died down somewhat but a whole new slew of bridging and connection speed manipulation makes it roughly 25% likely you'll find a game with no lag. so i still play on occasion it's lame they can't offer dedicated servers so you can play your map of choice choose servers with good connections and then the modders and big gun noobs can find the type of game they want to play too. i only pray halo 3's multiplayer improves on this system otherwise i'm done with the xbox console permanently ",negative
" before i was even done with final fantasy vii i ordered this game. i loved that game and thought 'say if final fantasy vii is this good then viii must be even better!' boy was i wrong! i'm not bashing final fantasy viii i kind of liked the game but there are big problems with it. first of all the draw system is kind of hard but i liked it it was a change of pace but the way you have to equip summon gfs (guardian force) was hard and boring. the music in the game reminds me of the music in the movie 'akira' which is a bad thing the characters in battle remind me of crash dummies and the way that you get new weapons is by making them at junk shops! not only that but the characters are not very likeable. main characters: squall- a member of seed he is a jerk to everybody. zell-a member of seed he is a surfer dude and a dunce. quistis-a teacher and a member of seed she seems to like squall...for one reason or another... seifer- squall's rival he is even worse then squall. rinoa- a member of 'the owls'square soft ran out of ideas she is just like aeris. selphie- a member of seed she is a weird character and i was sad to see her in kingdom hearts. laguna- a galbadian soldier. he is the best charecter in the game. irvine-a member of seed he is a lady's man and is recycled later in final fantasy ix as a better charecter known as zidane. this game is the second worst final fantasy game ever made. the story is great but playing it is so bad that its almost unbelivable. if square soft remade this game for the ps2 or psp i would buy it but only if they removed the draw system ",negative
" this is by far the worst instance of overzealous copy protection i've ever experienced. i bought this game new at a local store because i've been itching to play simcity 4 but that game will not work with my new video card. got this game home and it installed just fine but when it came time to launch the game it said disc authentication failed. tried it with the other disc failed again. went to the company's support forums and found a lot of other people with the same problem and no one had done anything to help them. thankfully the people at the store were very reasonable and gave me a full refund ",negative
" don't buy it unless you want the starforce malware on your computer. i understand publishers wanting to prevent piracy but not at the expense of replacing the drivers i need(ed) for my dvd burner. check the search engines and see for yourself. would have otherwise been a great game too bad it isn't playable because of this malware ",negative
" starforce....nothing else need be said. starforce singlehandly has destroyed a number of could be great games...i don't know since not a single one will play on a dell xps gaming laptop ",negative
" i bought this game because it sounded like a lot of fun. i tried installing it on my dell laptop and no dice. it would not run. i tried installing it on my dell desktop computer and again it would not run. when i went to the knowledge base technical support lists that if you have an integrated video card the game will not work on your system. in short if you have an over the counter system you cannot run this game on your computer. i find this ridiculous and disappointing. i would not suggest buying this game until you go to their technical support page and go over all of the requirements for game play. especially since these little facts are not listed on the box ",negative
" this game sucks. it tries to be sim city with extra features. unfortunately the graphics are way below average. in fact some of the screens look like they were designed by a first year art student. the interface is clumsy and not intuitive. i am a big fan of the sim city series and this game really falls short ",negative
" this game has starforce copy protection which is software that you do not want on your computer. reportedly it replaces your cd and/or dvd drivers and often causes extreme hardware and software problems. i've been a victim of the software problems it basically crippled my very expensive scsi scanners and it was extremely difficult to figure out what was doing it. it could be the best game that's ever been produced but anyone who's had the starforce experience is going to steer clear ",negative
" i purchased this remote control to make watching dvd's on the ps2 easier. i had problems getting it to work consistantly right out of the box. i had to press most of the buttons very hard to get them to work. i hoped it would get better but it only got worse. i am now back to using the game controler and threw the remote control away. i would never recommend this product. ",negative
" i know that pelican screen protectors and styluses are tempting because they're always the cheapest ones available. that should tell you something. first of all the top screen uses adhesive. it's smooth plastic in the middle but the edges will leave sticky goo on the screen. because the edge is a different material than the middle it's insanely difficult to squeeze the air bubbles out of it and being adhesive trying again and again isn't much of an option. furthermore the sticky edge is white not clear and it looks horrible on my onyx ds lite. after having so much difficulty with the top screen protector i checked online for reviews. i read several reports of people who used the pelican styluses with the pelican bottom screen protector and the screen protector being very drastically scratched up within an hour's worth of use. so whether the stylus is too harsh for the bottom screen protector or the screen protector was too flimsy for the stylus the combination just doesn't work. many people report simply throwing their pelican write and protect sets into the trash so i'm not the only one that paid pelican money for something that's going into the trash can. no matter how inexpensive pelican's product is it's still too expensive if you end up throwing it in the trash too. i know i'm going to avoid the pelican screen protectors and styluses in the future and i very much wish that there were reviews here on amazon before i bought mine. i had to dig through nintendo ds forums to read other peoples' opinions. finally if you already bought one and hate it you can remove it by using scotch tape on the edges to peel it off and rubbing alcohol to remove the residue ",negative
" this is supposed to be an x-box cleaner but the system does not read the disc. a shoddy product ",negative
" people i don't know what you see in this game. it's not really a bad game it's just an average arcade shooter. more often than not i can't even hit the enemy because the action occurs so quickly. i pop out from behind something and i'm dead meat. pick up the second one to see what it was like to play a good time crisis game ",negative
" i'd like to give this game a good review but unless you read the fine print you may be as dissapointed as i was to discover that it doesn't work on lcd televisions. it also is incompatible with rear projection and plasma television sets ",negative
" this game has a good concept nice graphics and some definitely funny moments but the gameplay is a total bore. there are two main gameplay styles: investigation and trial. investigation is the worst; it involves nothing more than checking everything in a room talking to everyone and a ton of pointless reading much like an old point-and-click adventure on pc. the court sections are a little better but not much. once again it's very linear; you don't have to use your brain much just try all the options. and once again there is a huge amount of reading. there is way too much dialogue packed into the game and not near enough actual gameplay. and most of the talking is aimless too; very little of it actually advances the plot. overall this game just tried way too hard to have good plot and characters and left the player with little more to do than click on objects and scroll through text ",negative
