text,class
" okay here is the deal. this thing is built well but it's dimensions and performance work against it. it's height and width are just right for a pocket book but it's thickness gets it in trouble. it's a clunker if you put this thing in your pocket (if it will fit) you will feel it. hell it might even pull your pants down. the thickness also makes it awkward to write in since it never folds flat and there is always resistance when jotting down an idea which makes writing a chore (which is counter productive to the pocketbook ideal which is maximum convenience). if you are looking for a real nice small notebook opt for a moleskine. pass on this clunker ",negative
" i don't know why they changed from the old layout to the new skinny vertical columns. the old planner was a lifesaver but this new layout is unusable. they claim to be the artist's notebook but what artist is really going to be breaking their day down hour by hour? and even if someone wanted to do that the tiny columns are worthless. really a shame ",negative
" every time i write on it holes go right through it! dont by this! if you fold it it rips in the fold!! dont buy this!!! you will be sorry ",negative
" i used these for my toy car and it leaked in my toy car.thank god the people who sold me the car gave me a replacement.never ever use energizer batteries.use duracell m3 instea ",negative
" top had to be on basket properly and paper would be on the floor had to keep vacume handy shredder ran only part of the time and kept jamming and finnaly stopped working had to return ",negative
" maybe i just got a bad one....but this darn thing broke with the first piece of paper i put in it. i hope you get a better one than i did. ",negative
" beware!!! despite the picture and the product description this is not a fountain pen. it is indeed a ballpoint pen as the product title indicates ",negative
" the brushes and everything else are super tiny only a child's hand can hold those. not a good set at all. rather just go to micheal's art store and get the sumi set there. just stay away from this set unless you you buy this as a gift for your 3 years old child ",negative
" i was very excited about this product given the good reviews. however i found that refilling the pencil took so much force that i was afraid i'd break it. even worse the eraser is useless due both to the design and the material. if i could find a replacement eraser that was taller & better this would be a much better product. if i have to carry this plus a separate eraser it's not really saving me much. oh and the highlighter isn't a marker. maybe i'm stupid but i assumed it would be. it's just an orange ink pen which is not the same as any other highlighter i'd choose to use ",negative
" the penny nickel and dime molds are defective: the paper sleeves i got from my bank barely fit inside and therefore wrinkle or fold-over leaving no room for the coins to be dropped in and layered one atop the other. the penny one was so tight that the paper sleeves wouldn't fit in at all. the nickel and dime ones were so tight that after i filled the sleeves--a lot of unfolding smoothing trying again--they couldn't easily be slipped out. if you can see coins bouncing on my kitchen table and rolling hither and yon with me down on my hands and knees swallowing expletives you've got the picture. the only mold that wasn't defective was the quarter size and as this is the one that takes fewer coins than all the rest to fill up it is the least valuable in terms of time-saving. i waited at least a month after buying these before i sat down to roll all my coins so i didn't feel good about asking for my money back which is why i cannot share anything about this company's return policy that might help you decide whether or not to give them a try as it's possible i was simply unlucky and got sent a set of molds from a bad batch ",negative
" throughout the years i have used and owned many different versions of the brita pitcher water dispenser. all of these filtered water containers have been great. the only complaint i have ever had with these filters is size. the brita ultramax water filter dispenser was supposed to answer this problem. unfortunately due to bad design it introduced a multitude of problems that never existed with past brita products. pro: size: this water dispenser can definitely hold a lot of water. (ironically this is really a disadvantage; as you will find below.) con(s): mold: if you do not let this filter dry within a maximum of two days you will get mold. this mold will probably make you ill (sore throat) (conversely if you look at it from another point of view - it will strengthen your immune system). to avoid this problem the water dispenser should be washed every week at very least (to safe you should wash it more often). i have never had this problem with brita's other products (i have friends who never washed their brita pitchers for months and there is not even the slightest sign of mold when they do wash it). left over water: due to the faulty design of the product there will be left over water both above the filter and below it. besides turning the product upside down you cannot dispense all of the water. this is just stupid and hints at the lack of quality assurance testing of this product. not surprisingly this helps further contribute to mold growth. conclusion: save your money and buy brita's other well designed pitchers or even pure's pitchers. (the key word is pitcher.) you will only waste time and possibly your health with this poorly designed product ",negative
" these books are a good idea for the repeat visitor to a city-- basically just a place for notes in the lovely (i think) moleskine format. the maps though can be found better and cheaper on other places. more important this seller has claimed a falsely inflated list price and consequent discount that is misleading. the list price for these books is 17.95. check in any book store. shame on the seller ",negative
" almost immediately after i received this never-used pen i noticed that the ink does not dispense evenly. often it does not write on any surface. after i scratch the pen tip wildly for ~5 seconds it starts to write again. i've thrown it away because it is too inconvenient for use. however it is very cheap so maybe it's okay for someone who doesn't need to use a tiny pen too often ",negative
" i never received the product i ordered and need a refund immediately ",negative
" planner is nice but i was charged $6.25 for shipping! rip off!! ",negative
" when i first purchased the papermate phd multi i thought wow! what an awesome instrument. felt great in the hand and i iove the flow of the ink. very smooth. nice pencil and stylus as bonus! however because i liked the pen so much and used it every chance i got within 3 weeks the ink cartridge was empty. that's when my love of the pen began to falter. i opened the pen according to the package instructions and removed the ink cartridge. however it never worked the same again. the twist and click feature failed to hold the pen in the advanced position so whenever i would bear down to write it would retract and push up into the pen again. so i bought another thinking i must have done something wrong. carefully after the ink ran out in 2 weeks this time (guess i did more writing) i changed the cartridge again. same thing. at a high price tag ($8-9) for a plastic pen i bought a third and gave it one more try. same luck. so while i loved the feel and flow of the pen it is certainly not worth the price tag for a pen whose mechanisms housing and construction will only last a month. won't buy another one. three times and you're out. ",negative
" 1. it's a nice book and well priced. the mole is a pesky creature and deserves to be made into a book cover more than a cow does. 2. it's flaws: difficult to read because print color is so light. it fell apart at the end-page -spine junction. i sit on it (back pocket). packing tape repair seems to have solved the problem. it does not mark holidays on the page. there is an unreadable cryptic code on some pages which may be an attempt to do this. in any event i nearly forgot elvis' birthday ",negative
" i have owned this chair for about 9 months. the seat bottom has flattened out and has torn a bit -- i can see the polyfill inside. it is not particularly comfortable anymore. the chair also creaks a lot (as is typical with most inexpensive chairs). it's a lot of money for a chair that has the build quality of one of the cheapie leather chairs that can be had for under $50 ",negative
" i got this chair because i spend a lot of time on front of my home computer and i wanted a roomy chair that would allow me to move around some. i am tall six feet but not big 127 pounds and i have had this chair for less than six months and the leather is falling apart and the stuffing is coming out of the seat. i don't mind spending money to get a good chair but i cannot afford to be buying two chairs a year at this price. ",negative
" after much window shopping (research) i bought this chair two weeks ago and yesterday the thing fell apart while i was leaning back and watching a movie on my comp. here is the problem the back support is connected to the seat only by the two handle bars which are made of plastic. while i was leaning back one of the handles literally cracked open at the junctions where the bottom (right side) two screws are. i fell back wards head first but luckily my floor is carpetted and i did not hurt myself that much. the manufacturer rates this chair as big and tall (upto 250 pounds) and for 5 hours of daily usage. i weigh around 210 and i had been sitting on it for less than an hour when the incident happened. i am surely hoping to get my money back but the rest of you big and tall people beware ",negative
" this is a nice chair but has a very low weight limit to be classified a big and tall chair. very misleading. i personally do not consider 250 lbs as big as that is my ideal weight. so buyer beware ",negative
" these books are a good idea for the repeat visitor to a city-- basically just a place for notes in the lovely (i think) moleskine format. the maps though can be found better and cheaper on other places. more important this seller has claimed a falsely inflated list price and consequent discount that is misleading. the list price for these books is 17.95. check in any book store. shame on the seller ",negative
" these books are a good idea for the repeat visitor to a city-- basically just a place for notes in the lovely (i think) moleskine format. the maps though can be found better and cheaper on other places. more important this seller has claimed a falsely inflated list price and consequent discount that is misleading. the list price for these books is 17.95. check in any book store. shame on the seller ",negative
" i would have to agree with the problem of the dividers to separate the dates it just doesn't work. i didn't send it back because it really goes with my desk and i do like the two small drawers. maybe i can fit some nice flowers or a decorative tissue box or something in the top bin and place mail somewhere else. i wouldn't have put my name on this thing. does anyone out there need extra plastic dividers for this thing? you can have mine. ",negative
" this has got to be to most poorly manufactured item i have bought in a long time. six of the plastic deviders were either cut too short so they wont fit into both groves spanning the opening or were bowed in an arc shape. so my 31 day monthly organizer is now a 16 or 17 day organizer. you would think that someone would check the quality of something they are going to attach their name too and sell ",negative
" to attach this to your fridge you have to attach the magnets to the back of the board. unfortunately the magnets stick very poorly and after 10 or 20 minutes the board falls down leaving the magnets behind. i tried pressing them down overnight but that didn't help. now have to go find some epoxy to stick them on. update: after gluing them to the back it has worked well. the eraser on the pen is a bit flimsy and i don't expect it to last but there's always paper towels ",negative
" when one looks at the picture it shows a carton of paper. however only one ream is sent. i was unaware of this. i got my one ream for 15 dollars after shipping and it was ripped to hell. customer service wont answer and i guess i am just sol with it ",negative
" you will still need either a good book or a friend to help you figure out how to hold the pen and make the letters. this is just a kit w/ paper and pens and the pens weren't even that great. no matter how you write they don't make lines that transition between fat and thin. might as well use a regular pen... i am kinda dissapointed and will keep looking for better pens. i give it 2 stars for dollar value. ",negative
" becareful it is a ballpoint pen but the picture was misleading. so have to return it ",negative
" other than the fact that it turns on this is a very cheaply made cheap looking cheap feeling product. the bottom battery cover doesn't even connect properly and feels as if it will pop off at any moment. did i mention cheap?!? ",negative
" bought three different kits small to amuse the grandkids when they visit medium to keep handy for next needed gift occasion. and el grande for a x-mas gift for the kids. the pens looked great on tv but didn't work at all when we tried to use them. dried out too quickly never mixed the colors so was a very huge dollar amount for low quality markers. also didn't notice small print that the el grande kit might come in a brown cardboard box--it did i bet all el grande kits came that way. looked terrible! ",negative
" i must admit i had no idea what they were but my daughter wanted them. i was disappointed that all you do is basically rub the pins together to get another color. this color did not last long so you had to keep doing that little process to get the colors to blend. my daughter who is 7 lost interest quickly. she uses them like regular markers. i could have paid 5 dollars for a new pack of markers. as for the material to use them on she used them all in a couple of hours. ",negative
" i purchased this mount to hang a 15 lcd tv weighing less than 9 pounds (the specifications rate it up to 33 lbs). i carefully measured and used a level to mount the swing arm on the wall but when i hung the tv the position of the arms and the small amount of give between the arm segments caused the tv to hang at a slight but noticable angle. you can tighten the arm segment joints which helps the problem somewhat but you won't be able to swing the arm around once tightened. the swivel adjustments only allow you to change the side-to-side angle and the vertical tilt there is no way to fix the rotation of the set. ",negative
" it was much smaller than i thought. it had a long arm that attached to cut larger papers. but it sagged so you only kept half of the paper up. then when cutting it worked great until the very end. the very end it would not cut. very disapointe ",negative
" this ink has the ancient iron gall formula with its nifty aroma. iron gall ink is waterproof but not safe enough for writing checks. iron gall ink looks good from a wet-writing pen but the lower-priced lamy safari and al-star pens are not wet enough. also you should never let iron gall ink dry out in a pen (permanent clogging!) and you should flush an iron-gall-using pen in both directions with plain water (pulling water in and forcing water out) every month or so ",negative
" don't get me wrong -- this is a great product; however $27.97 for shipping from amazom or $7.95 shipping from office depot. whatsup with that? is amazon tacking on a $20 handling fee? i ordered directly from office depot and now it makes me wonder how many of my other purchases from amazon were the same ",negative
" does it make any sense to purchase paper for 30.99 and then pay 27.99 for shipping to recieve it. someone over there should really look at how realistic that is ",negative
" product description describes a tub of 108. the actual item is only 36 pieces. not very happy about only getting 36 when the description stated otherwise. additionally the packing was covered in a layer of dirt so thick i couls not read the label ",negative
" this heater died after a month of usage. i would rather go to walmart and buy a cheap one (which i did) and it has lasted me for 2 months so far (with heavy usage). if that one breaks i can atleast drive down and return it vs the hassle of shipping it. ",negative
" not happy with the size of the produc ",negative
" the wand didn't come with a power cord. you have to purchase that separately. the plastic was cheap and it was falling apart. it went in the trash ",negative
" there's a reason the price on this is low ... because it's a worthless piece of merchandise. i gave mine to good will two days after it came. ",negative
" i bought two sharpeners. i sharpened about ten pencils with the first one (excellent sharpening while it lasted) and something let go inside. the motor ran but the rotating blade had no more power - as soon as i pressed the pencil into the blade it would stop turning while the motor continued running freely. i unwrapped the second sharpener to see if it would hold up better. again after about 10 pencils exactly the same thing happened. when i disassembled one of them to analyze the failure i discovered that a crucial area of the plastic gear that drives the blade mechanism was stripped away so that the gear was spinning practically freely. it was unable to drive the blade mechanism with any significant strength. conclusion: this product is potentially an excellent pencil sharpener but it has a major design weakness in its drive train. i only put one star on this review because zero stars is not available ",negative
" the idea behind the pasta machine for clay is brilliant and makes flattening the clay and gradiating the clay much easier however i bought 2 of these from my local craft store. the first started giving me trouble after about a week. the gears started to grind and black soot-like ash came out ( metal shavings?) i proceeded to take the face plates off and clean it figuring clay was stuck inside meanwhile my youngest liked it and wanted one of her own so while working on trying to clean and repair the first one i bought another. that one lasted 2 days. i brought them both back to the store. i am going to try the amaco brand and see if it is better ",negative
" the nib on this pen is far too broad. most fountain pen manufacturers would probably rate it medium. it does write a nice smooth line and it is conveniently disposable but it also looks very disposable. its appearance is less elegant even than most rollerball pens. if you are considering buying this pen because you like the elegance of fountain pens or for its fine point then this is not the pen for you. these were both major considerations for me and i was quite disappointed ",negative
" i'm very disappointed with this shredder. i got it back in october 2006 and i have only used it about 3 or 4 times. first of all although the product is supposed to shred up to 5 sheets at a time - it does not. it will get jammed so i only shred 1 or 2 sheets at a time. tonight i used it again and it became completely jammed from a few sheets. i cannot get it to work again. it is very loud and a bit slow but i can live with that i just don't like the fact that it jams after only using it a few times. i recommend others spend a few extra dollars and get a reliable shredder unlike the royal 5-sheet crosscut shredder ht500x ",negative
" this product worked ok for 3 months then the shredder began to fall apart. there are little finger like pieces (that are breaking off) underneath the shredding area which began to collect paper and cause the paper to backup and jammed in the shredding mechanism. the more fingers that fall off the faster paper backs up and gets jammed. so after every 10-15 pages i have to get out a pair of needlenose pliers and pull the impacted paper out of these tiny slots. it takes about 10 minutes of extreme frustration to unclog this clunker. that's about a minute a page. this is obviously completely unacceptable because if i had enough time to spend 1 minute to shred each piece of paper i would be paper mache artist. now i just use it to store paper until i buy a new shredder. this product was a complete disappointment for me ",negative
" i've gone through three shredders but this one is the worst. it's loud and jams easily. the others were loud and jammed too but this particular one lasted me only three months. when it jammed power automatically shutdown. i kept it in reverse and waited for power to come back about one to two hours later. i'm kinda ruthless with the shredders sticking papers with staplers tape or dried glue and i'm pretty impressed that the other shredders lasted so long. not this one it came from planet pms and work only when it was in the mood. i kept the baskets and placed one in each room. looking for the one i bought before this one. at least it lasted almost four years. wish me luck ",negative
" bought at a local builders warehouse super sale for $13 and the 1st time i used it i was amazed at the speed with one page so then i tried with five pages; it jammed and i had to reverse a few times. i finally got through that first batch but then it would not turn on automatically again. turns out the small limit switch that activates the shredder in the paper slot had gotten jammed backwards with the reversing. i was able to get it back in place and made it through two baskets of nicely shredded documents 2-3 pages at a time. a few weeks later it jammed again and it took awhile but i was finally able to reverse and forward to clear the jam. however the small cheaply made limit switch was no longer part of the unit (it apparently got shredded!) and now i have a nice $13 steel wastebasket so i cannot complain. bottom line: great for 1-2 pages at a time but forget junk mail with more than one page folded and still in the envelope unless you open unfold and feed 2-3 pages at a time ",negative
" we had the royal for about 8 months used it sparingly and made sure not to overload it the it stopped working. we read reviews prior to purchase and it was recommended then to find other reviews now that support our experience. stay away from this shredder. ",negative
" i purchased this model at a local store after reading mixed reviews. it was in my price range and had at least some good reviews so i thought i'd take a chance. wow bad idea! after about 25 sheets of paper fed 1 page at a time the feed mechanism stopped functioning. i was careful not to overload the unit or run it too long but the thing didn't last 5 minutes!!! stay away ",negative
" i would not recommend this product. when i plugged it in it would not stop chirping. the directions said it might chirp a few times while powering up but the thing chirped all day. also the 9 volt battery that came with the product did not fit into the battery compartment. the company that i bought it from told me to just throw it away although i did receive a full refund. ",negative
" i bought these and was disappointed. the wire is very thin and flexible. i would not hang any thing of value with these plate hangers. there is not a plastic buffer on the holder either so you would have metal rubbing against china or ceramic which can cause cracking or chipping. also you are just purchasing the plate holder not the special hook used to mount your plate. these are not worth the price they are listed for ",negative
" this chair is very comfortable but i don't think the leather is real. the seat ripped before one month was up from purchase. it was easy to assemble but not worth the money. ",negative
" this wire stand will hold large books easily and will allow you to turn the pages with ease. i should have bought two of them. excellent product and it's cheap ",positive
" i like these notebooks very much. the cover is very sturdy and the pages have a nice weight to them. the size is perfect for your back pocket or jacket. i use these books to jot down notes from meetings with clients. the small pocket in the rear of the book is handy for storing business cards ",positive
" at first i thought it difficult to justify the added expense for paper but you do get good quality. one reviewer comments on stains; but after buying and using 5 or 6 different moleskines i have to believe that was an exception that would have been replaced. i like the reporter style for writing quickly or with limited space but i like the bookmark that is on the standard notebooks ",positive
" i first encountered moleskine notebooks in a bookstore in london this spring and what lodged in my memory was their marketing claim to be the legendary notebook of hemingway et cetera. i have since learned from various sources that those claims may be a touch exaggerated. but now that i own one myself and am starting to make daily use of it i'm beginning to see at least why moleskine notebooks have so many fans. for more than ten years i've used a calendar/day planner/all-your-information-in-one-place system that isn't just a notebook but has an entire philosophy about how you're supposed to live your life tied into it. i never bought into that aspect of the company but have grown used to having one reference containing all that stuff between two covers and with a place for a pen besides. going from that to a moleskine with its one small pocket in the back and no place to put a writing instrument is definitely a switch. it's the part of the change i'm least sure about. on the other hand the moleskine definitely wins for portability ease of use style and handiness-to-have-around in case of brainstorms. so i'm still not completely sold that this is the best of all possible notebooks. but it's definitely a good one and i do appreciate both the attractiveness of the design and the quality of the construction. sure you can get a serviceable notebook for about a tenth of the price and a whole lifestyle system updated annually for quite a bit more. it's all a matter of taste and my taste is starting to run in this direction ",positive
" i bought the 3.5 x 5.5 ruled pocket version. by my standards the best notebook i've ever used. the perfect size for my jacket or pocket. acid free paper for long-term archival storage of my notes. good to use an acid free ink for even longer storage (gel ink pens do not work well with the moleskine's paper though). looks professional and i get a lot of nice comments about it. much easier to use than turning on my pda and slowly typing in notes with my thumbs. i also really like the fact that it will open completely flat on a table for easier note writing and reading. when this one is full i plan to buy another. price is higher than most but with this moleskine you pay for the quality ",positive
" love love love the moleskin notebooks in every size. so cool looking and just get cooler as they get beat up. my favorite size is the small one because i can carry it around in my bag so that i can scribble down any random thoughts throughout the day. one of my unexpectedly best purchases! ",positive
" i beat the hell out of everything i own. my pda which this has partially replaced has an aluminum hardshell case and a metal body. i have broken just every watch i have ever owned (and i have/had a few excellent watches). i am naturally hard on things due to my focus on life not on my gear. this little notebook has kept itself together so far while looking very hip. i am a software engineer/project manager and am cognisant of my technological options this is just faster lighter and thinner than my pda for scribbling notes. i am never without it in the office. the back folio pocket and the elastic strap looked dumb when i first bought it. however i use the folio pocket for receipts to be reimmbursed (better than leaving them in a pocket to be washed or thrown out)and the elastic strap serves double duty as a second bookmark and to keep the notebook together (keeping it closed helps it survive). i like the construction and archival quality of the book. my notes look more like those of a disorganized madman than a manager (i am starting to wonder if they are synonomous) but if i ever have to refer back to them i can be assured that they will be there for a long time. it only received 4 stars because they are [...] a piece and at my current scrawling rate i will probably need about 4 or 5 a year. just get your company to pay for it if you can because they are notebooks that you can rely on to be there for a long while. lastly: for the person who likes their montblanc notebook with tear out pages they are partially missing the point. these books are for archiving and keeping records (of questionable usefulness in my case) not for making quick throw away notes. i also highly doubt that their notebook is as thin as one of these is either. each have their own place ",positive
" i've dealt with all other kinds of pocket notebooks all of which fold deform get pages easily folded over and ripped out and stained. the moleskine is an elegant little solution that protects itself with a thin unobtrusive cover and a small elastic strap which has avoided every other problem that's plagued previous notebooks. i would give it 5 stars if it was a little less expensive ",positive
" this notebook is fabulous...its history inspires. i think that it will be the last type of notebook i use for my journaling and writing. i adore it ",positive
" the mokeskine notebooks are must haves for art majors. they're handy for quick sketches laying out ideas for 2d/3d design class keeping track of glazing formulas class assignments personal notes and reminders email addresses and phone numbers just about anything you can think of to draw or write down. the smaller ones fit in a pocket or small purse and the larger ones go nicely in your portfolio or backpack. ",positive
" this is a great note book. is very well constructed and will sustain abuse. i am a civil engineer and use it on the field constantly i have 2 a small 3.5 by 5.5 and a medium. i particularly recommend the small with squares the size is perfect for you back pocket ",positive
" this is the book many others attempt to duplicate but simply cannot. in addition to the cool little features like elastic band (keeps book closed when stuffed full of other found items & papers) the pocket in the back and the durable cover this is a very well made book. as a student of book making this is a classic piece. most books nowadays are a form of perfect binding where the pages are just glued on the spine. needless to say this is as non-archival and non-durable as it gets. moleskine's are done they classic way: pages folded and sewn together in signatures then sewn to the binding. they will last forever which is why we still have sketchbooks around from the likes of van gogh etc. an overall great choice i recommend it constantly ",positive
" i have been an afficionado of blank books since childhood and this one is the best. a moleskine usually lasts me about a year -- that's a year of grocery lists ideas business plans sketches of where the furniture ought to be phone numbers recipes all the things i might have written on scraps of paper and lost if it weren't for my moleskine. who needs a blackberry? this notebook is sturdy with pages sewn (rather than glued) so they don't fall out. the paper is good quality a pleasure to write on. there's a ribbon to keep your place and an elastic to keep the notebook shut while it's bashing around your bag or pocket. there's even a clever little accordion-pleated pocket in the back for receipts or ticket stubs or other small paper treasures. moleskines come lined and blank as well as squared but the squared is best for my purposes -- and you'll be amazed how many uses you find for graph paper once you have it ",positive
" this shipper (moleskine books) really went above and beyond what i would have expected. they were pleasant to work with quick to respond to questions quick to ship and really courteous from start to finish. awesome product awesome seller i'm looking forward to ordering from them again ",positive
" hey hey kids. it's the moleskine large ruled notebook. it's not just any ordinary notebook. this thing is legendary. how could it ever let you down? did you know it was used by hemingway? how about picasso--i bet you never would have guessed that. and this thing was designed in italy--the land of the great notebook!! don't except the cheap knockoff versions from canada or el salvador. if you're looking at this notebook i'm sure you already know what to expect. do you like writing? do you like big pockets? do you like a journal that will take a licking and keep on ticking? then don't consider anything else. just stop shopping right this second and grab the moleskine large ruled notebook! (unless of course you need a small ruled notebook...then look else where. ",positive
" without question the greatest journal i've held including those priced much higher. i travel a lot and find the notebooks hold-up in all conditions. just owning it makes me want to write ",positive
" i can't decide whether i bought this notebook despite the hype or because of it. but i do know that when i have a moleskine notebook with me i actually write. that is reason enough for me to be a loyal customer. no more journals started then abandoned and no more ideas forgotten because i didn't write them down right away. i suspect that it really is despite the hype that i love it. here's why: * as i said i actually use it. * delightfully smooth paper. * nice thin lines. * a variety of styles. * pocket in back keeps little things; in my case it's often fortune cookie fortunes. * elastic keeps the paper clean. * holds up well in my pocket or bag. * did i mention the delightfully smooth paper with the nice thin lines? this is the first notebook that i've really been able to carry with me and that makes all the difference as far as writing is concerned ",positive
" while the history is cool the extent to which everyone drinks the kool-aid and gobbles it up is a bit startling to me. i suppose that those people who still care enough about the physical writing experience of pen to paper might be more inclined to romanticize it (in other words not only great notebooks see below but also smart marketing and more power to them). i also enjoy writing but with respect to the little 3.5 x 5 books on a purely practical level i like these simply because there are very few notebooks out there that provide such a high quality writing experience in such a small volume of space. the little (3.5 x 5) softcover is almost ideal for shoving in your back pocket and carrying everywhere with nice high quality paper. the covers are durable and smooth enough to still work well even after acquiring some character in your back pocket (ie they actually mold to your [...] a bit!). i haven't tried a fountain pen in it; although i enjoy writing with them i wouldn't use one in this application anyway. these little books are not really for writing the great american novel (or the great novel of your country of origin) they're more for jotting notes or to-do lists and they work extremely well in this role. the only reason i withhold one star is the lack of a feature that would make them completely perfect for me; a pen attachment/enclosure provision. my ideal book would be able to accomodate a thin pen in the spine so that the book could be slid into my pocket easily with no fear of snagging or worry about whether i remembered to click the pen to retract it. i realize this would make it a bit bulkier though. as it is my leading pen choices for this are the fisher space pen or the zebra g-301 medium point gel retractable the former being very very short (but a bit thicker) when capped and the latter being very nice and skinny but longer. anyway these notebooks are a pleasure to use and though a bit costly for how long they last me and the pleasure (and utter utility) i get from using them they seem like a reasonable extravagance to me. i'll go through many many of these before i spend what i would on the cheapest pda ",positive
" are these journals a five or a three? these journals are truly something special. with the nice firm cover; lots of pages; a pocket; and elastic to keep them shut they offer a ton of function for compulsive scribblers. but...they demand a little flexibility from the journalist in return. they don't handle all inks well and in particular they handle very few fountain pen inks without significant bleed-through. so if one commits to a moleskine journal one commits to a pen/ink combination that won't bleed--opening up both sides of the paper--or one resigns oneself to wasting the back half of each page. for those willing to do a little research though the pen/ink combinations are out there (fountain pen users should look up noodler's black; for gel roller users pilot's g2 refills also work splendidly with moleskine). if you want a solid utilitarian journal it's tough to beat these especially at a reasonable price--but the bleeding pages will require adjustments. it's up to you ",positive
