text,class
" i was so excited when i ordered my star wars holographic emperor figure. i'd been waiting for this exclusive figure be available for weeks!! when i got home today the box with the amazon logo was on my doorstep. upon opening the box i was completely disappointed to find that the emperor figure i'd been waiting for was damaged since it was jammed into the box so that the backing card was crushed. the people packing this stuff are half-wits!! anybody with a brain would know better than to cram something into a box like that!! they should be ashamed of their service & to all you collectors out there....beware!! ",negative
" this looks like such a great toy and the packaging is really impressive but don't be fooled like we were. i assumed that by paying close to 25 dollars it would be somewhat durable-just reasonable durability-i don't expect much from plastic toys...but this is really really bad. you might also think that paying that much would give you things like closable doors...you know 99 cent matchbox cars' doors stay closed but the space shuttle's doors don't-which limit it's fun factor. the movable arm is just a free floating plastic stick that simply is stuck into a hole..it doesn't even stay in. the launch pad and the fuel tank/boosters are down right horrible. they don't connect to the shuttle which was disapointed all of us especially my son. and it is so cheaply made i really can't believe that it wasn't bought from the dollar store. my son was so excited for this set. but after playing with it for just a few minutes he hasn't gotten it out again. i would definately not recommend this ",negative
" my 2 year old son loves to cook and to serve mommy and daddy meals from his kitchen. my only complaint is that it falls over easily and it seems we are often picking it up off the floor. it isn't very sturdy but i'm not unhappy with this purchase ",negative
" this game is for people to play if they're drunk or mindless...or in some cases both....it's completely pointless and uninteresting...if ur just going to play bunco to see if u can get 21 snake eyes you either love to waste time or are just stupid...sorry but i mean think about it?...why pay money for this when i can just use dice from other more interesting board games i already own? do not waste your money! ~*even if you manage to make the game interesting by being creative and thinking a little...you still shouldn't buy it...b/c like i said before just use dice from other board games you already own! ",negative
" my twin sons got this for christmas when they were 3. they loved it!!! the dog is so cuddly and cute. they loved playing pretend with the accessories. my only complaint is that within a day the latch was falling off the syringe was coming apart and the brush had lost a couple of bristles. the boys had not played rough with it it just wasn't the quality that i had hoped for. it is a real favorite of theirs i am just afraid that it won't last as long as their imaginations. i think that with a few improvements it will be a fantastic toy. a real winner for young children in the hospital. ",negative
" i bought this for my daughter for her 11th birthday. after playing the game once she asked me if i could take it back. she said that the game was boring because it was so limited as far as what you could do in the game. my daughter has always played a lot of simulated life video games (i.e. the sims animal crossing) and online games (i.e club penguin). i suspect this is why she found this game limiting. other games that she has played portray a more intricate life and therefore draw the player in to a greater degree. my advice would be to consider what your daughter is used to before buying this. if your daughter has no experience in these types of games this game will probably be fine. however if your daughter has previously played simulated life games she will probably find this one lacking. ",negative
" i bought this for my nine year old daughter. the game in theory is great but ours does not work right and the company is not real great to deal with. i am still trying to get a replacement. if the game worked properly i would rate it 5 stars easily. even my thirteen year old daughter loves it ",negative
" we were excited to give this to our 5 year old for his birthday. after opening he loved the design and having his own cool looking notebook computer and was very excitied. however the screen is very disappointing. i can't even rate the games because overall i simply just can't see what is on it. the product is relatively useless in a dark environment and dissapointing. i should have gone to a toys r us and actually compared the product to other simular products. i would suggest anyone do the same prior to buying it ",negative
" i bought this game for my new family for christmas. this is not at all the game of life that i remember playing for countless hours as a child. first of all my old game had all of the mountains houses and spinner permenantly attached to the game board. with the new version all of these things have to be attached with each setup which takes about 10-15 minutes and they are easily knocked off the board. also the spinner is hard to spin and frequently comes off of its pivot. the cars are less sturdy and the people pegs do not stay in the car so you are constantly having to put the people back in the car. finally the rules of the game have gotten more complicated and yet the meaning of the game has become more trivial. i think i will put this in the top of a closet or in a yard sale and go find my old version of the game to play in the future ",negative
" we were very disappointed in this toy. it does not spin fast enough to make the paint spray evenly over the cardboard. my older children had a spin art toy that was great. it made the most spectacular designs. this is not worth the effort or money ",negative
" what a disappointment. the spinner just can't gain enough speed to do anything lilke what it is supposed to do. overall it's a cheap item with limited supplies for the $ ",negative
" this is more of a costume item for an adult or older child than a toy for a young child. there are only two working buttons one to open the visor and one that repeats a single message through a crackly speaker. there is some padding on the top but not enough. the manufacturer acknowleges this by including a note suggesting that more padding be added. overall not a good value at all for the price. ",negative
" i've already spent way too much time trying to screw the basket in and hammer the wheel caps on. what a pain in the neck. this was the most expensive cart and i can't believe it's taking this long to put together - not worth it ",negative
" i was really excited about this toy because it was a stacking and sorting toy in one. and i love laugh and learn toys. i got it for my daughter for christmas when she was 16 months old. she never liked it. i kept it out and encouraged her to play with it but she just really didn't get into it. also there is a sticker that goes on the bottom of the top pot so you can see the shapes through the holes on the lid and the sticker shapes don't match the holes! unfortunately this toy was a big let down. ",negative
" my 2 year old son loves to cook and to serve mommy and daddy meals from his kitchen. my only complaint is that it falls over easily and it seems we are often picking it up off the floor. it isn't very sturdy but i'm not unhappy with this purchase ",negative
" my daughter received this as a gift & we all found it extremely difficult to use. i was not able to play most of the activities on the screens without first getting the handbook out & doing step by step which was still not very easy to figure out. it was not at all easy for a child to enjoy. there were very few activities my 6 year old daughter was able to understand & play. it is too advanced & difficult to use for the ages listed. the screen on the monitor was low graphics & poor lighting quality as well. this is a very expensive mistake that provided no benefit or fun to my daughter ",negative
" my twin sons got this for christmas when they were 3. they loved it!!! the dog is so cuddly and cute. they loved playing pretend with the accessories. my only complaint is that within a day the latch was falling off the syringe was coming apart and the brush had lost a couple of bristles. the boys had not played rough with it it just wasn't the quality that i had hoped for. it is a real favorite of theirs i am just afraid that it won't last as long as their imaginations. i think that with a few improvements it will be a fantastic toy. a real winner for young children in the hospital. ",negative
" i bought this for my daughter for her 11th birthday. after playing the game once she asked me if i could take it back. she said that the game was boring because it was so limited as far as what you could do in the game. my daughter has always played a lot of simulated life video games (i.e. the sims animal crossing) and online games (i.e club penguin). i suspect this is why she found this game limiting. other games that she has played portray a more intricate life and therefore draw the player in to a greater degree. my advice would be to consider what your daughter is used to before buying this. if your daughter has no experience in these types of games this game will probably be fine. however if your daughter has previously played simulated life games she will probably find this one lacking. ",negative
" i bought this for my nine year old daughter. the game in theory is great but ours does not work right and the company is not real great to deal with. i am still trying to get a replacement. if the game worked properly i would rate it 5 stars easily. even my thirteen year old daughter loves it ",negative
" we were excited to give this to our 5 year old for his birthday. after opening he loved the design and having his own cool looking notebook computer and was very excitied. however the screen is very disappointing. i can't even rate the games because overall i simply just can't see what is on it. the product is relatively useless in a dark environment and dissapointing. i should have gone to a toys r us and actually compared the product to other simular products. i would suggest anyone do the same prior to buying it ",negative
" great concept but bad design. both of my children have had one for a year. due to the discomfort they never use it! it needs to recline back further and the plastic is slippery making it hard to sit without slipping around ",negative
" i bought this basketball hoop for my son who was two and loved to shoot hoops. great height for a small kid but difficult to adjust latch always got stuck. also after a few months the latch broke right off. now i have a hoop that is too low for the basketball to be any fun for my son. now it is just a $30 peice of trash ",negative
" yum...play food! this is a great set. i will buy it as soon as i find it. this is a great set! lots of cans (good for storage) ice cream boxed treats cookies (yummy) and of course much more. and who could resist the spaghetti with meatballs? and is that chocolate chips on the ice cream? oh my gosh it's better than i thought. you might think that to have a good time your child needs 40 dollar melissa and doug wooden play food with real cutting noises and a fisher price 100 dollar kitchen for imaginative play. bullpies i say. i have tons of dollar-store food. i have ultra-realistic foam food from a kitchen set i got. i prefer the dollar store food. dollar store food is better because it has more in one package looks real is cheap pretty durable and looks nice. i have a really silly play food set that came with a stovetop (small but the knobs turn!) a pink and purple propane tank a can of barracuda (seriously) and a can of barracuda hash which included barracuda ham and eggs chicken turkey potpie and more eggs. but the logo has spam and a hotdog and the front of it has beans turkey fish sausage and lots of weird meat. but it says eatable 100% dainty present! daintiness dainty. just wanted to let you know. so bottom line is dollar store play food is much better than you think it is. it comes with lots of things that the expensive companies would never have dreamed of ",negative
" it seems like a nice complete set of playfood except that the boxes are really flimsy cardboard and i've thrown most of them out already. it doesn't take much to crush them. there are much nicer sets out there and there are separate pieces sold on ebay that are probably used but will stand the test of your kids much better. not worth the money ",negative
" my 2 1/2 yr old son actually loves this product but he loves to take it apart as well. we tighten the little colored pegs and a few weeks later he's taking them off again. so far he's brought me pretty much everything that can come off including bolts with small washers. thank goodness he's past the stage of sticking everything in his mouth. also like everyone else we've had the same problem with the chalk board scratching just from writing on it with chalk. i've always liked the melissa and doug products we've purchased but i wouldn't reccomend this easel at all ",negative
" i purchased this coffee maker for my 3 yr. old son who loves to role play with the real coffee maker we have. he was very excited about having his own coffee maker however after only a few days it quit working. the lights and sound still work but the water won't run anymore he was very disappointed as this was his favorite part of the toy. he still enjoys playing with the coffee maker so i will probably not return it because i think it would just break again and he has already accepted the fact that the water doesn't work! ",negative
" my mom says that coffee is bad for you and it makes your teeth yellow. why would you want to teach your kid to drink coffee at the age of 3 ",negative
" i ordered 6 supreme moo mixers. they did arrive before christmas. i received 6 standard moo mixers that should have been priced lower. i notified the company of the error and didn't receive a response. very disappointed. shame on them. i'm a victum of bait and switch.... ",negative
" when i first got it i was sooo excited! but when i opened it it had no instructions. even the 10 things to do with it didnt explain how to work everything. sure it was fun at first but then i realized how am i supposed to do anyhting? the semi worst part was the stuff stunk. i got really nauseous when i got a wift of it. now i can usually handle smells but this was the worst! i got dizzy and almost through up! i wish i could have soaked everything in like bleach or sumthin just to get rid of the stench! i had to clean it too! i kept pointing my nose in the other direction and walking away for fresh air! i would not personally reccomend this. i ahve not been able to really use it!! i dont no if directions was supposed to come w/ it or what but i can tell you that i was not pleased! ",negative
" our boy doll arrived without a nose! fisher price will not give us a new doll to replace the broken doll. don't waste your money!!!!! ",negative
" i was rather disappointed with both doll tv and the item. the coin looks like it was made of cheap plastic. i have toddler toys made of the same material. the packaging is also very cheap and childish for a limited edition collectible. i was certainly expecting a lot more for a limited edition replica which costs $25.00. when i contaced doll tv to discuss the item i was told that this was an exact prop replica of the coin necklace worn in the movie and that they would refund my shipping costs if i removed my comments. i didn't even pay for shipping! ",negative
" there is no magic in this wand. what appeared to be a thin wooden malfoy's wand turned out to be a poor replica made of plastic. my son was very disappointed. he used his own hard earned money to purchase this item ",negative
" this is a very cheaply made reproduction of malfoy's wand. whether you buy it or not probably depends on who it's for. it would be great for a very small kid who will lose or break it as it's cheap and made of plastic. however for anyone else who craes about detail and feel you might as well be waving around a wooden dowel ",negative
" i got this puzzle for my three children (age 5 4 and 2) and within a day my 2 year old had chewed off enough of the little black rubber pieces that the toy no longer worked. it requires two of them for the vehicles to make sounds so removing one means it doesn't work. the pieces are small enough that i wasn't very worried about choking but why buy a toy which makes you worry? we were really disappointed. ",negative
" i am now the laughing stock of my friends why because i payed money for the lamest excuse of a 8 bit console tv plug and play ever. my atari plug and play has better graphics and feel than this. there are bars that have the projected gtee screen that makes the game all most real i feel my little tv had to much resolution for this toy making it feel not so real in fact in two words it sucks. ",negative
" the batmobile itself is nice and stylish for a boy who adores batman. but this same boy gets extremely frustrated trying to shoot the coin shaped projectile that it comes with. you have to insert it just-so to get it to shoot when you press the button and my son doesn't always do it then i have to get a butter knife and pry it out so i can put it in for him. for 10 dollars it's worth it so long as your child doesn't absolutely want a shooting batmobile. ps. my sister bought the same one for her son this christmas and is having the same problem so i do not think it is unique to mine ",negative
" i don't know if we got some old box left over or what. magnets are so weak that kids can't make anything vertical. they just collapse and slide. if i knew of course i wouldn't have purchased. i got rid of the box so i couldn't even return it. over priced big time!! ",negative
" this product reminds me of thick slightly mushy sand that you would play with at the beach except it comes in colors. playdough is much easier to work with if you want to build items/objects/shapes. my daughter will play with playdough for hours but with this product she lost interest after 10 minutes ",negative
" my son kept seeing the commercials for this doll and he wanted it so badly. talked about it for a month so we got it for him. he was super excited when he got and and the thing didn't work. it just randomly gives clues that confused my son the point of tears. he was so confused it would tell him that he was close to it then say he was no where near it. then when he was standing next to it it said he was no where near it. he was so disappointed. he thought the toy would be able to play hide n seek with him. we followed the directs and helped him play with it. he's 4. ( he wasn't running around like crazy like another person mentioned was why it doesn't work for some kids.) i think this is a terrible toy and hayley's now in the trash. she's too cheap and junky looking to even save for my daughter as a regular doll to play with ",negative
" not only did this phone not work but the screen was really quite tiring on my eyes. the only ringtone that it had was a sound like beads being shaken up. the flashing light was distracting and its features were extraordinarily limited! the camera option didn't work at all and where the heck was the texting??? my parents bought this phone for me for my birthday and it really made me mad!! i can see that this might be a good starter phone but you can only get 0 calls froim it and really limited reception in the mountains. switch to a razr as soon as possible ",negative
" my daughter just about flipped when she received this toy as a birthday gift! so immediately after the party my husband went aboutputting it together. my five year old played with this for all of about 30 seconds before a piece came off. we've had it for about two weeks now and every time you touch this thing some peice comes off. no one plays with it. it's just too much of a hassle to keep together. my advice - but something else ",negative
" my daughter really wanted the cloud kingdom for christmas. as soon as i saw the quality of it i should have returned it but i knew it would break her heart. it takes up a lot of room and does not fold for storage like most barbie houses. my daughter is very frustrated with it because the pieces do not stay together so she hardly plays with it. this toy is definately not worth the money. i wish had read the reviews on this toy so could have bought her something that she could actually enjoy ",negative
" bought this for daughter for christmas and when i opened the box and saw the cardboard backing debated on returning it. but they love the pegasus barbies so figured okay let's try it out! is really beautiful when all put together and my daughter loves it! but that stupid cardboard backing. nope no way does it stay on at all. am going to tape it to the wall behind the playset and it will be fine. right now is just standing up behind the set. really couldn't they have made a plastic piece with a big sticker with clouds/pegasus horses on it that attached to the back? when assembled the whole thing will fall apart if you literally move it a couple inches. my 3-year old daughter understands this not to move it and so far she has been fine with it. i showed her myself moving it and it falling apart and said see don't move it okay!? but when it comes apart is very easy to pop the sections back together - which in my house the kids play with toys for a while and then i like to put things away in the closet for a bit - which this i can easily break down some of it to store and then in seconds have it snapped back together again to play with. yes durability-wise is a piece of junk - but a beautiful piece of junk and is worth it if your child loves the pegasus barbies ",negative
" this was very cheaply made. i was disappointed in it's quality. also it comes apart constantly. all my daughter has to do is barely touch it and it comes all apart. i am going to try to glue the pieces in place so she can at least play with it. we have many barbie toys and this is by far the worst i have ever purchased. not to mention that is was expensive! i expected much much better quality from a barbie product ",negative
" i can't believe that they actually put the word 3-d on the box of this thing. how dare they advertise this as a fun and usefull learning experience. i wish i had read the reviews before i bought it. there is absolutely no 3d value to this at all. they should have just made it plain 2d and then it would have been cool ",negative
" the slides are awful and repetitive.my son had to keep asking me what they were pictures of...and i couldn't even answer him.i think the only thing he liked was when i turned the unit on without any slides and the light projected onto the ceiling.he thought that looked more like a moon that the acual slide did.huge disappointment!!!and the base of the unit is worthless ",negative
" first i would like to say that when i purchased this item it was advertised as the hobby addition. when i received it i didn't think it was the hobby set so i called amazon the operator said she did not know about this product and provided me with the phone number to who sold it to me. i called that number 3 times and left a message each time to please call me and i have yet to receive a phone call back.. when i gave this item to my husband for christmas he confirmed my thought that it was not the hobby addition. i was not only upset that i did not get what i was looking for but that no one had returned my call ",negative
" don't be deceived by the box: dread pirate looks like a really cool game with exceptionally made components but it is dreadfully boring to play. the game is slow tedious and completely luck based and simply no fun to play. you have been warned ",negative
" most of the other reviews for this toy are correct. when it works my kids love it. and it is pretty cool when it works. but it doesn't work very well very often. you need to find just the right car and everything needs to line up exactly. and even then the car crashes a lot. we have found one car (out of about 200) that works somewhat well. but even with this car the success rate is about 1 in 15. so read the reviews and make your own judgements. personally i'm glad this was a gift and i did not spend any money on it. my kids will still play with and enjoy it but not as much as they would if it worked better ",negative
" no wonder they are selling a 30 dollar toy for 5 bucks it does not work and the quality is sub par. i have three boys so we get alot of hotwheels toys and this one is the worst i have seen. do not take if it was free. garbarge and disappointment await. i gave one star because you have to but i would give negitive stars if i could ",negative
" i purchased crazy croc even after reading all the bad reviews but my son really wanted it so i bought it for him for christmas anyway. it was the worst gift i've ever bought....please don't even waste your money....trust me check the reviews first now that's worth it... ",negative
" leave this one on the shelf!! a hotwheels product which doesn't come with wheels!????!!! who would have thought at $25.00 it doesn't come with a car and then they have the nerve to make it not work with other hotwheels cars!! this is a very annoying junk toy which was such a disappointment to my son christmas morning. i would not have been so disatisfied had i shopped on amazon and got it for the price being offered now--$5.00!! ",negative
" ho ho ho!! my 6 year old has been asking for this toy for about 6 months now and today he finally got it. he's had it for about 5 hours now and is already tired of it. we've tried no less that 20 different cars and have yet been able to get it to work. the only thing it seems to do consistently is play that obnoxious sound over and over again (if you know how to turn the sound off let me know. i'm ready to remove the batteries or clip the speaker wire). do not buy this toy. you'll be very disappointed in it. ",negative
" was a lot smaller than i expected. my daughter had to find a small doll to use that would fit. because she couldn't use her best baby doll that she loves to play with she lost interest real quick ",negative
" the toy is a lure to a social networking website for little kids. they play games against friends who are strangers on the web. they chat but only with preapproved messages. there is always a reason to come back to the website tomorrow and play some more. i don't think teaching little kids to keep coming back to a website is particularly healthy. i really don't think teaching them to interact with strangers on the internet is a good lesson no matter how sanitized the interactions might be on the webkinz site. ",negative
" my one year old and i love these blocks. they are light soft and provide endless opportunity for imagination. however they are extremely expensive and of inferior quality construction. when we opened the box we found that several of the blocks were not cut along a straight edge making them difficult to stack. also several of the identical shape blocks were not exactly the same size leading to stacking problems. one of the blocks was peeling in one corner. these blocks are such a great idea i find it hard to believe no other companies are making them ",negative
" this is a piece of garbage. the balls deflate after a couple hours. the rim is so frail it won't hold up to much. my friend came over and yelled slam dunk threateningly at my hoop at which point i got in between them and the hoop and said this hoop was not for slam dunking. they correctly pointed out that it says slam dunk challenge right on the back board. don't do it - it will break. when i turned it on it kept score wrong and gave points for misses. so that function is worthless. the only reason i gave it two stars is that it looks kind of cool but will have to find a nerf ball. ",negative
" we just bought this for our 3 year old. i do not at all understand why it is labled for 5 and over!! cute game idea- but this was not well put together. first i about died when i saw the super cheap barely cardboard gameboard!!!!!!! it is a very small board set up like a 4 piece puzzle that i predict will barely stay together after a few plays. the jewelery subpar. the crown and rings are ok the rest very cheap and plain. but is serves it purpose just fine :). i give this low marks for educational and durablity. but the jewlery box and spinner are a nice & durable!! if they put the same effort into the whole game it may be worth buying. my daughter did enjoy dressing up and playing a game together so that salvaged a star for the game. ",negative
" i got my any farm last year happily i opened it....and took every thing out in one load.i filled out the form and got my ants i decided to slowly put them in...outside!well 15 of my anties escaped and 2 bit me!!!after a good fight with them i got them in and brought them in.my finger was burning.but the next day i woke up and all my ants had died that night.i was soo mad i threw everything away!*sings and skips off ",negative
" this puzzle (also known as rubik's revenge) is good fun - and because it has another layer of movement it is much more likely to fall apart than the 3x3x3 cube. however the puzzle of reassembly is also quite fun - and requires no force! a clue to reassembly - make sure that the last two pieces are the same colour edge pieces - and they will (very gently) snap into place. a second clue: only the centre pieces (four flats pieces on each side) fit into the grooves of the ball - be gentle and your cube will be as good as new. start with the four centre pieces of one colour at the bottom - and build up the cube layer by layer. remember! no force ",negative
" it's a pretty good toy but most people get sick of them as they get frustrated and can't do every side the same colour on each side. if you're ready for frustration then this cube is for you. if you are buyin it then have fun ",negative
" i played with this at a specialty toy store and was pretty disappointed with it. i thought i wanted this for my son after seeing it online but i'm so glad we got to try it at a store first. my toddler showed almost no interest in it. it looked hard to use and not at all fun. however it looked like it was well made of good wood and with good stains/paint and finishes. we've had more fun with a plastic food container that i cut a square shape on the lid and my son fills it up with his wooden abc blocks. btw you can do the same using matchbox cars peek-a-blocks etc. just use a different plastic food container (yogurt sour cream powdered drinks etc.) for each shape. ",negative
" i am not too happy with this item. it has a handle yet is heavy enough to hurt if a toddler drops it on their foot. it is difficult to reach inside to get the shapes out. and the vertical placement of the holes is difficult to use. other than that it is attractive looking and constructed well ",negative
" my son loved this tent. he fit perfectly in it and it fits inside his crib so he can sleep in his tent. my only beef with it is that somehow he's bent the frame of it so now it doesn't sit right on the floor. actually it doesn't sit on the floor at all because of where it's bent. the tent would be better made if there were a floor to it and some support (similar to what keeps the top portion rigid) at the base of it to keep the legs (there aren't any but that's the best way to describe them) apart. the tent would also be better constructed if it didn't have one continuous wire for the frame on each side. if the wire gets bent there's no getting it back into its original shape unless you take out the stitching (around the whole tent frame) and repair it then restitch it but who has that kind of time? overall it's a fun toy for a little one but not a well thought out build. i'm glad we got it as a gift and it wasn't something we spent our money on ",negative
" the fine print on the box tells you this is a multi-terrain vehicle instead of an all terrain vehicle this is because while they advertise it to go through sand and grass and mud what they actually mean is that it will go through dry sand such as you would find in a desert dry grass such as you would find on the african savannah and dry mud such as you would find in their fertile imagination. mine has shorted out and stopped working just going through dewey grass. ",negative
" my son loves to drive cars. i saw this and thought he would love it. it is totally unrealistic doesnt make much noise (which for some parents that would be a + but in this case its not) and it is not entertaining at all. paid entirely tooooo much money for something that he will not play with at all. i have tried letting some of my friends children play with it and they dont seem to enjoy it either. ",negative
" purchased this item for traveling. our son doesn't travel well. so we purchased this item for him and it doesn't strap on to the car seat like the picture shows. the straps are material and velcro on the ends. how do you attach these straps? so now we just let him play with it being free. it doesn't attach ",negative
" i am so glad we tested this product ahead of time. as a rule we test all battery opperated gifts before we wrap them these walkie-talkies worked for ab out 10 'feet'... yes i said feet. we gave them to my 2 year old grandson to play with instead of his big brother who got a set of midlands. don't waste your money on these.. ",negative
" i wish i'd read the reviews before buying this product! i would have saved us money and aggravation. i bought these for my son's christmas present this year. he was really excited about playing with them with his sister. the problem is we haven't been able to find one single spot -- inside or out -- where we can get reception on both units! even when you can pick up one person on the handset the sound is so staticky and crackly that you can barely make out what the person is saying. what's the point? my kids got so frustrated in the first couple of days that they dumped them in the toybox and haven't played with them since. what an incredible waste of money and such a let down for the kids on christmas. it's pretty rotten that national geographic can conscience putting this piece of junk on the market. don't make my mistake. heed these reviews! this is a must-avoid product ",negative
" we were very unhappy with this toy. the speakers were distored and the music sounded awfu ",negative
" my daughter got this for christmas this year and almost immediately pulled off the top half of the greg character on the keyboard. in their defense none of the other characters have come off so we will try to return this in case it was an isolated incident. other than that she seems to like it. she also received the accordian and loves it so i would recommend that over the keyboard ",negative
" this tractor is advertised as a great back yard toy but is geared to high for younger children. my son who is almost 4 is a very stong bicycle pedaler but he can not make this tractor move across the lawn. it would be great if you have a lot a pavement to ride it on but if you planning on them ridding it through the back yard forget it. this is an on pavement toy only ",negative
" got a dud. lights flash (constantly) but not a peep out of it. has an email address wrote for suggestions twice also no response. but the mail was delivered so i can only assume they're playing dead (or playing with one that works)! big let down ",negative
" this was a cute product but only lasted a day. perhaps my preschool boys' punches were just too much for this bag. a patch was included but it seems that air is leaking from the seams. oh well. ",negative
" this sudoku yd-638 puzzle is very hard to use. and i think of my self as a computer geek. to make matters worse the instructions are very poor. they may make sense to someone who has used this for years but not to a new user. save you money to buy a different game. ",negative
" i recently purchased the deluxe version of yahtzee after enjoying the regular game for many years. i was impressed with the gold dice and the dice cup. everyone else in the house not playing really loves the padded cup. i was disappointed in the dice tray. it is very flimsy and not properly designed. it should have a rotator and be made of more durable material. also the score pads that came with the game do not have a place on the back to tally player totals. i felt ripped off when i discovered this obvious mistake ",negative
" this is fun and a good idea but the quality of the stand and the plastic is very poor. it fell apart the first time we had it up and while you can put it back together unless you want to be doing it every ten seconds it isn't worth it. the keyboard itself is fine. the microphone overpowers the keyboard music and has no volume on it but the keyboard does. the microphone stand is really cheap plastic and broke right away. i would suggest buying a cheap keyboard and microphone and just using it on a table instead or if you buy this product don't expect to use the keyboard stand for long but it can work without it ",negative
" like others said the microphone stand broke very easily and the whole toy is not durable at all. the legs and the stool do not stay together whatsoever. my son has to sit with it on his lap to play it. i would not recommend this toy to anyone ",negative
" i bought this for my 2-yr-old at a rummage sale. he loves it! but it's very flimsy the microphone gives constant feedback adn the volume repeatedly resets to a dangerously loud level. it was worth the $6 i paid but i wouldn't recommend buying it new ",negative
" my son got this for his 4th birthday. moon sand is a terrible toy--ugly and messy. he seemed to enjoy playing with it (but no more than play doe) but the clean up is horrible. the sand stuck to the treads of his shoes and was tracked throughout the house. ",negative
" my daughter received this for her 4th birthday and i must say we were terribly disappointed! this sand did nothing but make a huge mess of our play room. there was dust everywhere and nothing the kids tried to make stayed together. ugh! as it is sand when it gets on the floor there is no way to easily pick up the pieces except with a broom or vacuum. we put it on newspaper to contain the mess but boy was that a mistake. wet newspaper and dry sand............ we're going to take it back and get some good old-fashioned play-doh instead ",negative
" this product kept my 5-and-3-year-olds' attention for ten minutes tops. it does not look like the pictures in the ads. it usually got stuck in the molds instead of sliding out effortlessly as it would appear in the ad. it makes a mess gets all over the place and truly does not seem to be much fun. it got put away in the cabinet and my childen never asked for it again. my money is better spent on modeling clay or other arts & crafts types of activities ",negative
