text,class
" the videos are amazing! i would have to say better than amazing. the riffs and solos that are taught are fun and work well with the level they correspond to and i feel progresses well with a beginner and beyond at a consistant speed. the only problem is... that there is a grey area that overlaps the term beginner and intermediate so you may have to skip around the lessons to get on track with the course. for instance i decided to learn the riffs and practice the pull offs from the beginner dvds and go straight into the intermediate levels of the course as the beginner sections where way to easy. but i would have to say if powerful riffs and electrifying solos is your passion then i know of no other course that will get you there quicker while having more fun doing it ",positive
" well i don't have much to say. anyone who does a lot of vocal performance sees these suckers everywhere. not only are they terribly common they are common because they are good sturdy mics. good sound quality! happy with mine. shure has been making good mics forever. it's definitely a safe buy for any performer especially vocalists ",positive
" this microphone is an excellent choice for garage bands home-recorders and musical enthusiasts--ultra reliable extremely tough with sound reproduction of a quality which usually requires a much heftier price tag. this is a microphone that will keep you singing a good while. ",positive
" the shure sm58 is one of the most recognisable microphones in the world - and for good reason. it is the main stay of many a hire companies microphone hire stock including mine (pa2hire.co.uk). practically unbreakable and if you do manage to drop it from a high stage / skyscraper you can also buy a replacement pop shield. very suited to rock or other musical styles that need powerful vocals. make sure your singers lips are touching the pop shield to get the best results though unless they have very good mic technique. the proximity effect (increase in bass when you sing or talk close to the mic) makes this important. if the singer is a foot away from an sm58 the chances are they will sound thin and you will also have gain before feedback issues.... sonically the response has a nice presence peak in the upper mid range but the top end rolls off quickly after that. opinion is split about whether that is a good or a bad thing - it helps keep a lid on feedback but it doesnt sound as hi-fi as some other mics. i have had some singers complain that their vocal top end is not quite right - sometimes asking for more top end. i guess they are used to the sound of expensive condenser mics on their recordings. my solution is normally to give them another mic like a beta 58 or beta 87a maybe rather than use eq. if you a/b test an sm58 verses these mics it will always lose. but it can still be a better mic in some cases such as when you are looking for a cardioid rather than hyper-cardioid response (the sm58 has a cardioid response which means it has a wider pickup pattern at the front). but most vocalists will be more than happy with the sound the sm58 gives. the sm58 also does a pretty good job on drums (not really bass drum) and other loud things like guitar cabs. it uses the same capsule as the sm57 one of the best mics for guitar cabs. in conclusion yes there are a lot of mics that sound better and some of these are quite a bit cheaper - but ask yourself the question are they as durable as an sm58 and if you are a professional will your clients want to use a mic they have never heard of? take care justin miller pa2hire.co.u ",positive
" i have been using the shure sm58 microphone for over two decades of live performance. it is simply the best affordable microphone available for lead or backing vocals. it's so durable you could literally use it as a hammer then perform a sweet ballad with no ill effect. i have never had one break down in hundreds of shows. my current primary sm58 has a couple dents from rough use in rough venues but sounds just like it did brand new. the only reason i've ever replaced one is because they were stolen. if you're just starting your professional career this is the microphone you need. if you're a seasoned veteran of the music biz you've probably already got one in your gig bag. get a shure sm58 don't use some crappy thing that costs half as much you won't get enough level into the board. your sound guy will thank you they know just exactly what to expect. any other comparable quality microphone will cost you at least twice as much ",positive
" this is an excellent general purpose microphone at a reasonable price. i'm a classically trained vocalist and i use the sm58 for rehearsal and scratch recordings. it delivers clear true and warm sound under all standard conditions and requires essentially no fine tuning or signal processing. i still prefer the crisp detail of a condenser microphone for formal demo recordings (my favorite is the studio projects c1) but it's hard to beat the simplicity and reliability of the sm58 for everyday use ",positive
" you won't find a better headset to reproduce top quality music in any format. and the price is right from competent sellers. ",positive
" when i got my sr60 i immediately put it on. the headphones are comfortable and easily adjusted to my head. i noticed that the foam had fairly large cells in it. my only previous experience with this type of foam has not been good deeriorating very quickly but i am hoping that these will last longer. the sound is quite clean and balanced. as with most phones in this price range there is a lack of base. had i been able to compare these side by side to the sr80 i may have paid the difference in price to get a bit more base. overall i rate these as very good and are fairly priced ",positive
" i am a professional musician. i loved my grado sr60 so much that when i had a chance to buy a used grado sr80 i did so. i can't tell a huge difference between the two. the sr60 is a tad more comfortable. i keep one set by my bed to listen to beethoven quartets late at night. the separation between the instruments is lovely. the quality is wonderful - very smooth and lifelike. i can't imagine a better set of headphones. there is a clear difference between these and my earbuds - although i can lie on my side with my head on the pillow with the earbuds and with the grado i have to stay on my back. but they are so comfortable i don't mind it. the other set of grado i keep by my rowing machine. i appreciate the long heavy indestructible cord. on that set i listen to loud rock and roll or traditional irish music. it never gets harsh as i turn up the volume and it sounds great. i know there are more expensive cans out there but i doubt the improvement would justify the higher price. if you are wondering whether to spring for the higher priced sr80 set my advice would be to save the $30 and stick with the sr60. i don't feel that the sr80 is much of an improvement. either earphone is wonderful ",positive
" last night as i was going to sleep i listened to a variety of songs - foo fighters elton john queen johnny cash and more. it was an experience. i heard more from folsom prison than ever before. captain fantastic was amazing. not being an audiophile it is hard to explain but the music seemed new. ",positive
" great sound low listening fatigue. this does not over-accentuate low frequncies so if you're looking for overly booming bass this is not it. note that it's an open design so that you will hear environmental noise pretty clearly - it will not keep outside noises out ",positive
" i finally caved in and sprung for a pair of these headphones over the weekend. after a few days i can say that i am truly impressed. i have bought and returned many a pair of headphones after being dissatisfied. i will not be doing so with these. accordingly i'll try to write some comments that could help other people with their purchase. there are a few things to keep in mind when selecting headphones. it's also important to keep in mind that with any headphones sound quality depends on the quality of the medium to which you are listening as well as the ability of the device to drive the headphones. my immediate impression of the sr60'swas that bass was a bit weak (matching a few other comments on here) and that high-end treble was a bit subdued as well - but after a few days of trying different kinds of music and listening on different players i have decided that neither is weak at all; sounds are simply much more accurately reproduced than with most of the headphones i'd previously experienced. very significant: these headphones maintain almost identical tonal balance regardless of listening volume. i've never encountered that before and was used to headphones that sound more bright or warm as volume increases. i believe that most budget headphones if they aren't completely lacking in bass tend to exaggerate certain frequencies beyond what you'd hear in a live performance. here's my logic: i tried listening to a few different tracks with the sr60s all high-bitrate mp3s: -- pride & prejudice soundtrack (2005) - dario marianelli - liz on top of the world - (orchestral dominated by piano and strings) - any concerns about weak bass were blown out the door within 30 seconds. it honestly sounded like a *real piano* was sitting in my living room. and who knew that a string section could have so much ambiance? i used to appreciate this track for its music; the notes carry a lot of emotion. i now understand what people mean about appreciating a particular *performance* as well. -- alison krauss & union station - the lucky one - (vocal bluegrass) - you can clearly discern *specific* guitar picks the streaking noises made by musicians' fingers as they slide up and down the strings... and alison krauss' crystal clear voice just shines. it sounds like a live performance. -- max graham feat. jessica jacobs - i know you re gone (original mix) - (vocal trance) - i've much ballyhooed this track as one of the all time best examples of vocal trance. it was also a good sound testing song since it's based on a throbbing bass line and bouncy rhythms but breaks down into a section where it's just jessica's voice piano and strings. i must have listened to this song 200 times in the last year and yet i picked up several new nuances on the first listen with these headphones. a few negatives about these headphones now that i've played with them: -- yes they are bulky. you probably won't want to use them at the gym. i was able to tolerate them on the treadmill but for actually lifting weights or otherwise doing things requiring changes in posture i'll probably stick with my koss ksc75's (an awesome bargain themselves at less than $20 though now that i've tried the grados the koss bass seems a bit artificially inflated). -- these *really* leak sound. on a whim i spun the headphones and put them on so that the outside was on my ears with the foam pads facing outward. they actually sounded louder that way (if muffled) than with the drivers properly facing my ears. the open air design has it's advantages - i think it's partly how these headphones create the illusion of sitting among the musicians - but people around you may think you are blasting your music even if it isn't really that loud to you. -- these headphones *will* expose flaws in the source media and possibly your playback device as well. i can't stomach 128kbps mp3s anymore. when your headphones get this accurate such music seems to have had the life flattened out of it. i tried listening to a few beatles songs and there were certain frequencies missing. it sounded like i was listening to a reel-to-reel tape. oh wait the songs were probably mastered on reel-to-reel. my overall impression is extremely favorable. sure sound quality is a somewhat subjective matter but if your goal is life-like sound and you want to come closer to what the studio recording sounded like these headphones are an awesome effort for the price. ",positive
" the best quality sound in mid and treble ranges. bass some what weak. clear detail and non distorted tones emerge into the balanced inner stage of the headphone. no other headphone under a hundred dollars comes close to the sound purity. biggest flaw is the cord wires easily break creating shorts and loss of one or both sides. i am on my 3rd pair due to wire breakage. repairs by profesionals have not been successful. if you can afford it buy the extension cord to lower the risk of wire breakage ",positive
" i bought the grados thinking i was going to experience heavenly sound but that was not the case. i was pretty disappointed when i first heard them because to me it wasnt much different sounding than my sennheiser hd202s and panasonic earphones. (note: i am not an audiophile and am just an average joe in terms of deciphering sound) but after a week or so i am starting to appreciate them. they are much more comfortable than my hd202s (i wear glasses and the hd202s hurt my ears so much) and definitely sound better. but if u ask me if they sound $69 dollars better than my hd202s i would say no! i am still trying to search for that heavenly sound or mind blowing experience from headphones so if anyone has any recommendations please post them in your revie ",positive
" forget all the silly little earbuds. these are the best pod phones out there for daily urban use. they sit well enough on the ear sound fantastic and you don't have to violate your ears with foreign objects and miss all of the subway announcements. so what if other people can sometimes sort of hear what you are listening to - this is only a problem if you blast your music in a cube farm and if that is going on you have far bigger problems with your life ",positive
" i bought the sr-60 after a lenghty review on the internet. my goal was to find the best available headphones for a low budget (around $80). i have been very satisfied with the sr-60. the sound is great confort is incredible. since sound is not contained they may be somewhat annoying for surrounding non-listeners. so if you are looking for first quality sound low budget headphones and don't care to much about the looks these are the ones to go with. ",positive
" this is a great product for the money. for a novice it was easy to use. the instructions were pretty thin but it was simple to figure out. a useful tool ",positive
" the reason i'm rating this a 4 is that i don't have experience with other chromatic tuners so i can't say it's top of the line. but.... i find it very easy to use and love it being versatile in giving me 3 choices/modes for tuning my violin. the price is also very buyer friendly. it has a good mic in it my voice is a sharp my laughter is an e middle. ;o) ",positive
" very easy to use. both the microphone (for acoustic instruments) and the line in result in perfectly tuned instrument. i can't imagine spending much more for a tuner ",positive
" my wife bought 3 of the small children's zithers from amazon and none of them were in tune - so i picked up this wonderful and reasonably priced item to put them in tune and good order. it is a very simple setup with easy to follow directions. within about 10 minutes each i had all 3 zithers in tune with 'zeveral' (ahem!) 5 year olds treating me to 'my darling clementine' in 3-way stereo..... ",positive
" this chromatic tuner powered by one aaa battery has a built-in mike for acoustic instruments and a plugin for electrics. the lcd dial shows the specific tone lights red if too high or too low and green when you have it just right. i have used it on several 6-string (acoustic) guitars a 12-string and a 5-string banjo. the results are incredible- reliable and true. for years i tuned by ear. you know... 5th fret etc. what i didn't realize that an e is not just an e - there may be (are!) thousands of tones - all of which are e's - and this explains why though tuned ok by ear one chord would sound fine while others would sound out of tune. this tuner fixes that. in tune is in tune. i have found it to be among the best (and least expensive) musical investments i have ever made - i wonder how i tolerated the way i sounded before i discovered it - let alone what others may have experienced! a great piece of equipment at a great price. i recomment it heartily ",positive
" got this for my son for his electric guitar. it is so easy and accurate - i really like this product. i was hesitant to purchase it because of the low price - but believe all the other reviews - it is a great value and you will not be disappointed ",positive
" for someone who knows nothing about guitars and how to tune them this tuner is a must have! came w/batteries (aaa) and clear instructions. 1)turn on 2)pick string 3)adjust until you get the correct note. once i looked up the correct notes it was simple. it will even tell me if i'm playing the correct cord. i tried to tune by listening to a beginner cd and trying to replicate the sound as they suggest but on computer speakers it just doesn't work. this little tuner rocks! ",positive
" i was slightly concerned about this product from the one poor review (even though there were more positive than negative reviews) the instruction manual is easy to read and helpful. even if you're just starting out and don't wanna tune by ear this is the way to go. within 10 minutes of taking it out of the box i was able to use it correctly. i highly recommend this. enjo ",positive
" i am a beginning guitar student and i have no idea how to tune a guitar. this little easy to carry easy to use device is invaluable. it's auto function is amazing just play the note and it will automatically recognize what you're trying to do. for someone like me who doesn't want to spend valuable practice time reading manuals for their tuner this is the perfect device. the built in mic works perfectly. can't beat the price ",positive
" this drum set is awsome and affordable. it has a nice clean but deep sound and works for any type of music. but since america now is scared of reading it seems people are neglecting to notice that while the picture has cymbols it has clearly printed it does not come with cymbals. 5 star though ",positive
" the set look very nice. the description does say that the cymbals are not included so i will have to buy them separate. i am buying this set for my nephew for christmas. he is in a band! i hope he likes it ",positive
" by just looking at the picture i see that it has 2 symbals witch all of the other ones that i see in the site only have one unless you wanna pay a million dollars. so im thinking of byeing this one or acually haveing my dad bye it for me ",positive
" i have a garage band and i needed i good set of drums so i bought these. iwasn't sure if i want them at first but i made a great decision! now my drums go everywhere with me! this is a great pick ",positive
" judging by the picture it looks very good for the price and also has two crash cymbals which many other starting drums do not featur ",positive
" i ordered this guitar for my 4 yr old grandson for xmas after he became interested in my guitar.the company did a fantastic job and it was shipped and received in time for xmas .the guitar was surprising detailed not like those plastic ones you see in stores with fishing line strings..these were real steel strings with an extra string just in case.the only draw back so far has been in keeping the one of the strings taunt. there is an adjustment screw in the back of each tuning peg but if you constantly tighten it it becomes loose..overall my grandson is completely amused with his tarand spends hours playing us songs...thank ",positive
" i bought this toy guitar for my 3 year old grandson and he fell in love with it. it looks just like a real guitar. in fact he put it in his dad's guitar stand. it can't be tuned like a grown-up's but for a 3 year old and considering the inexpensive price tag it's just fine. if he continues to show an interest in music i will buy him a better one. i will definitely shop at austin bazaar again....they were better than advertised. ",positive
" music tunes into a part of the brain that might be connected to math skills. in any case making music is fun it's participatory and it teaches about rhythm counting and doing things cooperatively. a collection of percussion instruments like blocks and percussion accessories like triangles sleigh bells are great to keep in a box for kids. take them out and have the kids keep time along with a favorite cd or with a song they are singing. this is a very inexpensive toy and one that can teach a lot. it is also great for christmas; bring the kids along to carol and have the smallest kids keep time with the traingl or make up your own percussion accompaniment. ",positive
