text,class
" wow! i use pacific foods beef and chicken stock all the time & i guess i expected more! convenience isn't worth it if the soup is super salty and tastes processed!!!! hardly any barley or beef! i cooked up one bag & i'm throwing the rest out ",negative
" scant vegetables and beef. surprisingly little barley. gloppy texture. much too salty. does not taste fresh. needed addition of fresh vegetables to be edible. hard to believe but campbell's is better ",negative
" i really enjoy organic foods so when i came upon this item i was thrilled they were making organic popcorn- especially newman's own a brand i've liked in the past. i have to agree with the other poster the flavor is bland and almost flavorless. there are other brands of organic popcorn that i've found more recently that are far better. don't waste your money on so many of them!! ",negative
" this popcorn is rather bland. i purchased it because generally i like newman's own brand and i liked the idea of organic popcorn but it is flavorless. i would not buy again. ",negative
" i ordered a 12-pack of this broth and so far i've received a total of 3 bottles: 1 original order and 2 replacements. amazon still hasn't sent me the 12-pack and now instead of correcting my order they want to cancel it and refund my money. i've been on and off of hold for over 20 minutes and they still haven't helped me. i strongly recommend you find somewhere else to buy this product ",negative
" purchased these for my sons lunch box and can't do it they are too salty. he's always been happy with veggy booty and that is what he'll continue to get ",negative
" the jerky seemed to be old and hard and was too tough to chew. it also was a little bland for me. i did like the peppered jerky much better ",negative
" we ordered the favorite assortment pack but that is not what we received. when we questioned our order we were told they were out of stock on our original order and we could not return the order we received. we won't order again ",negative
" only recieved one instead of 12 boxes and amazon not able to fix- still waiting for remainder of orde ",negative
" i tried it also as a less expensive alternative and won't be ordering again. the flavor just tasted off to me.... kinda like old coffee that's been sitting in pot for a couple of hours.. didn't have that freshly brewed taste ",negative
" call me a traditionalist but i prefer the original jam-filled pop tarts with none of the overly sweet frosting on top. as a child i liked it right out of the toaster and would take it with me on the way to school. this portable variation seems to me like a misstep from the outset. the moment i ripped open the flimsy packaging the go-tart bar crumbled out of my hand and onto the floor. apparently the manufacturers at kellogg's decided to use the same bread-like consistency they use for their standard pop-tarts on this bar. especially with the shipping aspect introduced by amazon i think this is a mistake since i assume the whole idea behind this iteration of the snack is the portability aspect. on top of the bar is the same execrable sprinkle-laden white frosting i avoided once it was introduced as an enhancement so many years ago. without the ability of toasting the bar i find little point to the frosting except as a purposeless sugar-rush. consequently i cannot agree with its description as a ready-to-eat bar. one bar a little over an ounce is 140 calories thirty of which are fat. even though there are more fattening bars you could eat it still has an excessive-sounding 140 mg of sodium. i only tried the frosted strawberry variation because it was part of a free promotional package i received from amazon to promote their new non-perishable grocery line. i think i'll just stick with a granola bar if i get the kind of munchies this bar is targeted to satisfy ",negative
" because of tummy troubles my doctor ordered me on a very bland diet. well this stuff is just what the doctor ordered as it is almost completely tasteless. i can't give it a one star which qualifies as hating it as i can't hate anything that has pasta as one of the ingredients but it is not good. it makes kraft mac and cheese seem very exciting! i would not reorder and would fear ordering anything else from annie's. this would only be for young children who hate anything with a taste to it ",negative
" the balls were squeezed into the box and flattened. the taste is not very peanutty. i'm disappointed ",negative
" i bought both the ahi tuna jerky and salmon jerky. both were dried out and brittle. absolutely the worst. incredibly the salmon jerky was worse (i.e. drier harder) than the ahi tuna jerky ",negative
" most of the strip were either hard and brittle or so tough they could barely be chewed. they put no expiration date on the bags so i don't even know if i was given old product or they allowed the salmon to leave the processing plant this way. on top of this they were too spicy. my dog seemed to enjoy it though. the ahi tuna on the other hand was great ",negative
" this salmon jerky is so unbelievably tough it is pretty much inedible. and when you do painstakingly gnaw on it it doesn't release much flavor but instead just turns into sharpish little sticks in your mouth. i had the misfortune of ordering this and 7 of the 8 bags are still untouched and i'm not sure what to do with them. i even tried soaking the jerky and tried boiling it with some macaroni and nothing seems to soften this stuff up! what a waste of money. go for some beef jerky instead and if you need salmon eat it fresh or canned. this product is a joke ",negative
" melitta coffee is certainly one of the better brands and i really like that each pod is individually wrapped. i bought this because the senseo hazelnut was not in stock at the time. caution senseo coffee maker users: the melitta pod does not fit well in the senseo pod holders. the single pod holder is too small for the melitta pod and the double pod holder is too big for one melitta pod too small for two melitta pods. i found the coffee to be just a bit on the weak side but this may only be because i used it in a senseo machine. ",negative
" maybe i'm daft but i can't make a decent espresso with these pods in my machine. i've tried tamping them which doesn't work well and i've tried just placing them in the filter. in both cases i get watery dribble but no espresso. as with other european products (think ikea) there are no printed instructions in english just line art drawings. perhaps i'm just doing something wrong. i like the concept of pods but i'll stick to beans instead ",negative
" i was very disappointed in the taste of this item. not at all what i expected from splenda. it is much too overpowering strong and when added to your beverage that is all you can taste. for instance if added to coffee you will not detect any coffee flavor only the splenda flavor. much too strong. i prefer the subtle taste of the other coffee additives over this splenda product - without question! ",negative
" we've enjoyed these cookies for months as they were available for purchase at our local costco warehouse. just purchased them in bulk here at amazon and were terribly disappointed to find that they arrived hard as rocks and stuck together. they don't expire until july 2007 so we're guessing that something happened to them in storage? we opened several packages and they're all the same. the reason i am even taking the time to write this review is to say that amazon's online policy states that grocery and gourmet foods are not returnable. are you kidding? i have a case of $30 cookies that are simply not fit for prime time snacking. i've e-mailed customer service regarding my delivery. it's doubtful i'll order grocery items again as i assumed the return policy for defective goods would be the same. just not worth the hassle. update: amazon shipped us a replacement order. unfortunately again all twelve packages are hard. each package has three rows of cookies each row is stuck together and each cookie must be pried from the next. actually it's a mute point doing this as the cookies are simply inedible as they are hard hard hard. the date on the package is: 11 jul 07 x i suggest a problem exists with this batch either from storage or from the manufacturer. ",negative
" taste great but the cap on the bottle doesn't seal very well so when it is shipped they leak. you can not take it with you without putting it in another container ",negative
" really strange cardboard mushy texture. flavor can be sickening at times but you get used to it. i won't buy this again. i am not sure this is even beef has a strange taste. not sure where the other reviews came from?? ",negative
" ...who said that the texture of this product is somewhat strange. i love beef jerky especially peppered and hot & spicy varieties. but this jerky lacks the chewy-ness that i expect in a quality beef jerky. this stuff kind of breaks down a little too easily and takes on a mushy grainy consistency. the flavor isn't bad but after reluctantly finishing the first bag i can't bring myself to open the second one. perhaps i wasn't paying proper attention but i was somewhat surprised to learn that this product originated in brazil. i would not have purchased it if i had known this ",negative
" although this is a good coffee i was expecting something that tasted like a cappuccino. this coffee tastes nothing like it it doesn't even have a hint of cinnimon flavor as the package suggests. if you want regular coffee then this is the coffee to buy but if you're looking for cappuccino save your money ",negative
" i was excited to try this product as i love oreos but don't like all the garbage that goes into them. we tried newman-o's originals...my wife went first and the look on her face said it all. still i had to see for myself. we both decided they taste like wood chips disguised as oreo cookies. for some reason others seem to think they taste great. just do yourself a favor and try small before you buy large.. ",negative
" i picked up a bag of these at my local health food store a few months ago after hearing that pirate's booty was a great product. these tasted rather odd to me and i wound up getting rid of the bag as quickly as possible. puffed corn and a chocolate type of taste just don't go well together in my opinion. it might have been ok if the cocoa was all you could taste but that was not the case here ",negative
" after searching high and low i found a site for 'nossa familia coffee' that carries a coffee that is imported directly from a farm in brazil! i guess this family has won the cup of excellence competition and they put their top coffees in the senseo compatible pods. the site is www familyroast com and i highly recommend i ",negative
" this mix was very sour and because of the way the fruits are dried there were a lot of crumbs inside the packets ",negative
" i am really disappointed in this beand as they are marketing this to kids. 4% iron and no other vitamins?? with childhood obesity at epidemic proportions why would anyone feed their children all of these empty calories?? it is like giving them coke or pepsi for breakfast!! ok organic coke but still coke!! i am sad because i have heard great things about this brand and really like what they are doing for endangered species!! but they are not thinking about their target consumer children ",negative
" i want to let you know that i received my order in today's mail im unhappy to say this but the taste of this coffee is terrible i would have been better off if i had thrown my 37.00 out my car window. these coffee selections should be pulled off from your web site. i know you guys can not refund my money on this order but i am going to write to the products manufactorer and let them know how i feel about their coffee products. the taste of the coffee makes you sick to your stomach. if i were you i would post this commit under your customer's reveiws to let other buyers beware of this terrible tasting coffee ",negative
" then this isn't for you. horrible after bite that gives it a unique flavor that i definately don't care for...not to say that you will not however. if you are in search of a generic oriented flavored coffee this isn't the one to try ",negative
" i bought these pods on amazon because they were a dollar cheaper than at the local grocery store. now i know why. when i opened the package the senseo watermark was faint or hardly visable and it took me 3x the amount of pods to make a decent cup of coffee. buyer beware i am back to buying pods at the grocery store. ",negative
" be cautioned when ordering this product. what happened was i ordered this product a month ago and was sent the flatbread version instead of the clear tub of bite-size version. i called amazon explained my problem they promised to fix it by sending me a replacement. well the replacement came last week and it was still the flatbread. i'm not going to bother to call amazon again because i know it will just result in them sending me the flatbread once again. the flatbread itself was tasty and crunchy. i think the seeds really helped to put more complexity into the flavor. you can eat just the flatbread as snacks or maybe put a bit peanut butter or jam on top. it tastes very different than wheat and i like the taste of spelt quite a bit. so please be prepared to receive the flatbread version when you order. you may as well just order the flatbread version to start with and save yourself couple of bucks as well as having to call amazon to straighten things out ",negative
" these cookies were ok just ok. i may have been inclined to give them three stars had they arrived as whole cookies every last cookies was broken. i understand this is probably due to poor packaging. the consistency was a bit grainy and dry though. and milk did not help. next time i'll purchase a chewy brand or mrs. fields ",negative
" i received this tea chest as a gift and am just now getting around to trying the teas. the chest is beatiful and will be great for future use; however i am thoroughly dissatisfied with the tea. although the bags are highly aromatic the tea is very bland as if the bags were old. i am sure bentley teas are usually fresh and tasty just not the box i received. ",negative
" liked the idea of the box but the tea tasted/smelled like glue or paint or both. once i removed the tea from the box it was ok ",negative
" i had trouble getting the cups to function properly without getting grounds in my coffee. at first i thought it was my coffee maker but the other brand of coffee i use worked fine. sometimes it took 3-4 cup changes to finally find a cup that would work correctly without getting grounds in my coffee. most of the time i would just give up. again the other brand of coffee i use never does this. not getting this coffee anymore - i would comment on the taste but i never got to really taste it with the grounds and all. donna - marylan ",negative
" i've tried this coffee with all size settings. it is too weak for my taste even at the smallest brew size. and if it was stronger i still don't think i would care for the flavor. it just doesn't taste like good colombian coffees that i've had not even close. this is definitely one i would not purchase again ",negative
" this is very weak coffee. do not buy unless you like it that way ",negative
" i thought this product had reasonably good taste but i have two major issues with it. first they describe this as a kettle corn. it is not kettle corn - not even close. this is a caramel corn with a thick sweet coating. real kettle corn is a slightly sweet slightly salty popcorn. second each very small bag has 1.5 servings in it. when was the last time you opened a small bag of snack food and only ate 2/3's of it? they purposely made the serving size unrealistic to make it look healthier. the whole point of paying for individual size bags is that it limits you to a set portion. remember when a can of coke had 1.5 servings in it? the fda made them change the label. if you eat the whole bag you are eating 200 calories of popcorn. no better that a bag of potato chips or a few cookies so this is not a lesser evil - it's just the same old junk food with a new name. i won't buy this product again. it's the same stuff you can get anywhere ",negative
" after extensive research on grains and nutrition our family added amaranth to our staple diet. there's not a wide range of suppliers for amaranth and we started purchasing bob's red mill amaranth. well to be honest our experience with this product is that it's been of pretty poor quality. out of 8 packages we've bought so far we've had to return 3 to the outlet we purchased them from due to the amaranth being mouldy. and i mean open the package and you can smell that it's off right away mouldy. in addition one of the packages didn't smell mouldy but after we'd cooked it and added it to the baby food we were making the mouldy smell of the cooked amaranth was very noticeable. not good particularly as we're using the amaranth for making baby food for our toddler and mouldy grain is not really something you want to include in the ankle-biter's diet. in addition we found we have to hand pick stones grit and dirt from each package very very carefully. seems that they are included as a bonus. (note that as the grain itself is very small the stones dirt and grit are very small too - but big enough to damage teeth if they slip through the cleaning process - particularly toddler teeth). this cleaning and sorting process involves a lot of work which we wouldn't mind so much if the amaranth was consistently good quality but it hasn't been. i have to say that while after our research we'd recommend inclusion of amaranth in anyone's diet bob's red mill amaranth grain is not a product we would recommend. if you have no choice but this be very careful about cleaning it and hand picking stone dirt & grit out before you use it and make sure you check very carefully for evidence of mould both before and after cooking. in addition i'd recommend checking with the retailer that they will refund you the purchase price if the product you bought is off. so far we've been sucessful in getting our money refunded (when we had the receipt - we didn't once and we didn't get the money back that time but that was the first time and after that we were poorer but wiser.... ",negative
" great idea poorly executed with an extremely unappetizing presentation. this is from someone who makes flavored rice a few times a week. that being said this is the worst review i have ever given anywhere so bear with me. you know how sometimes the rice sticks to the bottom of the pan if you overcook and you have to boil it out and it turns oddly clear but covered in carbon water? yeah. like that. the rice came out sticky (not it the palatable uniform japanese steamed rice way) and was an almost alien kind of translucent brown that was nothing like the picture. nothing. if you look closely you might be able to tell it had once been rice. yes i followed the instructions. my husband who wanted to try having fresh rice at work described it as an abomination which was a relief to me because when it was cooking it stenched up the house with a horrifying yet familiar odor that when i put my finger on it smelled exactly exactly like onondaga lake in syracuse ny is the summer back when it was the most polluted lake in the world and people were warned never to eat the fish they caught (assuming there were any alive in there) and kids weren't allowed to wade in it. it smells like raw sewage dead fish rotting feathers and chicken soup. it was 45f out and i opened the window. sometimes you buy a case of something and it turns out to be something you don't care for maybe it has too much onion or whatever but you know someone else will like it. normally i donate these things to a needy family. i think in this case it would be cruel. i can't imagine anyone who has made rice on their own mistaking this for rice. do yourself a favor and just drop a boullion cube in a pot with your stovetop rice. that's what they're trying to do here and failing at miserably. i can't sell the rest on an auction site because i'm afraid that even if i am completely honest about the smell i will get a bad rating. the only thing i can think of to use them for is to smoke out people in the breakroom with the odor next april fool's day ",negative
" i opened one packet (which was quite large for a serving and shared it with 3 others in my office. we all took one spoonful and in unison said it was terrible. no one could continue eating it and i sent back 8 of the 9 packets. not edible in our humble opinion. sorry ",negative
" this coffee doesn't have anything special about it. i like good kona coffee and i think 2 stars really tells it all ",negative
" save your money and buy folger's. this coffee assuming it is kona as advertised is a lame example of the variety. awfu ",negative
" i am really disappointed in this beand as they are marketing this to kids. 4% iron and no other vitamins?? with childhood obesity at epidemic proportions why would anyone feed their children all of these empty calories?? it is like giving them coke or pepsi for breakfast!! ok organic coke but still coke!! i am sad because i have heard great things about this brand and really like what they are doing for endangered species!! but they are not thinking about their target consumer children ",negative
" first of all the tea chest is disappointing to say the least. the chest is made of cheep compressed sawdust and then coated with a plastic like 'finish' which makes the box look like it was constructed from cardboard and plastic. the tea its self is alright sadly nothing special. this item arrived a good 6 weeks after it was ordered all of the tea packets were wrinkled and crushed and the box broke after i opened it a few dozen times. needles to say this product way disappointing all around. ",negative
" i was really looking forward to these pods based on the reviews. starbucks is good but i prefer bolder taste.... imagine my surprise when i ordered 2 boxes - both were expired! one expired back in 2005 for gosh sakes. i admit that amazon agreed to credit me for cost plus part of shipping but geez 2 years expired!!! i'm hoping to find local san diego area shoppe that carries pods so that i can try something different than starbucks ",negative
" they are kindof on the bland side and i'd rather spend my calories elsewhere! but they are on the low-carb side. 150 calories 7g total fat (2g saturated) 8g sugar 5g fiber 1g sugar alcohol 10g protein ",negative
" my sister worked at starbucks so i used to get their unground espresso beans for free on occasion. i have a pump espresso machine but only a cheap blade grinder which should tell you that i'm only about mid-range on the coffee-snobbery scale. that said i prefer the starbucks espresso to this in spite of the drastic difference in price when i buy it retail. again though i'm not one of those people who examines this stuff overly much. i only know what i like the taste of. in fact i only drink it in lattes. 4 shot lattes but lattes none the less ",negative
" this coffee had an off sour taste. it's almost as if it went bad as in milk that's past the date. i only made one cup before throwing out the rest of the bag. i certainly won't be ordering this brand again ",negative
" these are not the greatest. thought they would be great to have on hand when guest come. not so. they were not what i had expected ",negative
" i brought this tea thinking it was a great deal. then while steeping my tea i noticed something in the bag. at first i thought it was a rock but it looked like a garden snail. i cut the bag open and it was a garden snail! yuck! i checked several bags and approx 50% of them had snails in them. this is the worst tea experience i've had ",negative
" i was very disappointed in this product. i wanted to use them for snacks and pie crusts but they are too stale to use. they are not crunchy as advertised since moisture has definitely entered through the packaging. unfortunately amazon will not let me return them so i'm out $20. i was going to try some other products by this brand but now i will not ",negative
" i tried this once. you can get the same thing by buying some popping corn in your local grocery popping it pouring it into a bowl and adding milk. this made me reluctant to try other kashi products. frankly i don't see why people continue to pay an outrageous price for what amounts to popcorn. ps. amazon should add a zero star rating ",negative
" the box arrived opened and although the packages were individually wrapped i opted not to eat them. they also looked very oily and not fresh. i got a refund after some time and numerous emails. ",negative
" i absolutely agree with the two other reviewers. i had very high hopes too as i use mccann's brown bread mix all the time - i don't think i could live without it so i was very disappointed with the fruit scones mix. there is a very weird taste to me it seems like 'soapy' or something but definitely not a pleasure to eat. i've got tons of bags left of this mix which i will have to throw away. i would definitely not recommend this product sorry ",negative
" really dry and just not as good as could be. a disappointment after using this companys other products ",negative
" we are huge scone lovers and were absolutely disappointed with the taste of these scones. the mix was easy enough to assemble and bake but the scones have a decidely odd smell and very caustic after-taste. my husband who will eat just about anything threw the whole batch in the trash after trying his first one. we had high hopes but sadly this product just didn't deliver ",negative
" i bought about a million of these pods for my single serving senseo machine. they don't fit. one is too big for the single brewing well and two are too big for the double. your only option is one pod in the double brewing well and the coffee comes out very weak. just like this product ",negative
" we have been buying the melita buzzworthy dark roast pods for over two years and were quite satisfied. recently they increased the diameter of the pods to enable them to fit other machines. i also understand thet they have increased the diameter of the pod holder in the new machines they are selling. at the time melita made these changes i believe they also reduced the quality of the coffee in their new pods because it just does not taste nearly as good. accordingly i rated the old pods with 4 stars but the new pods deserve only 2 stars. we are now sampling pods from other companies to find a good dark roast coffee ",negative
" when i think dark roast i think full bodied and dark. melitta pods are the worst i've tried. i've tried senseo pods too which are only mediocre. i did find the target brand archer farms pods to be the best. the french roast really does rival starbucks home brewed. its cheap too...3.99 for 18 pods. if you like a full bodied rich dark and strong cup of cofee don't do melitta. i found senseo and archer farms pods fit in my melitta pod brewer just fine ",negative
" this coffee was over three years old and was not drinkable. very stale. personally i can't believe amazon would sell a grocery product this old. amazon did give me my money back ",negative
" date on bottom of can shows an expiration of june 2007. i would expect a longer shelf life.also the label shows mechanically extracted chicken meat. this generally equates to bone fragments. i'm not confident with this product ",negative
" mushroom soup is one of my favorites so i was very disappointed in this version. i agree totally with the first reviewer - this is one bland and tasteless soup. i'm only giving it any stars at all because it is organic and the attempt is appreciated. ",negative
" ordered a melitta 10 cup coffee maker and on the same page was an ad for the melitta filters.........they were very expensive and when they arrived they were not for a 10 cup melitta................. i advised the company but my complaint went to dead ears ! buy your filters at the local store........they are cheaper ",negative
" highest quality wholesome ingredients my aunt ida. seriously. how do companies get away with this nonsense??? the first ingredient is corn syrup followed closely by sugar. that the harmony line would even consider masquerading as a healthier foods company and then try to pawn off this rubbish... it's revolting. i say don't buy from them just on principle. yours the food zealo ",negative
" i bought a case of these from amazon because someone on some candy forum claimed these were of excellent quality and that they were comparable to premium brands like haribro. don't believe it. these are cheapo gummi bears no better than whatever cheapo junk your local drugstore/supermarket/bigbox sells. pretty squishy (not very chewy) and a variety of bland flavors that all taste mostly like sweet. there's no point in buying these ",negative
" ok so pretzels are supposed to be salty but these are a tad too salty. they also have a burnt flavor. you could say this is a distinctive smokey flavor but 12 bags ahead of you with the prospects of an unsatisfied pallett is a mighty tall order. on the other hand the subtle sweet flavors are good. this is not your ordinary pretzel try them in safety first (instead of buying 12 bags). also note grocery items cannot be returned to amazon ",negative
" as another reviewer pointed out i received only one pack of coffee pods. i was sent a replacement order with guess what - only one pack of coffee pods again. i am getting a refund. i would not recommend purchasing this one. ",negative
" stay away! amazon sent me 1 bag of coffee pods. 18 pods in total not pack of 12 like advertised. unless you want to pay $30+ on 18 generic coffee pods stay away. i will be returning my product asap ",negative
" overall the nuts were soft and lacked the flavor we had hoped for. for the price we could have done better. ",negative
" i love this popcorn! unfortunately you didn't send me what i ordered. you sent me natural not natural light ",negative
" i have been buying stoneridge orchards products for a long time so i decided to try the variety pack for quick snacks. not only the product seems inferior to their regular packages but also the pouches were half open in the box. what a rip of ",negative
" while you could do a lot worse with other snacks much of the health benefit of eating fruit in this product are outweighed by the chemical additives. high fructose corn syrup and dextrose are in many many grocery products but they are not natural as this manufacturer claims. both are chemicals manufactured in labs and are not easily digested by the body. hfc as it is called has been linked in high quantities to escalating the onset of diabetes. i have not tried this product so i can't comment on the taste. i would like to try a dried fruit product one which is truly natural and not laden with chemical additives. ",negative
" i've tried many of the yogi teas and i really don't like the taste of this one. i recommend the rejuvination tea - it is a green tea that also fights free radicals and aging but it has a much smoother taste ",negative
" i had bought this before as a snack at the store and i love the combination of the beef and the white cheddar. i figure i would try to buy it bulk instead of paying $2 a pack at the store. however i'm not sure if it was stored too long in the warehouse or if it was too hot in the warehouse but the cheese was disgusting! it was dry and crumbly and had this awful taste. i even opened a second and third pack to see if it was a fluke but all of the packages were like this. the beef stick was good however if i had to order again i'd order the product without the cheese. it just was not fresh. (and yes i did check the expiration date and it wasn't expired ",negative
" i was really disappointed with this item especially as it's nutrition info is really amazing. it's very gritty and strong tasting and did not blend well. it's also dark green which isn't a big deal for a lot of items but can turn things a very weird color depending on what you blend it with. i am returning them as there are better tasting and equally nutritious protein powders available. ",negative
" i had tried almost all the hemp protein products out there and love eating the powder raw. but nutiva's product does not taste good at all compared to the other products it tastes like dirt and its not milled to a fine powder its very coarse so it will be crunchy if you decide to blend it with anything. the only thing going for this product is that it packs in more fiber than other brands. if your looking for a good tasting hemp protein go with living harvest manitoba harvest or ruth's hemp protein. i eat hemp religiously so trust me take my advice and avoid this one. bottoms up! hemp powder is the most complete source of protein out there and easy to digest ",negative
" i found these to be very dry and just taste like dates. i like the raw revolution bars a lot better ",negative
" anyone who really loves a gourmet cup of coffee will hate this! it's burnt bitter weak battery-acid! and as consequence those coffee lovers may begin to hate their new senseo -- but take heart! many online coffee shops now offer decent to delectable coffees at prices that rival this cheap swill. i don't specifically want to endorse any one product or online retailer but do a google search for senseo compatible pods and you'll find several on the first page. also please note that while these may initially seem pricier most third party pods work with just one to make an 8-ounce cup instead of the two pods that senseo brand products demand. you do the math and it works out to be a comparable costing cup of joe. [... ",negative
" pretty ok coffee. nothing special but i suppose its a fair deal for the price. we picked up the pack of 3 as an emergency stash and it has worked well for that but its not my caffeine deliver system of choice ;-) of course my coffee of choice is over three times the cost of this stuff so the comparison is not very fair ",negative
" i'm not sure what i was expecting but this wasn't it. just tastes bad don't know how else to describe it. sorry but i couldn't even get through one bag. oh well ",negative
" okay yes i know the brand is dr. kracker and maybe that should have been a clue as to the texture of this product. however i have had flatbreads made by other companies that were actually the texture of a pita. these are very crunchy and don't have a whole lot of flavor. additionally they were shipped and arrived expired. if you are shopping for a super-healthy cracker this may be it. if you are looking for a whole grain flatbread with the texture of a pita keep shopping - this is not it. my next venture for this product is to grind it up and use as bread crumbs on top of broiled tilapia ",negative
" i purchased these the other day. i received them on the 11th of jan 2007 i ordered some other ones before 100ct box slim jims which were very good but unfortunately they kept revising my order from dec 19th until jan 10th so i canceled the order because it was taking way too long. i thought these would be just as good. ($15 dollars more than the 100ct box but just as good & there's 180 of them instead of 100). wrong! these are really bad. they were all dried out & hard as rocks and to top it off they expire on the 24th of feb. less then a month from now. i've never had this problem with amazon before. usually their stuff is fresh. you will not be able to return them either. once they are opened you are stuck with them. i contacted amazon about this problem & they gave me a little of my money back. i will not be buying these in the future. amazon must have had these for quite some time for them to be so bad. ",negative
" i did not get what i ordered in this case. i got licorice but it was not the salt type i ordered ",negative
" this snack (lol) tastes like cheese that had been baked in the oven for about a month. kinda looks like it too. make sure you have a beverage near by when you try them...very very dry ",negative
" i thought this might taste like parmeson crisps you get in restaurants. i was wrong. they taste burnt and are hard to swallow even when chewed thouroughly. also still had quite a bit of sodium ",negative
" i am really disappointed in this beand as they are marketing this to kids. 4% iron and no other vitamins?? with childhood obesity at epidemic proportions why would anyone feed their children all of these empty calories?? it is like giving them coke or pepsi for breakfast!! ok organic coke but still coke!! i am sad because i have heard great things about this brand and really like what they are doing for endangered species!! but they are not thinking about their target consumer children ",negative
" this is the best coffee i've ever had. very smooth with rich flavor ",negative
" peculiar unpleasant taste with an unnatural texture. after trying one package. it was so bad that i had to throw out the rest of the case. a waste of money ",negative
" i bought both the ahi tuna jerky and salmon jerky. both were dried out and brittle. absolutely the worst ",negative
" do not buy this product. i donated my entire box to the local food bank. cream filling has some peculiar smell such that you will not feel like eating these cookies. seriously stay away for this produc ",negative
" this product is way too salty. i didn't like it at all and neither did any of my family. you can't get the taste out your mouth either after tasting one. ",negative
" while i personally love and eat tons of organic and natural foods i have to say the $30 i spent on this case of cookies was a waster. neither of my children will eat them nor will i. they have a smell that once you get in your nose hinders any attempt at enjoying the very small bit of flavor they have. nature's path makes great cereal and energy bars but fall short with these cookies. stick with the chocolate or peanut butter and you are okay. the honey grahams will sit in your cupboard until trash day ",negative
" i was really looking forward to these pods based on the reviews. starbucks is good but i prefer bolder taste.... imagine my surprise when i ordered 2 boxes - both were expired! one expired back in 2005 for gosh sakes. i admit that amazon agreed to credit me for cost plus part of shipping but geez 2 years expired!!! i'm hoping to find local san diego area shoppe that carries pods so that i can try something different than starbucks ",negative
" no sweeteners on the can yet the first ingredient listed after carbonated water is white grape juice concentrate which might not be sucrose but since when is that not sugar? each small (8.4 oz) can has 170 calories and 41 carbs. i was so excited to find a healthy fun drink but this is not it the flavor? a lot like mountain dew. mostly sugar yes there's some lemon in it but it's hard to tell it's meyer lemon as opposed to some other type. another example of food manufacturers slipping a very unhealthy drink into the market as 100% juice no preservatives no sweeteners all natural -- better they should say drink this to make sure you get fat and type 2 diabetes!!! ",negative
" i ordered these and received less than 300. some of the packages had holes in them and melted bags. i contacted the supplier and they did nothing to resolve the issue. i would not order from them again. ",negative
