text,class
" the photo on amazon isn't representative of the product i received. the frame is white or an extremely light silver. i also bought a lacrosse technology wt-3122a 12-inch wood atomic analog clock which didn't match it's photo either but at least i like it. ",negative
" this seemed like a pretty slick idea and was a pretty clock. all it needs to do is let us know that our stomachs aren't lying that it really is near lunch. i set it near our front (glass) door and it apparently found a signal as it had changed time by itself and was spot on. so i hung it in our office (no window). two days latter we had a thunderstorm one night. apparently that can interfere with the signal. rather than sit tight and wait for a fresh signal this thing was off by an odd amount of time like an hour and 27 min by the next morning. i set it manually and today it's off again by about an hour. the instructions to reset which i got from tech support were not less than 7 steps long and included a detailed disertation on what type of battery and what it's expiration should be. man that's a lot of work just to verify what my stomach knows is true. for $25 and the packaging being gone this is in the dumpster. i'll get a regular clock that only keeps time to a couple of minutes a month....but takes a month to show the error ",negative
" the radio controlled atomic clock is not based on a mature technology. mis-communications could happen quite often. the programmers did not build a robust program to check and eliminate these mis-communications (a very simple task). as a result the clock could display wrong time randomly under certain conditions and therefore could cost the user big damage. i have three atomic clocks. they had displayed wrong time at least 20 times in the past year. sometimes this happens simultaneously to two clocks--they showed two different times and both of them were not correct. since there is no way to turn off the radio receiver the clock simply cannot be trusted. using a regular clock at least i know it is within a few seconds to the real time. using an atomic clock i don't know anything about the correctness of the time it shows. my atomic clocks were off 35 65 120 60 etc. minutes many times (sometimes ahead sometimes behind). today it made me got up an hour earlier in the morning. it showed 6:00am when i looked at it. it was raining and was dark. i got up and took a shower. when i came out of the bathroom i payed attention to a regular clock in my kitchen. it showed 5:05am. after i verified with the time showed on my watch i realized that i was cheated by the atomic clock again. what a wreck ",negative
" i was very disapointed with the smoker cover. it is made of a very thin plastic that is simular to a medium guage garbage bag material. this type of cover needs to be able to be resistant to some heat weather and also some general scratching. just taking the cover off requires real tender care or you will get a quick split in it. the company needs if necessary to charge more for the cover and make it more durable. sincerely yours allen vest iii ",negative
" don't waste your money (even just 10 bucks). the plastic is not rip-stop and tears very easily. i will now just use a big heavy duty black trash can liner - they are much stronger ",negative
" did not expect much for 10 bucks... but give me a break 2 weeks and the plastic streched and tore around the handle up on top of the smoker. i think a heavy duty trash bag is what this product is equivalent to ",negative
" i normally bbq 8-9 racks of ribs at once for our annual party. thought that this weber rib rack would make it easier. however i found that it was more of a hinderance than a help. i like to baste my ribs with lots of sauce several times so i have to remove them from the rack for basting. getting the ribs in and out of this rack was a pain. if you're going to load in the ribs and just let them slow cook then it might be useful. but that's not me so i gave my weber rib rack to my brother-in-law. ",negative
" i only had product for 10 days and it stopped working correctly i opened up the unit to discover a circuit board had been hod poged on to the main board and it soldered connections had broken i would not advise the purchase of this item it is poory put to gether on the insid ",negative
" i purchase my unit a little less than one year ago and now i am shopping for a different brand. it worked fine for the first summer season in texas but now that it is spring almost summer--it does not turn on at all. i have completed all of the manual's troubleshooting in addition to purchasing a new bulb and cable for it. but it does not work anymore after only 1 summer usage! i do not recommend!! ",negative
" i picked up this unit hoping that it would do the job in my backyard all that it has picked up is a few flying insects nothing else. unless i am missing something do not waste your money ",negative
" after twice sending the unit back to the factory the unit worked for two weeks and again would not turn on. i tried all the suggestions made by the factory. the following year i opened the unit and tried to see what was wrong. i found totally frozen fan bearings. i suppose that the cartriges to repel mosquitoes are corrosive and corroded the bearings. to end my agonies with the unit i took it to the garbage dump. the unit is cheaply made and therefore unreliable. when it worked it worked well. i believe it cost me about one dollar per killed mosquito ",negative
" essentially a one-season lightweight hibachi that doesn't stand up to extended use. so at $12 it's too expensive but may be worth about $5 ",negative
" a handle was missing - the box was retaped - may be a return from a store etc. overall the item is chintzy - you have to assemble it. the charcoal pan is painted black - this will burn off slowly. i am going to assemble it but this item when shipping is included is a total ripoff. john ",negative
" sometimes it doesn't pay to start your holiday shopping early. i bought this in october as a christmas present. when my husband took it out of the box on christmas morning it already had a rip in the seam. i couldn't exchange it through amazon (see return policy) so i tried to get an exchange through char-broil. their website was having problems so i couldn't resolve the issue online. i was on hold for 96 minutes after calling their 1-800 number. the lady was nice but unfortunately she didn't know if she could help and had to send the request to the top. i'm still waiting to hear back. it could be a perfectly fine grill cover but i may never know ",negative
" while the clock works quite well and resets as it should the wireless outdoor thermometer is way off. i base this on two other wireless brands i ownan acu-rite and a oregon scientific along with the local noaa weather broadcast also wfie tv. the acu-rite temp=18.2 f the oregon scientific+18.5 f and the noaa broadcast temp @ 20:09 jan28/07 = 18f local tv station wfie-tv=18f. [...] as i write this the weather channel also reports it is 18 degrees f at 20:30. the la crosse ws-8256u-al reports it is 23.5 f more than 5 degrees off. in my opiniona clock/thermometer costing this much should be dead on. buy it for the time not the temperature ",negative
" i have to agree with the bad reviews i used this smoker 6 times and the element burned out of course a replacement was 40.00. i purchased it new on sale for 65.00. it is now a charcoal smoker.unless you have money to burn!i would not recomend this item ",negative
" i loved the idea of the electric heating. the ease of temperature control etc... but the heating element melted. the plastic part of it did anyway... right where it conects to the metal bent rod that creates the heat to burn the wood chips. it also was a pain to constantly snug the wood chips (even tried the chunk type woods) against the heating element. which ment i had to balance the housing the water bowl etc. just to get where the heating element was at. i don't know about other electric smokers but this on stank. just get one with a smoker box on the side... toss in some coals wood... whatever... as needed. don't try to make the unit too scientific ",negative
" i have had this smoker since august and have a total of 20 hours smoking on it. i noticed that the thermosat was starting to burn out after 4 hours of use and by hour 20 it was gone rendering the smoker useless. the other problem i have is that the porcelain coating inside the cooking chamber has all pealed off leaving bare metal exposed. dealing with charbroil to get it repaired or replaced is useless. at the start it was a nice easy to use smoker but with the problems encountered i would pass for something better ",negative
" i loved this smoker the first two times i used it but after the third it stopped working as well and by the fifth it didn't work at all. after examining all the parts i noticed that the thermostat had burned up around the contact points. it was under warranty so they sent me a new thermostat but i was forced to pay the shipping! i used it once and examined the new thermostat and it had already started to burn around one contact point after just one use. i think i'll go back to my charcoal grill ",negative
" after experiencing the same thing that many on here have witnessed (after 8 hours the smoker didn't get hot enough and i had to finish my meat in the oven) i decided to ask char-broil support on their website what i can do to remedy the situation. their answer and i quote thank you for your response. to purchase replacement parts please contact grill lover's at 1-800-241-8981 24 hours a day 7 days a week to place an order. we apologize for the inconvenience. if you have any further questions or concerns please let us know. what?? they expect you to purchase a replacement part in order for their pos smoker to actually work?? what's a warranty worth?? beware - this thing is worthless without some modification or purchasing expensive spare parts ",negative
" this is a beautiful piece of b-b-q sculpture and gets one star for looks alone but it bends too easily at the 'neck' and i'm already looking for a replacement after using it only 2 times! looking back at the original information it stated that there is a lifetime guarantee against defects. i wonder if a snapped off head would be considered a defect. i will let you know what happens. too bad about the brush. it looked so good with my stainless steel weber... ",negative
" i've had an old weber for 15 years - still works well! however as it was getting too small for my growing needs and starting to show its age i upgraded to this model. the new one has more bells and whistles - i do love the smoking burner/box combo. the rest of the features are nice too. however this thing is almost impossible to get to 500 degrees to sear a steak or do some other high-temp cooking! it runs through a tank of propane in just a couple of serious days of cooking and once you're at less than 3/4 tank don't bother with high heat - it's not there! on the other hand - very few flare-ups and mid/low temp cooking is great ",negative
" unfortunately when i opened the shipping box the lid of the grill was dented so i refused the shipment and sent it back ",negative
" i ordered this piece and the matching chairs. i have waited since july for them to be available. they became availabe in september so i ordered them. they kept moving the delivery date and then canceled the chairs - said they couldn't get them. so i had to cancel the sofa as well. now i am stuck with 2 chaise lounges and a coffee table but no other furnitue!! ",negative
" don't let the size of the box fool you. even though this item comes packaged in a good-sized box this product is barely one inch by two inches. it's just a small piece of plastic with some type of pheromone embedded in it. although it does seem to attract flies for a few days it doesn't seem to last for very long at all. it's just a tiny piece of flimsy plastic! in my opinion it's just not worth it ",negative
" beware - amazon lists this cover with the weber performer grill. it does not fit the 2006 performer and should not be purchased together ",negative
" the cover that i received was much shorter than pictured. someone else had the same problem. i sent it back it seemed pointless. i am using my old weber cover. it doesn't look real pretty but it provides outdoor protection - which is the point ",negative
" the advertisement picture shows the cover below the top of the wheels. the cover i received was a full 3 inches above the top of the wheels and left the bottom storage rack fully exposed to the weather ",negative
" this platter is only large enough to hold a very small steak or a sandwich. it also very thin and light (read flimsy). i do not recommend it ",negative
" after opening the weather station and setting it up i noticed that the numerical display was not readable with missing characters. i contacted amazon and returned it. within 5 days the replacement arrived with the same problem. when i contacted them again they would not replace it again saying that the batch they have must be defective. i was not aware that amazon was selling the seconds from other retailers. a phone call to lacrosse remedied the situation. they advised me to send in the defective unit and they will replace/repair it and make sure it is perfect before leaving their premises. they further advised the fail ratio with the problem i had with both units is less than 1%. beware if buying this from amazon ",negative
" i guess i must have had the same mindset as adam in the previous review. i too set up the main unit and the remote side by side to see if the readings from both units would agree along with another very accurate digital thermometer. after six hours the temperature readings from all of the units were within one degree but the humidity readings from the remote unit were lower by 4 to 8 percent as compared the humidity reading from the main unit... which is 3 to 7 percent too much imo since they were side by side. what good is having a relative humidity function if you cannot trust the readings? i will return the unit. also on my unit the front wood bezel apparently had a small defect and it was repaired (from the factory) with a wood filler type material... but the defect was still obvious ",negative
" i purchased this item a few weeks ago to mainly kill fly's. it seemed that this wasn't happening as there were fly's still around and no evidence of fly's being killed. at night there would be a lot of flying bugs getting zapped though the noise would make you jump every time. it scared my labrador retriever to the extent she would not go outside after dark. the final straw happened when a young squirrel laid dead underneath it with no marks on it at all i could only figure that it had got zapped. i finally switched it off and hung-up some zip lock bags with water inside now there are no fly's and no interference with the ecology of our garden ",negative
" i bought this thing and put it in my garage for about a month. one night i saw a mouse running across my stove so i brought it in and put it directly on the stovetop. later that evening i was washing dishes and the mouse ran back and forth from behind my microwave with his little cheeks full of shake'n'bake right past the rodent repellant five times!! ",negative
" spiders are still hanging out in my garage happily and i don't have a big garage either ",negative
" i bought this item to deter flies because it says it will work with flying insects. flies will actually land and sit on it without any apparent problems. i gave it to charity ",negative
" the repeller works fine at repelling but when on the rodent setting it makes an audible chirping noise that's annoying so it can be used only in remote locations where people don't normally go. the reason we bought this model was because it can run on batteries and we wanted it for an outer shed but the manual says that it'll only run two or three days on battery power making it absolutely worthless for this use ",negative
" i can utterly guarantee that this thing won't work. i was employed in the pest control industry for 16 years. we used to find cockroaches living in such devices all the time (it's usually nice toasty warm in there). sanitation exclusion and very careful application of pesticides is what you need. rodents are sometimes repelled for a brief time but quickly adapt (adapting to environmental conditions is one of the things rats do best). again count on sanitation exclusion and traps; try to avoid baits because you'd rather know where the little s.o.b. died (i.e. in a trap rather than in a wall somewhere) ",negative
" when i first got this home it seemed to do the trick ok. the mice really avoided it however we could still hear them across the room. i was going to order a couple more to place around the room but they walk right past it now! it doesn't seem to affect them at all! for $20 it's not a bad deal because obviously it works for some people it just didn't work for us: ",negative
" misunderstood directions made mistake of putting all sides together instead of a level at a time.cracked all sides trying to take apart. called 800 # and asked what they could do for me and they said buy another one they're not responsible. also found out the box had two right side upper levels and it will take 7 days till the left side is sent. suncast will never get my business again and i hope my warning will discourage others from doing business with this company ",negative
" i bought one of these summer 2005. this unit runs way too hot to use as a smoker (easily 250-300 degrees f). i even got a replacement regulator from the mfctr but both ran too hot. i've had some success controlling temperature with valve on lp tank and a c clamp on the gas hose but only limited luck. i've tried using an electric hot plate burner but that only worked in warm weather and barely got above 200 degrees. hate to say it but would recommend you invest your money elsewhere. ",negative
" i was disappointed with these tongs which was surprising since oxo makes good kitchen utensils. i agree with other reviewers it is difficult to grasp and close them. unless you have a rather large hand (which i don't) you're forced to grasp the handle so far down near the stainless steel! when comparing these to my 12 tongs my hand grasp was at the same point - which really made these 16 tongs no different from the 12 ones. ",negative
" the tongs where hard to grip..so what i did to avoid sending them back.i took a pair of very small plyers and bent just the pointed ends inward..like a claw. now they are excellent.grip great. love the long handle...and heavy duty soft rubber.hope this helps those of you like me who hate sending stuff back ",negative
" aside from the nifty weather prediction this clock is completely impractical. the projection numbers are about 1/2 inch tall with minimal clarity. the clock itself has a greenish background that only comes on if you press random buttons which makes knowing the time during the night almost impossible. i am surprise this is sold on amazon. thank goodness for amazon's customer friendly returning policy. i think amazon should remove this clock and others like it for good. ",negative
" the good news is that it mostly works--although the weather forecast is as advertised only about 75% accurate. unfortunately it has some annoying flaws. 1) although it will provide either 12 or 24 hr format and either celsius or fahrenheit temps you can't actually select the temperature display--once you select 24-hr time format you get celsius temps whether you want them or not. if you want deg f you must select 12-hr time. 2) if you run the clock off batteries you have to press a button to get any projection. unfortunately the button you press is the snooze button which activates both the projection and the backlight; the button to control brightness of projection does not work in battery mode; activating both lights simulaneously is both redundant and wasteful as it runs down the batteries more rapidly than necessary. 3) worst of all the device emits a very annoying very audible high-pitched whining sound any time any button is pressed (including the snooze) and anytime you need to set or reset anything. 4) manual confusing; information on website did not tell me anything i needed to know. emailed support--no acknowledgement & although i eventually got a response it wasn't remotely helpful and i had already given up on them and returned the device ",negative
" waste of money the manual doesn't have proper instructions and settings buttons also not working as per the manual i don't know its fault with the manual or button settings i struggled for a week and returned this item ",negative
" very nice alarm clock easy to set up. but huge draw back is that the time screen is not backlit so if you want to see the screen you have to push a button. very inconvenient!!!! ",negative
" this product is a waste of money. the mice in my room are completely unaffected and walk right by the device without any sign of concern. besides being ineffective the devices themselves make a slight buzzing sound (not silent as advertised). i now have to buy a set of (humane) mousetraps and i recommend that anyone reading this do the same and save themselves $40 ",negative
" had to send (2) smokers back due to damage during shipping. was not shippers fault. very bad packagingwould be suprized if anyone could get one in good shape ",negative
" item was not new and arrived with dents scratches gouges and jammed doors. returne ",negative
" my smoker arrived dented and chipped which i wasn't happy about but i could live with -- i don't expect a relatively inexpensive outdoor oven to maintain its new look after some wear and tear anyways. however the rails along the sides that hold the shelves are not welded together well. in fact two rails arrived completely broken off (opposite sides and at different levels) and a third was tenuously held in place by a single weld. i thought that the broken-off rails were parts to be used in the oven's assembly; otherwise i would not have unboxed the smoker and put it together. i would have returned it. because i had assembled the unit before realizing that it was broken i thought that replacing the broken parts would be easier than disassembling the unit re-crating and returning it. i called the distributor three weeks ago to order replacement parts that have not yet arrived. i've already waited longer than the distributor indicated i would have to before receiving the parts. if alternative gas-fueled smokers didn't cost a multiple of what this costs i'd be really angry. hands down this is the most unsatisfactory purchase i've made from amazon. in spite of the impairment of not having a fully functioning smoker i have seasoned it and used it once. the chicken i made was promising. (my hope that my experience with this smoker will improve lets me award a rating of 2 stars based on this one use.) if i ever get the parts i need i think the smoker will be adequate for initial experimentation with this kind of cooking. if i like the results i'll replace this smoker with a better one ",negative
" i ordered the great outdoors deluxe gas smoker in anticipation of a summer of barbecue. unfortunately the unit arrived structurally damaged. based on the state of the box i would say it occured prior to ups picking it up but have no way of knowing. sadly the replacement unit was also damaged. there were huge dents that broke the welded seal. i gave up have requested a refund from amazon and will seek a different brand of smoker. i would definitely advise not to buy this product ",negative
" in theory this is a nice set and i like all of the different tools -- but i bought this as a gift and i'm going to return it. it just looks too cheap. the wooden handles are chipped in some places there's almost no finish on them and the plastic case is really flimsy and cheap looking. perhaps if i was buying them for myself i wouldn't mind but i'd be embarrassed to give this as a gift ",negative
" the editorial review states its big enough for two heads to rest on it. it would be more informative if you stated the dimensions of the pillow! ",negative
" a nice try but just not that useful i keep finding it falling out and u think it ended up on the couch now ",negative
" it does not appear to get rid of pests! it's nothing more than an expensive nightlight ",negative
" i live in a apt in nyc so roaches are very common problem. after a long battle i finally got rid of the roaches in my place but i cannot escape the bugs visiting from other apartments. i thought this device could help with that problem. also i don't like to use the spray too often or have all the baits gels and other poisons around so i decided to try these things. unfortunately they don't work. the first week i bought them i saw a big roach crawl under the door and walk directly under the repeller straight to the dining room. the ultrasonic frequency did nothing to it. instead of this repeller i use limonel (orange peel oil) is a safe alternative to use when children are present and it does repell and kill the bugs. so how to get rid of roaches? seal every crack nook and cranny with expansive foam wood sealer etc. mine came in through the bathroom and kitchen vents so i put mosquito screens to block their way in also i sealed the gaps between the wall and the electrical outlets in the apt with silicone and i bought a plastic stripe that closes the gap between the door and the floor. also my husband sprays once every 4 months with repellent. good luck ",negative
" i bought these things because i really hate silverfish in my apartment. before i used them i only found silverfish in my bathroom. at first i put a big one (for large room) in the living room and one week later i found a silverfish on the wall just 1 foot distance from this repeller. after that i got two for medium room and i put one in my bedroom and one in my bathroom. several weeks later i found one silverfish in my bedroom (near the repeller) then i thought these things might be pest attractors. so i unplugged the one in my bedroom and put it in the kitchen. but i still found silverfish in my bedroom and bathroom and living room but no one in the kitchen until now. hmm now i think these stupid things are just night lights. ",negative
" i purchased this cushion thinking it would be comfortable and durable. when you lay in the cushion it is rough and abrasive. if any water gets on it it stains immediately and the stain does not disappear when it drys. i am very dissatisfied with the cushion and would not purchase one agai ",negative
" a major concept of an atomic clock to me meant i would not have to reset it for dst. other clocks in my home took care of it. i waited two weeks and this clock did not. i can't trust if for the true time so i am sorry i purchased it ",negative
" the price for the item is reasonable. the quality of the item is excellent. the shipping costs aren't displayed on the selling page. the shipping costs are more than the cost of the item. do not buy with one clic ",negative
" this item is such a huge hunk of junk! first off the instructions are totally impossible to figure out and second off the outside temp is always off by at least 12 degrees. ",negative
" as the title says the remote sensor died a quick death so i got a replacement unit. the remote sensor died on that one pretty quickly as well. i know that sometimes things go wrong with good products but two sensors dying so quickly apparently was not a fluke. this is a cheaply made piece of equipment so i guess you get what you pay for. i gave a friend an oregon scientific unit three years ago and it is still going strong so i'd advise you to stay away from la crosse and go with oregon scientific ",negative
" this unit will be lucky to be within 15 deg. of actual out side temp. after several weeks of conversing the company sent me a different sending unit which turned out to be no more accurate than the original unit. i would not recommend this unit to anyone ",negative
" the outdoor sensor is not waterproof. outdoor sensor died after 3 months. don't waste your mone ",negative
" i am surprised that amazon permits the sale of this equipment. many scientific evaluations have shown that the sound generators have no effects what so ever against rodents-or for that matter against mosquitoes ",negative
" i placed this thing in my small bedroom and it's not even 200 sq. ft. and guess what i always see roaches coming out from my ac duct and even clawing over my bed and many times too. it freaks me out! i don't believe any of this thing anymore! roaches are so hard to get rid of! i hate it ",negative
" even after thorough cleaning leaves a terrible metal taste to the food. i must've washed this 5 or 6 times in my attempt to remove the metal odor. i also noticed some rust colored powder on parts of the surface after washing. yuck ",negative
" the clock is great. my son has one from discovery store and loves it and it does a lot of things well. i bought one for my nephew through this amazon link and they never sent it. my inquiry generated an email that everyone in their company was fired for doing a bad job and we would get a credit!! discovery's price is higher but it is still a good deal for $30 and at least you actually get the clock ",negative
" it arrived fast enough but i should have sent the chair back. it's pretty cheaply made the ends are taped with what looks like regular scotch tape. it's ok but i'll keep my eyes open for a better one. and we won't swing on it. i don't think it would take it. ",negative
" order was shipped very quickly.i will keep item. advertised hanging hardware and swivel not included. chair could easily fray cotten ends are only taped not knotted. no way chair could be converted to 7 foot hammock as advertised. i should have read advertisement closer. i could have gotten 100% cotten chair for less. this ad didn't state the material used. i could buy from this company again i'll just pay closer attention ",negative
" we got this for our deck last may and it started to rust almost immediately. i took it down in august to store for the winter. tried to assemble it today (mid april) and two parts fell apart in my hands. save your money ",negative
" all it takes is one good windy day and say goodbye to your gazebo. i lost two of these within a 3 year period. ",negative
" i ordered this last fall for a 40th party it looks nice but after a windy day a piece of the top broke off and after that it all fell apart because it didnt have any support from the broke top rail ",negative
" looks nice when it was standing. took several hours to erect doing it by myself. had 20 mile per hour winds and the thing broke apart and i had to throw it all out. wrote to the company because it was only 2 weeks after i received it and heard nothing back. so if you live in an area that has a low to no wind factor it is a good buy. but if not say goodbye ",negative
" mine showed up broken. it seems that a single string on a pulley is what is used to raise and lower the umbrella via the crank. the string in mine was broken off (not connected) and inside the main pole. not a great design for lasting a long time in any kind of weather. i'll try another brand ",negative
" i purchased this for my husband and it quit working after 3 months ",negative
" i'm very unhappy with these lights. i placed them along the planter in my patio a couple feet away from the fence in full sun but they didn't work at all. we set them out in the middle of the patio and now five of them do work for a little while but they don't accomplish their purpose in that area. they're also in the way. one of them has never worked at all. i gave them the old college try for a month or so but now it's too late to return them so i'm stuck with them and out my money ",negative
" the lights are very faint and glow for about two hours after sunset. half of the lights are on for less than an hour. i am returning my lamps ",negative
" after buying two automatic retractable hozelock 50 foot hoses (that we love) i bought this for the extra hose length. it is a very disappointing unit. it tends to bounce around when you are pulling out the hose and can be a pain reeling it back up. i am a big guy and still struggle with it. pull the nozzle back to the unit as instructed and then sit on it as you crank. regarding the comments about it only taking the original nozzle i cut off the end and put on a std us hose fitting ",negative
" when my house painter couldn't figure out how to use the nozzle he somehow took apart the hose and lost one of the parts. i looked everywhere on-line for a replacement part but could not find anything. finally i called hozelock in new york and they sent me a replacement part. they charged me about $6 for shipping a part that cost about $3. the system can't be used with a regular sprayer or a regular sprinkler. also it is hard to reel the hose in. overall i don't think this item is worth the cost. if you need to call hozelock their number is 1-800-297-7461 ",negative
" clock does all that is claimed except it will not accept anything farther west than pacific time. so if you are anywhere but in the lower 48 time zones you are sol. ",negative
" bought the driveway patrol and had nothing but problems with it. it constantly went off no matter how many times i moved it around. also when a car drove into the driveway sometimes it wouldn't go off!!! talked to the telebrands people and after having to pay shipping to send the first one back they replaced it free. however it worked just as bad as the first one. now they refuse to refund my money!! this product is an absolute ripoff and i wouldn't recommend it to my worst enemy. i agree with the other review that they would give it a minus 10 stars!! i suggest you beware of any other products you might want from telebrands. ",negative
" my driveway patrol worked okay for a few days then stopped sensing cars as they drove past. does anyone know what i can do to get it working again ",negative
" worked ok for about a day and a half then it would go off every few minutes for no reason. changed batteries several times to no avail. changed position in case squirrels or cats triggered it. moved it from place to place even watched the scene and still sounded the alarm for no reason. this is a piece of junk that will drive your dog crazy. !!! avoid !! ",negative
" the product is virtually worthless.....after making all possible adjustments the devise is totally unreliable. i would really like to get my money back because the thing is already in the garbage ",negative
" outdoor remote temperature sensor is not weatherproof. instructions state the remote temperature sensor should be placed in a dry shaded area. the battery cover has slits in it that will allow water to enter the unit. hard to see how they call it an outdoor remote ",negative
" its made nice but the frame is kind of wobbly and its kinda in the way when takeing the lid off and o ",negative
