text,class
" i purchased this item after seeing jonathan's show. as much as i enjoyed his program i am sorry to say that this product is just terrible. it weighed down my hair and made my hair look greasy before i was even done styling! the day after using the product my hair looked like an oil slick! i do wish jonathan much success but these products need a lot of work. very disappointing after spending almost 60$ for two bottles that remain full in the back of my cupboard ",negative
" my naturally curly hair is thinning and i thought this conditioner would be helpful. the conditioner did not handle the tangles in my hair nor did it make it feel conditioned. i thought it was too drippy. i nearly used half a bottle by pouring it into my hand. i would not recommend this conditioner ",negative
" this foam product by jonathan is okay. the reviews on his products are highly overrated. the price doesn't bother me at all. there are better foams for thin and limp hair ",negative
" this product totally frizzed out my hair. i had been having good luck for once with paul mitchell's foaming mousse. this jonathan productsadly rather than taming my hair induced the frizz. a lot. perhaps a stronger formula is needed or maybe i just don't have fine limp enough hair i was very sad ",negative
" this product works well when i use it with a curling iron. the low rating is for the cost. i just don't think it is worth over $20 ",negative
" product made my hair sticky and gooey. i am a personal fan of his and it got rushed to market. needs re formulatin ",negative
" i have dried my hair daily for 20 years now. i bought the t3 tourmaline with great excitement. come on - its 200$ the most i have ever used on a hairdryer. i did not reduce my hair drying time at all but it did make my hair less frizzy and more shiny..but all in all- too much money for too little help! nor ",negative
" i'm sure that this hair dryer is of exceptional quality - perhaps worth the price to some. but i'd be careful about buying something that uses fake science babble to try to convince you of its effectiveness. most ionic and infrared is gibberish. tourmaline a gemstone has electrical properties (when squeezed or heated it develops a charge across the crystal) but that has nothing to do with hair drying or ionizing air or anything else. i'd recommend buying a less expensive but still high-quality hair dryer instead of falling for a pseudoscientific scam ",negative
" i have dyed red hair a lot of dyed red hair. this product made no noticable difference in the shine of my hair. will not purchase again ",negative
" i bought this lipgloss at my local sephora store. first of all..do not expect to see any plumping what so ever. it makes no difference in how your lips look. secondly it takes forever to get the gloss to come out on the rolly ball. the only reason this gloss is $18 is because of the too faced name brand. dont waste your money on this when there are lipglosses just as good/better for a few bucks at the drugstor ",negative
" i would absolutley love this product if it came with an apllicator brush instead of a roller ball. the roller ball hardly lets any of the gloss come out and you find yourself rolling it over & over again to get a decent amount of gloss. the gloss itself is pretty(once you get enough on your lips.) and it does taste & smell delicious. but it is way too much trouble with the roller ball. i would suggest they make this with an applicator brush. it would make a great product ",negative
" bought this to help myself achieve some punch with my existing waves. all i got were crimps in wierd places. found the instruction booklet completely not useful. i tried and tried but could not produce anything remotely close to a wave curl etc. save your money ",negative
" i previously left a very positive review of the shampoo and conditioner however after using it for several days my hair feels heavy dirty and coated with something. i know jonathan loves his product dirt but it does not belong in a volumizing product for women with fine limp hair. i don't need anything else to weight my hair down. it does not feel clean after washing and drying it. i am quite disappointed as i really loved the way both products smelled. i had to wash my hair a second time today because it would not do what i wanted it to do and it felt like the second day after washing it. i still recommend the volumizing foam. that is a nice product. smells wonderful and does not weight your hair down or cause it to become full of static as products with a lot of alcohol do. ",negative
" not sure what is in this stuff but it turns my fairly healthy hair into the texture of straw. even my own sylist said whatever you are using...stop..you hair feels very damaged. it goes back to normal texture if i use my other shampoos. i made sure to use it on and off to be sure it was the jonathan shampoo..and it was. it went into the trash. don't purchase this stuff...unless you're going for the scarecrow look ",negative
" okay i'll admit. i bought into the hype. oooo no sulfates... oooo essential water.... oooo all natural - no animals sacrificed in the making or testing of this - vegan shampoo and conditioner... i headed into the shower with confidence that i had finally dumped $35 on a shampoo and conditioner set that would make a difference to my fine straight hair. and what a difference it made...the volume created by the products was all flyaway hair: styled by the static electricity generated by my hair being devoided of any moisture that it once held by this lovely dessicant shampoo. and no amount of the so-called conditioner helped to right the wrong! i tried various amounts of conditioner and left it on for longer and longer periods of time without any change in results. after 3 days of feeling the wicked witch of the west was having better hair days than i was i returned the product. this product truly deserves 0 stars!! ",negative
" i was so excited to try this amazing-hyped shampooi bought the kit from qvc.all i can say is what a disaster.my hair which is coarseit instantly turned to straw. no latherhorrible tanglesthe conditioner did not help at all (left it on for 10-15 min).i also contacted jonathan procductinc(4) times and left messages for them to please call me to discuss the problem with their product. no response! all hype-no action! don't waste your money. $60 is alot to pay for itchy dry hair.if you look in beauty supply stores there are other brands that are sulfate-free also such as mastey(code red ",negative
" after the debacle that was dirt i tried to repair the damage by making my now filthy looking hair shiny. well now my hair was not only dirty it was shiny and dirty. is this a joke. i am sure that jonathan was not trying to deceive people by charging such exorbitant prices for a hair cut if he was not a man of substance and yet here i am trying to wash this out of my hair with his very shampoo and all i have is tears. clearly this is not product without tears. ",negative
" if you want your hair to feel like it has day old elementary school vanilla pudding in your hair then this is a 5 star product for ya! if you like your hair clean and nice pass on this. i tried this and my god anything i rested my head on; chairs car seats pillows my boyfriend my child! was left with a greasy gooey stain on it. seriously i think this stuff is going to cost me more in cleaning bills then anything else i have ever used on my body. and i still have the original hair damage in my dern hair!!! maybe if he had killed an animal or 2 for this product i would not be left with this mess. ",negative
" i bought the tourmaline hoping to save time because i have very thick wavy hair that takes 45 minutes to dry and straighten. it ended up taking just as long but the results were much better. my hair was super straight and shiny and it didn't get frizzy even in humid weather. then when i was using it for just the 4th time it completely stopped working. just as other people described the red light shut off and it cooled down and never turned back on. i'm in the process of trying to get a refund or replacement now. ",negative
" i received this as a gift. i was thrilled with the results the first few times i used it. then the little red light went out while i was straightening my hair and it has never worked since. i only got to use it three times ",negative
" i bought this product at sephora. i had it for about two weeks and used it only 2 times. when i tried to use it after that the little red light wouldn't come on and it just wouldn't work. i took it back to sephora for an exchange since i was still within the 30 day exchange period. the second one worked for about two months...then the same thing happened. i was only using it maybe once or twice a week the most. this product is horrible. i never dropped it or anything like that. in fact as soon as it would cool down after using i would place it back in the box it came in. i am actually in the process of returning it to the manufacturer. honestly i wanted a good flat iron and i thought this was a good product because it was expensive...big mistake. my friend bought a straight iron for about $100 and she's had it for almost a year. she also straightens her hair a lot more often than i do. i don't know why i didn't ask her where she got hers. please read all the reviews before you make this purchase. if you don't believe me wait to see if someone you know buys it so you can find out first hand how bad this product is. ",negative
" this product did not dry my hair as described on the box. it did straighten my hair but that was all. i had to dry my hair with a blow dryer and then use this t3 iron which eliminates the whole reason for buying it. ",negative
" on my third use i set it down on the carry case and it sizzled. i looked more closely and it started shooting sparks out of the cord right where it is connected to the handle! i immediately unplugged it and now there's a hole in it where the sparks were coming out. i am so grateful i wasn't using it on my hair when this happened! what with the straightening balm i was using and everything my hair could've easily started on fire ",negative
" i tried doing a patti labelle do where my hair stood up at an angle and it fell over all limp and oily. my hair felt dirtier than when i put dirt in it ",negative
" this was terrible - i tried getting my weave shaped like a helicopter for my prom but it turn out looking like a melting ceiling fan. like in something about mary splooge would have been cheaper and would have held bettah. ",negative
" i have to say that for a gel it had the same consistency and feel of k-y jelly - frankly i am not familiar with personal lubricants but that said there was the smell that reminded me of my gynecological exams. ",negative
" i saw jonathan on qvc and was really impressed with the claim that the moisturizing conditioner was great for dry/damaged hair. he also said that his products don't strip the color out of hair like some of the brands on the market. i color and highlight my hair and wanted something that would protect it. what a disapointment. the conditioner bottle is horrible at dispensing even a small amount of conditioner. i had to remove the lid. then it's like paste...doesn't seem to go through the hair..even after 3 minutes. when i tried to comb my hair out it was like a birds nest. i had to put a spray leave in conditioner by another line in my hair just to comb through it. i ordered it from qvc...and it's going back ",negative
" jonathan conditioner is as good as a cheap drug store conditioner. jonathan you can only fool people into buying one bottle of the cheap stuff you can't fool them twice. i know we will all be seeing jonathan product on the clearence rack in a big lots with in a year or two ",negative
" i was very unhappy with the product! i was given the shampoo for christmas which when washing my hair made little to no suds. when trying to comb out my hair after shampooing it was like a bees nest and i couldn't possibly get a comb thru it. thats when i ordered the conditioner which was like cake batter and couldn't get it to come out of the container with really queezing it which made the lettering come off on to your hands and i found some in my hair. i squeeze and bang until i finally get a big lump coming out. i had watched all of jonathan's reality shows when he was working on creating his products and couldn't wait to try them because they are all natural. i am so disappointed! i recently saw his show back tv where someone calls him up and says they tried his product and how happy they were and jonathan gets all chocked up. i was screaming at the tv i was so upset. the product was not cheap and can't believe i can't use something i spent so much money on. ",negative
" on a scale of 1 to 5 the packaging gets a negative 1. you can't sqeeze the conditioner out of the bottle ended up removing top. for value of product jonathan gets a 1. for quality of product 3. the conditioner feels like vegetable shortening or softened butter. need to use more than average. the conditioner is average in detangling and after using it four times it does condition your hair but no better than other quality brands. i do like that it seems to cut down on the drying time but bed head has a similar product that's been out for a while. for that option i would rather choose bed head for quality and price ",negative
" jonathan should spent more time with scott from zorbitt because the packaging is second rate. the product itself was subpar also ",negative
" used along with shampoo theory my hair turned out worse than it ever had. not recommended at least for medium/wavy hair. no frizz control ",negative
" unless you have a new softball glove to break in this product is not for you. way way too much oil. just nappy. i might as well have put mayo in my hair. ",negative
" i have dyed red hair a lot of dyed red hair. this product made no noticable difference in the shine of my hair. will not purchase again ",negative
" i bought this lipgloss at my local sephora store. first of all..do not expect to see any plumping what so ever. it makes no difference in how your lips look. secondly it takes forever to get the gloss to come out on the rolly ball. the only reason this gloss is $18 is because of the too faced name brand. dont waste your money on this when there are lipglosses just as good/better for a few bucks at the drugstor ",negative
" i would absolutley love this product if it came with an apllicator brush instead of a roller ball. the roller ball hardly lets any of the gloss come out and you find yourself rolling it over & over again to get a decent amount of gloss. the gloss itself is pretty(once you get enough on your lips.) and it does taste & smell delicious. but it is way too much trouble with the roller ball. i would suggest they make this with an applicator brush. it would make a great product ",negative
" bought this to help myself achieve some punch with my existing waves. all i got were crimps in wierd places. found the instruction booklet completely not useful. i tried and tried but could not produce anything remotely close to a wave curl etc. save your money ",negative
" if you buy this shampoo buy something else with it to get this glue out of your hair. i guarantee you will be disappointed it is the equivalent of herbal essence. (also leaves your hair like glue ",negative
" this shampoo made my hair flat and dry when i used it every day.soi tried using another shampoo and used jonathan's once a week.the one day i used jonathan shampoo my hair was noticably flat and dull.i ended up throwing it in the trash and went back to my old shampoo.what a disappointment ",negative
" run as fast as you can... do not try! okay so i bought in to the hype of blow out. once i saw the jonathan product line on the shelf i thought hmmm how yummy! boy was i disappointed. the moisturizing shampoo was anything but! the product felt like a mixture of tree sap and glue. once applied to the hair i felt knots forming. upon rinsing my hair like it had been stripped! i used lots of the companion conditioner hoping for a balancing act but was left aghast when i rinsed and felt the new texture of my hair. i couldn't comb it out with a wide tooth comb until i applied a leave in conditioner from another product line! once dry my hair felt gritty brittle and generally nasty. i'm taking this stuff back and demanding a refund! i'm going back to my frederick fekkai products immediately ",negative
" watching the show i thought that jonathan really cared about hair and its no doubt that he does still but his shampoo leaves alot to be desired. for example even in the hot very humid atmosphere of houston tx it left my hair feeling dry and unhealthy even after using his conditioner (alot of it). my hair looks awful after using it. and the bottle claims that it doesn't use toxic ingredients like mea but it does use three different types of peg a petroleum based thicker found in most bath products that can erode wooden tables in just minutes. this is just as harmful as mea especially for people with sensitive scalps and hair. and it claims not to strip your hair but the products that are supposed to cleanse are much less apparent in the product than the peg products. since peg is a thickener you're also getting a diluted toxic solution. even though head and shoulders uses mea i find that that even that works better than this. my hair doesn't feel like it has any more of its essential oils and i've switched back to the other hair products iv'e been using. it's not worth your 20 dollars its barely worth 5 dollars. my hair stylist also recommended dove products if you need hydration. don't buy it! ",negative
" i used a sample and liked the fact that it cleaned my hair the way i want my hair cleaned. not washed with useless lather and coated with all kind of smoothening silicon products. people have beconme so used to the mass produced garbage that is sold in gorcery stores that they do not realize they are paying for detergent. in the long run it is damaging for the hair and after some hours it really does not have that nice clean bounce that hair is supposed to have. jonathan is not the only good product out there. i have been using phyto shampoo from france and kiehl's both don't have the silicon smoothers either and yes the hair does feel like straw right after you wash it. get a big tooth comb and some guts and go through life with really clean hair!!!! i used my sample and will buy a big bottle of the shampoo. i have not tried the conditioner but will try it too. ",negative
" is this shampoo or sap?? what exactly is it supposed to do?? i received a sample of this shampoo and i am ever so glad i got to try it free before i actually spent money on it. not only did my hair feel like straw as mentioned by other reviewers but it was so heavy i couldn't do anything except rewash it with my regular shampoo. i'll save this one for halloween. ",negative
" i see several previous reviews that acknowledge the fact that this shampoo leaves your hair feeling like straw yet say that is because this shampoo leaves your hair so clean! are you kidding me? if having clean hair means having my hair feel like straw and it does literally feel like straw then i'll happily return to having dirty hair...seriously i've had smoother softer hair from drugstore shampoos that cost .99 than this 20 dollar shampoo and conditioner! i could not even run a comb through my hair while it was wet because this product left my hair feeling so rough! i have rather dry hair and i merely tried this product on a lark just to see if it was any good because i am a fan of jonathan and his show so i will return to my drugstore shampoo dove and pantene which have always worked well for my dry hair. ",negative
" this foam product by jonathan is okay. the reviews on his products are highly overrated. the price doesn't bother me at all. there are better foams for thin and limp hair ",negative
" this product totally frizzed out my hair. i had been having good luck for once with paul mitchell's foaming mousse. this jonathan productsadly rather than taming my hair induced the frizz. a lot. perhaps a stronger formula is needed or maybe i just don't have fine limp enough hair i was very sad ",negative
" i previously left a very positive review of the shampoo and conditioner however after using it for several days my hair feels heavy dirty and coated with something. i know jonathan loves his product dirt but it does not belong in a volumizing product for women with fine limp hair. i don't need anything else to weight my hair down. it does not feel clean after washing and drying it. i am quite disappointed as i really loved the way both products smelled. i had to wash my hair a second time today because it would not do what i wanted it to do and it felt like the second day after washing it. i still recommend the volumizing foam. that is a nice product. smells wonderful and does not weight your hair down or cause it to become full of static as products with a lot of alcohol do. ",negative
" not sure what is in this stuff but it turns my fairly healthy hair into the texture of straw. even my own sylist said whatever you are using...stop..you hair feels very damaged. it goes back to normal texture if i use my other shampoos. i made sure to use it on and off to be sure it was the jonathan shampoo..and it was. it went into the trash. don't purchase this stuff...unless you're going for the scarecrow look ",negative
" okay i'll admit. i bought into the hype. oooo no sulfates... oooo essential water.... oooo all natural - no animals sacrificed in the making or testing of this - vegan shampoo and conditioner... i headed into the shower with confidence that i had finally dumped $35 on a shampoo and conditioner set that would make a difference to my fine straight hair. and what a difference it made...the volume created by the products was all flyaway hair: styled by the static electricity generated by my hair being devoided of any moisture that it once held by this lovely dessicant shampoo. and no amount of the so-called conditioner helped to right the wrong! i tried various amounts of conditioner and left it on for longer and longer periods of time without any change in results. after 3 days of feeling the wicked witch of the west was having better hair days than i was i returned the product. this product truly deserves 0 stars!! ",negative
" i was so excited to try this amazing-hyped shampooi bought the kit from qvc.all i can say is what a disaster.my hair which is coarseit instantly turned to straw. no latherhorrible tanglesthe conditioner did not help at all (left it on for 10-15 min).i also contacted jonathan procductinc(4) times and left messages for them to please call me to discuss the problem with their product. no response! all hype-no action! don't waste your money. $60 is alot to pay for itchy dry hair.if you look in beauty supply stores there are other brands that are sulfate-free also such as mastey(code red ",negative
" after the debacle that was dirt i tried to repair the damage by making my now filthy looking hair shiny. well now my hair was not only dirty it was shiny and dirty. is this a joke. i am sure that jonathan was not trying to deceive people by charging such exorbitant prices for a hair cut if he was not a man of substance and yet here i am trying to wash this out of my hair with his very shampoo and all i have is tears. clearly this is not product without tears. ",negative
" if you want your hair to feel like it has day old elementary school vanilla pudding in your hair then this is a 5 star product for ya! if you like your hair clean and nice pass on this. i tried this and my god anything i rested my head on; chairs car seats pillows my boyfriend my child! was left with a greasy gooey stain on it. seriously i think this stuff is going to cost me more in cleaning bills then anything else i have ever used on my body. and i still have the original hair damage in my dern hair!!! maybe if he had killed an animal or 2 for this product i would not be left with this mess. ",negative
" i bought the tourmaline hoping to save time because i have very thick wavy hair that takes 45 minutes to dry and straighten. it ended up taking just as long but the results were much better. my hair was super straight and shiny and it didn't get frizzy even in humid weather. then when i was using it for just the 4th time it completely stopped working. just as other people described the red light shut off and it cooled down and never turned back on. i'm in the process of trying to get a refund or replacement now. ",negative
" i received this as a gift. i was thrilled with the results the first few times i used it. then the little red light went out while i was straightening my hair and it has never worked since. i only got to use it three times ",negative
" i bought this product at sephora. i had it for about two weeks and used it only 2 times. when i tried to use it after that the little red light wouldn't come on and it just wouldn't work. i took it back to sephora for an exchange since i was still within the 30 day exchange period. the second one worked for about two months...then the same thing happened. i was only using it maybe once or twice a week the most. this product is horrible. i never dropped it or anything like that. in fact as soon as it would cool down after using i would place it back in the box it came in. i am actually in the process of returning it to the manufacturer. honestly i wanted a good flat iron and i thought this was a good product because it was expensive...big mistake. my friend bought a straight iron for about $100 and she's had it for almost a year. she also straightens her hair a lot more often than i do. i don't know why i didn't ask her where she got hers. please read all the reviews before you make this purchase. if you don't believe me wait to see if someone you know buys it so you can find out first hand how bad this product is. ",negative
" this product did not dry my hair as described on the box. it did straighten my hair but that was all. i had to dry my hair with a blow dryer and then use this t3 iron which eliminates the whole reason for buying it. ",negative
" on my third use i set it down on the carry case and it sizzled. i looked more closely and it started shooting sparks out of the cord right where it is connected to the handle! i immediately unplugged it and now there's a hole in it where the sparks were coming out. i am so grateful i wasn't using it on my hair when this happened! what with the straightening balm i was using and everything my hair could've easily started on fire ",negative
" this hairspray was too wet and too stiff. it ruined my clean freshly washed hair and made my blonde locks stiff and darker - yuck!!!! i love the voluminizing shampoo & conditioner as well as the voluminizing foam - but when i lightly sprayed the finishing hair spray- it ruined everything. i will stick to an areosol hairspray instread of a pump. sorry jonathan : ",negative
" this product works well when i use it with a curling iron. the low rating is for the cost. i just don't think it is worth over $20 ",negative
" product made my hair sticky and gooey. i am a personal fan of his and it got rushed to market. needs re formulatin ",negative
" i have dried my hair daily for 20 years now. i bought the t3 tourmaline with great excitement. come on - its 200$ the most i have ever used on a hairdryer. i did not reduce my hair drying time at all but it did make my hair less frizzy and more shiny..but all in all- too much money for too little help! nor ",negative
" i'm sure that this hair dryer is of exceptional quality - perhaps worth the price to some. but i'd be careful about buying something that uses fake science babble to try to convince you of its effectiveness. most ionic and infrared is gibberish. tourmaline a gemstone has electrical properties (when squeezed or heated it develops a charge across the crystal) but that has nothing to do with hair drying or ionizing air or anything else. i'd recommend buying a less expensive but still high-quality hair dryer instead of falling for a pseudoscientific scam ",negative
" i bought this because i have fine hair that needs to be washed every day and i get tired of washing it. i thought i could use this every other day and get by. however it doesn't make your hair look freshly washed; it is just ok. it takes bed head hair and makes it look acceptable for a little while. after a couple of hours though my hair looks oily and stringy again. i use it before i take the kids to school and it gets me thru the morning. then i end up washing my hair later ",negative
" i like jonathan anton & some of his products but this one was a very bad one. it smelled like swamp water. his other products smell great. i don't know what happened to this one. ",negative
" i bought this because a friend had it and it smelled wonderfully of roses. there must be a quality control problem. my bottle had no noticible pleasant sent and therefore did nothing to freshen my hair. i was only trying to go 1 day without washing. what a disappointing product and a waste of my money. : ",negative
" after using this product i felt less than fresh. then i realized that it is only for use on the hair and skin on your head. i would have been better off using a can of evain spray and gotten the same effect at less money ",negative
" i was again disappointed as this did not make me feel fresh. in fact if you mix it with the dirt in your hair it causes some type of nasty reaction and your hair becomes sticky and gooey - nothing fresh about it. ",negative
" i tried doing a patti labelle do where my hair stood up at an angle and it fell over all limp and oily. my hair felt dirtier than when i put dirt in it ",negative
" this was terrible - i tried getting my weave shaped like a helicopter for my prom but it turn out looking like a melting ceiling fan. like in something about mary splooge would have been cheaper and would have held bettah. ",negative
" i have to say that for a gel it had the same consistency and feel of k-y jelly - frankly i am not familiar with personal lubricants but that said there was the smell that reminded me of my gynecological exams. ",negative
" this product did not live up to jonahan's claims on the bottle. i cannot even begin to describe how bad it was and how it did not work nor live up to his promise ",negative
" i had high hopes for this stuff. i have watched blow out and know that he knows his stuff when it comes to hair but i cant seem to get this stuff to actually do anything for my curls and waves. i have tried it on wet hair damp hair dry hair-no discernable difference. i will stick to my frederic fekkai products-they actually work ",negative
" i spent a lot of money on this product & waited with anticipation for it to arrive. when i applied it it did nothing to create curl and didn't even define the curls that i already had. my hair was limp and frizzy by days end. it smelled nice & that's about it. cheap-o suave gel or mousse works better and creating and holding curl ",negative
" okay i'll admit. i bought into the hype. oooo no sulfates... oooo essential water.... oooo all natural - no animals sacrificed in the making or testing of this - vegan shampoo and conditioner... i headed into the shower with confidence that i had finally dumped $35 on a shampoo and conditioner set that would make a difference to my fine straight hair. and what a difference it made...the volume created by the products was all flyaway hair: styled by the static electricity generated by my hair being devoided of any moisture that it once held by this lovely dessicant shampoo. and no amount of the so-called conditioner helped to right the wrong! i tried various amounts of conditioner and left it on for longer and longer periods of time without any change in results. after 3 days of feeling the wicked witch of the west was having better hair days than i was i returned the product. this product truly deserves 0 stars!! ",negative
" i was excited to purchase jonathan product after watching two seasons of blow out. unfortunately i was really disappointed after using this conditioner on my hair. my hair is very thick and after using this conditioner it left my hair a sticky and tangled mess. unfortunately the fragrance of the conditioner is great but that's about it ",negative
