text,class
" this item is cheaply made and i sent it back. the picture looks cool but it's deceiving. the minute hand was so loose that when it was on the right side it flopped down to the right and then when it was on the left it plopped down to the left. it couldn't keep the right time ",negative
" i have ordered this unit twice this past month the first one did not work properly in one of the units the signal was distorted. after returning it to the supplier i ordered it again from another amazon supplier and one of the units did not work at all. i will now look for another brand ",negative
" the unit did not recieve or transmit half the distance that was reported across a flat surface. 100ft. would be pushing it ",negative
" if you are looking for something with great sound quality or even great accuracy in measurment this isn't for you. the radio is hard to use since it doesn't have any indication of what frequency you are on and every time you move it gets overwhelmed by static. the pedometer function is marginal at best. but its what you would expect for $15. ",negative
" i set it up for my dogs because they bark whenever they hear a noise or if someone rings bell i have 3 dogs i put it on and they went beserk they started going after each other i didn't hear anything myself but i am quite sure the dogs did like i said they acted very badly towards each other the tone must have made them lash out like that. i cannot use it anymore. ",negative
" the way the brush is situated on the handle makes this brush difficult to use. i would get the furminator instead it has the same deshedding edge but a much easier to use overall design and it comes in larger sizes! this technology is great and you will be so shocked when you see all the hair you are able to remove ",negative
" being somewhat of an insomniac i read well into the hours of the night and a book light is essential to me. i therefore purchased the itty bitty booklight. if you do use this light it is essential to purchase the power supply for two reasons. firstly there is no auto shut-off so if you fall asleep reading your batteries wear down very quickly. secondly when using batteries they start dimming rather quickly making it hard on the eyes and difficult to read resulting in the constant need for new batteries. this light is also extremely fragile. over a couple of years i went through 7 of these! i would not recommend this light - for the amount you spend on the never-ending purchasing of batteries or the expensive power supply and the constant new purchases after it breaks you might as well splurge and buy a decent book light. i now have the tri lite by capstone enterprises (available at barnes & nobel - come on and get it in stock amazon!) it is terrific! it has a clock with an alarm and a timer. you can set it to stay on for any period of time and once it reaches that time the light flashes. at that time you can extend the minutes. if you don't do so for example you're sleeping it will automatically shut off. it also produces much more light and is much brighter than the itty bitty book light ",negative
" read the description carefully. it states the speaker range is 50' not the microphone. my dog stood 10' away from it and even with the sensitivity on high and her barking right at the thing it wouldn't trigger. matter of fact i never could get it to trigger with barking. the only time it did go off was when i put the batteries in for the first time and my husband was mowing the lawn on his big riding mower and he knocked into a chicken wire fence which made me run out to get it with the unit in my hand. even then it didn't go off till i was about 4 feet from the mower. i also couldn't get it to just make the ultrasonic sound. even when switched from audible to ultrasonic you still hear a noise. not just me but my husband too so it's not a case of super human hearing on my part :-) yes the timer option is very nice. this was actually why i purchased this one over the others as we only wanted to stop the night barking. but what good is the timer function if the microphone can't pick up the barking? so read these descriptions carefully when looking at these control units. unless your dog always barks in the same spot and you can place this unit under 4 feet from them then pick something else. ",negative
" i bought this for my mother-in-law at her request. she has arthritis and saw it on tv. she also wanted the free gripper that came with it. i scoured the listings at amazon looking for one that included the gripper even paid a little more for it. she used the can opener once and it broke. the free gripper required sending away for it and an inflated s&h fee ",negative
" when i first got this item i loved it i used it 4 times and it stopped working ",negative
" received this as a gift and i must say i'm very disappointed. at its highest setting it takes forever to toast. the other issue is that if you buy any bread with non-standard width (like home-made gourmet breads) it won't fit into the toaster ",negative
" this toaster is more a decoration than anything else. my kids eat a lot of bagels & frozen waffles and this machine just doesn't do the job without multiple toasting cycles. even regular bread comes out barely toasted on one cycle. i also had the plastic prongs that hold the crumb tray in place break off. (how?? it just sits on the counter no one is playing football with it!) i feel that i wasted $50.00 on this- save your money ",negative
" more thought needs to be put into the design of this produc ",negative
" i wanted to buy something that would remove the taste of chlorine from the kitchen faucet but even with the brita it still tasted like chlorine. after about 2 weeks it started to drip from the where the brita screws into the faucet. so now you don't have filtered water. my husband replaced washer and it still dripped. if you accidently put the hot water on while someone in the house just before used the filtered part the filter is ruined ",negative
" first the good news. this is an extra heavy skillet with durable finish and good handles. it easily handles two quarts up to the bottoms of the rivets and distributes the heat evenly across the bottom of the pan. but for the bad news i would give this skillet four or five stars. the bad news is that someone at the anolon plant damaged the pan before it was placed in the anolon carton. neither the anolon box nor the outer ups shipping carton showed any damage when i received the skillet. it wasn't until the the following day after i threw out the packaging that i noticed the a small sharp blow had been delivered to the rim of the pan which deformed the pan slightly. true i should have been more attentive when i received the pan but i never suspected anolon would package damaged goods. i'll live with my mistake but will not purchase anything by anolon again! ",negative
" using frozen fruit to make up to 4 smoothies every day our family is hard on blenders. after more than a year of daily experience with the waring pro (both mbb* & pbb* models) i cannot recommend them for serious smoothing making. here's why: both glass- & stainless-jug models use the same blade assembly. this blade assembly wears poorly when asked to blend frozen fruit. it fails often and must be rebuilt or replaced. parts are easily purchased if you're handy and have the correct tools. details: the assembly screws together and is threaded to tighten under use rather than loosen and fall apart. but this tightening action is so great when the blade contacts frozen fruit that it bends the metal washer below the blade. the assembly eventually becomes so tight that the shaft cannot turn. the waring pro is all the blender than many people will need but is not sufficient for the daily maker of multiple smoothies ",negative
" for what this item costs you would think that the pump would last longer than 3 months. i really like foaming soap because i have three young children who have a tendency of making a huge mess with both bar and liquid soap. since there is so little actual soap in foam soap there isn't the big mess to clean. but i have a fundamental problem with paying for bottles of diluted soap. i searched high and low for an attractive foaming soap dispenser and cuisipro was about all i could find. but within 3 months the pump started to stick and i have to manually move it up and down. it's cheaper to keep refilling the store bought soap dispensers and just buy a new one when it starts to stick. ",negative
" we bought this model because it had the different grind capabilities. it quit working after 1 year. we also bought one for my mom and her's quit much sooner. :- ",negative
" this can opener is complete garbage. other reviews have told the story about how this thing does not work. i tried it three times each time with new batteries and it grunted to a stop after a millisecond. had to battle with the thing all three times twisting and turning the stupid can opener to free it from its grasp on the side of the can. the seam broke and leaked juice all over the counter. the handy screw to back the can opener up was of very little use. you are better off with a cheap electric can opener any time or a hand crank can opener. with this device you might as well throw 20-bucks out on the lawn. this piece of garbage ended up in the garbage. completely worthless. do not waste your money ",negative
" sent it back. couldn't see the read-out with a plate or saucer on the scale. needs a tilted or canted face ",negative
" the scale does not come with a battery even though there is a distinct place for it in the internal packaging. scale had a 2002 manufacture date on it. all of this i can live with the bigger problem was that the scale would not zero itself. when turned on it would drift dramatically after a couple of seconds. i timed it -40g for one minute (and after hours... just keep on going...). the box had no signs of damage so i'm guessing the load cell was bad. very disappointing. ",negative
" i have had this scale for about 4 months. it worked fine the few times i used it but last night i went to use it and it has given up the ghost. i swapped batteries and still nothing. the connection for the 9v battery is very loose and even after crimping and holding it tight it didn't get any juice. not happy so i will order a different brand and hope it does better. i do not abuse or heavily use my kitchen gadgets so maybe i just got a lemon ",negative
" this is a $30 ice crusher whose instructions advise inserting just one cube at a time. even at that ludicrous rate the machine occasionally jammed. i threw it out went to target and bought a $20 waring blender that has an ice chopping mode. it works beautifully even with a dozen cubes at once ",negative
" i purchased this opener 12/6/06 and the motor quit 3/5/07. what really troubles me is that i probably only open five or six cans a week. please don't waste your money ",negative
" i saw an ad for rabbit comparing it to reidel. it is no reidel. heavier than i expected and larger than i expected ",negative
" i was originally going to buy clickclack (made in new zealand) storage containers. to save money i bought these (china-made) containers instead and it was a big mistake. the first bad sign was a long black hair stuck in one of the containers. the soft plastic parts of the lids that seal the containers had rough edges and were poorly trimmed. the clear plastic of the containers had all sorts of scuff marks. the final straw came when i dropped one from about 3 feet and 3 inches of the lip broke off rendering the container useless for airtight storage -- and that's assuming that the somewhat loose-fitting lids actually make the containers airtight. if you want containers like these spend the money on clickclack or some other quality brand. i'm surprised target sells these at all ",negative
" i really like the look of this bread bin but the manufacturer does not package it in a box. it only has a clear plastic bag around it. even though amazon uses it's own box for shipping it arrived with dents and cracks. amazon quickly replaced it with another one which had dents cracks and the entire bottom was was badly scratched. i don't have time to keep sending these back hoping to get a replacement which isn't damaged so i gave up after returning the second one ",negative
" the legs were a bit tricky to put down and when i did i busted the mounts. never even used this thing & threw it away. coleman makes one that i bought that's better built and excalibur electronics has one available as well that i also bought - i like excalibur's better but both are better than this piece of junk. all 3 brands are in the same price range. interestingly there aren't a lot of portable ac/dc fan options out there... i bought these for camping in florida ",negative
" i've owned this sofa for less than a year and it completely fell apart. the seat of the sofa is supported by a wooden frame with a nylon webbing stretched taught and stapled over it. we had 4 people of reasonable weight on the sofa (something we've done numerous times before) and it collapsed out from underneath us. the four parts of the seat frame are held in with small little dowels that rest on a less than one inch lip around the outside of the couch frame. the sofa is designed to look nice but does not hold up well to average use. for $400 a sofa should last at least a year of moderate use of people only sitting on it!!! you're better off going to ikea or some other retailer that spends as much time in the basic structural design as they do in the appearance of the couch. ",negative
" i did not like this product. i'm not aspiring to learn how to be a coffee expert. i tried this out a few times. it takes 5 mninutes or longer to boil the water. its also a pain to clean and scrub. this is a good option for people who want to learn how to make a perfect espresso. a better option is to use the aeropress coffee and espresso maker. it's real simple to use and worked beautifully the first time and tastes as good or beter than store bought espresso. you can buy this on amazon. put in the filter add some coffee add some hot water stir then press down in just a matter of seconds. put this device over a coffee cup. its real easy to clean ",negative
" in the twentieth century and before cast iron pans had the size stamped on them which told you the diameter of the cooking surface. twenty-five years ago i bought the lodge 10sk which is a 12 skillet with a 10 inside cooking diameter. ok. with this skillet marked 14sk the inside cooking surface is only 12 and it should be marked 12sk. they deceptively flared out the sides to get an overall top diameter of 15 1/4 as a selling point. this isn't very helpful to my pork chops being 36% less space than i thought i was buying. i'd watch out for the 10sk too. i guess to get a real #14 cast iron skillet i need to get a griswold. hilditch ps: it weighs 10 lbs ",negative
" the electric skillet takes forever to heat up and it does not heat in the corners also it takes longer to cook than an electric frying pan i would not recommend this product. thank yo ",negative
" the writeup is incorrect. this does not fit all cuisinart 12 cup coffee makers it definitely does not fit the dcc 1200. while returning it is not difficult through amazon it means a trip to ups and another 2 weeks of waiting for a correct replacement ",negative
" i have two cats both less than 5 months old. i bought citikitty training kit hoping it would save me from scooping the litter box. it turned out a piece of flimsy junk that's way over priced. my cats would rather do their business anywhere but on this piece of plastic. save your money and use it on something more useful ",negative
" the heater that i received was defective. i down loaded a return label from amazon.com and returned the heater. i received my refund very quickly. i have two other delonghi heaters of a different model that i am very happy with but are no longer manufactured. this was my first experiance with this particular model ",negative
" if you are looking for a plastic box that rotates then look no further. if you are looking for a space heater keep looking ",negative
" i bought these because they matched my dishes. i really wish i'd kept my old ones even though they were black. the size of these is nice for flour sugar etc.; however the rubber seals in them aren't great. the seal on my flour (biggest one) falls in every single time i take the lid off. they're pretty but not very functional ",negative
" mazon. i ordered 4 for xmas dinner was sent three and they cancelled the 4th one saying the will never get it in. thanks amazon ",negative
" i purchased this book because i have a lot of bundt pans. i was disappointed to see almost half the recipes involved a box cake. i buy cook books to make things home made not via boxed cake mixes. it basicially told you to buy a box of cake mix and add this and that to it. who can't do that themselves? not a good cookbook at all. if you want lessons on how to make boxed cakes than you'll like this box. i make all my cakes homemade so this book was useless to me ",negative
" i did not buy the whole set. my review is for an 8 fry pan. it was one of those try it deals. i do not like the grooves in the pan because after for instance frying an egg the grooves retain food and if you don't use a brush to scrub the grooves you'll find that after it has dried there are going to be bits of food caught in the grooves. i can't imagine cleaning a whole set of this cookware. yikes ",negative
" i was very excited with such a inexpensive purchase for high count sheets but very soon i learned it was not such a great deal. beware if using them on an older mattress which is not thick! after putting on the fitted sheet it looked like a huge skin on a baby elephant! loose material everywhere. my real complaint is the pills which appeared only a few days into use. they snag on rings watch bracelets etc. i would never purchase this material again. ",negative
" while this vacuum is easy to use it loses suction after only 6 months. don't buy this to waste money. ",negative
" i loved this vacuum initially. you can even see how much dirt it's picking up! however the shape of the filter severely limits suction almost immediately to where the vacuum won't pick up a speck of lint. you ahve to empty the filter every 5-10 minutes. i do not have a terribly messy household just one with no stairs going to the front & backyard ",negative
" streaks and scratched the front of my dishwasher. does a very poor job. ",negative
" my grandmother had one of these in her kitchen and i can remember all the kids fighting over who got to sit on the stool at large family gatherings. i'm really sorry that i let her's get away from us when she died. i was so excited to see this stool on amazon and could not wait to get it. but i returned it within less than 5 minutes of taking it out of the box. first of all it is a lot smaller than you think. my daughter's wooden highchair is larger than this stool. but what really made me dislike it is the color. to call it red is very misleading. i would say it was closer to orange which doesn't appeal to me or match my kitchen. ",negative
" i returned them beacause they are nothing like the good old revereware made in the u.s.a.they are very thin and cheap.i do not recommend anyone buying them you willonly want to return them ",negative
" i can't believe i spent good money on this vacuum. i've had to open it with a screw driver countless times to try to figure out a myriad of problems: why it won't vacuum without pushing it with all my might why it makes an awful noise that terrifies my children why the filter won't stay in place and why it smells like burned rubber every time am forced to use it. i have replaced every filter and belt. now i am going to throw it away. i'd gladly give it to charity but i can't in good conscience give it to an unsuspecting victim ",negative
" this is the most loathesome appliance i have ever owned. i hate everything about it. some genius put the power cord at the bottom of the unit so you have to hold the cord up all the time to keep from backing over it. this may not be such a problem if the stupid self propelled function weren't constantly trying to shoot backward meaning i need both hands just to push the unit forward. it's like i'm dancing with my vacuum and we're fighting for the lead. ridiculous. i have almost 2000 sf of carpet in my house and i wake up sore the next day after a round with this monster. oh--it also came with a free little red dd sweeper--the handle of which broke the first time i tried to use it. i don't know if dd came under new management or what but i will never buy one of their products again ",negative
" beware of the five reviews for the mysticmop. although microfiber mops are relatively new major department stores have approximately a dozen different mops with different mechanical designs. in order to standout from all the competition five reviews were concocted for mysticmops in order to deceive buyers about the quality of their mops. google mysticmop and you will find that all the sites with reviews have the same five identical reviews. fortunately the reviews were fabricated about a month ago so hopefully not too many customers have been deceived. my experience has been that most reviewers give helpful honest reviews. ",negative
" the space between the strands is much greater than shown in the picture. the cutrain will not hide what is behind it ",negative
" i'm glad some of you received these dishes not broken in a million pieces! amazon or whoever is packaging these needs to learn how to properly pack. there was no bubble wrap or popcorn at all - just flimsy sheets of cardboard!! duh?? i've sent them back twice now and third time won't be a charm for me 'cause i won't go through this again. never will i ever order breakables from amazon again. the headache was not worth it - even if the dishes are nice and pretty. ",negative
" this item is not nine inches wide. it is the same width as the seven stick cornstick pan but costs ten dollars more. so you are paying ten dollars to get two extra cornstick molds of the same size. hopefully the item description will be changed soon. now i have to pack up and ship back several of these but at least amazon is paying the freight. lodge logic is the greatest for cooking and baking though. i think this is just a random error. just be sure and buy the seven stick pan for 7.99. the cornsticks will be the same size ",negative
" just when i thought i was getting used to everything being so much bigger in the us... i should have taken more notice of the other reviews. beautiful glasses but they are way too small. my set will also be returned they are a really odd size somewhere in between any use i would have for them ",negative
" the way this steamer was advertised i really thought it gave out alot of steam and lasted a decent amount of time. i tried it a few times and was very disappointed. i returned the item ",negative
" the design is such that when you pour out liquid some of it seeps into the space between the outer plastic and the vacuum glass container. then when one sets the carafe on a counter the liquid leaks out. this could be a problem with a particular unit or a marginal design ",negative
" cat kept peeing on laundry. tried this product no change. the only thing that worked was constant cleaning/changing of litter. maybe this works for other cats but not mine ",negative
" it looked like such a good idea on tv but that's the thing about tv. they didn't fit well on my stove at all and i couldn't even put my other stock pots on my back burners at the same time. also the bottom scratched after a couple uses! ",negative
" we bought four sets of the victoria collection 600 thread count queen size. the fitted sheets do not fit on our queen bed. it seems like that were made for a full size not queen size... list this as a reject. we are very very disappointed ",negative
" pan received wil not be pan pictured. pan will look like kaiser bakeware nobless 7-inch springform pan model#751603. pan sent will have correct item#51842 on label from nordicware. ",negative
" i've ordered three. two were broken as were two replacements they sent. fragile plastic breaks and can't support the weight of the drawers and spices. they were really nice about sending replacements and refunds though. ",negative
