text,class
" once upon a time i was given a vanity-published book to review. it was an illogical mess full of breathtaking non-sequiturs. while reading iron john i couldn't help thinking of it. the vanity book however was at least entertaining. john eldredge refers to iron john liberally in his book wild at heart and because i considered that a ringing endorsement i purchased a copy. i can't tell you what a chore it has been to finally finish reading it. the hardest part was not flinging it away in disgust about 17 times. it's one thing to write a rambling tome full of obscure references; it's another to publish it. that people can slog through it and call it profound and important is baffling; what's even more mind-boggling is that people claim that this book spoke to them. i think it's a case of i'd better say i understand it or people will think i'm not erudite. well let me be erudite about it: iron john is a big steaming pile of new age crapola. don't say i didn't warn you ",negative
" how can a best-selling author like simon winchester take an event as exciting as the san francisco earthquake of 1906 and turn it into a tedious snooze-fest? one answer: write as if you had just discovered an adjective mine and were free to throw in extra descripitive terms on every line until listeners scream for an end to florid phrases. another: strive to break the record for most clich?s in a single paragraph. finally: write about events in 1906 as if no one but simon winchester had ever before thought about their consequences -- thus everything in this tedious narrative becomes about simon. simon and the raccoons; simon on the failing american economy; simon attempting to reproduce american accents. this is a cd set for avoiding ",negative
" i agree with the reviewer who said this work is boring. it seems roth is trying to glorify philip roth and not the characters. he goes on and on describing the overwhelming feelings zuckermann has for the swede without letting us know who the swede really is. roth should let the characters tell the story or try to use less erudition in his narration. it gets to the point where the reader loses interest in finishing the book. i loved the plot against american because it was more character based than philosophizing about about the historical context of the times ",negative
" i echo the comments of the previous reviewers. don't waste your money. not only does this book present a tedious repetition of facts and stories already well known to even a casual u2 fan it can't even get those facts right! the book states that bono's father dropped the family off at a catholic church before driving himself to another church. this contradicts the correct statement on the preceding page that bob hewson was catholic while bono his mother and brother were protestant. in the same paragraph the dublin neighborhood of glasnevin is misspelled asnevin. the hearing aid shop from which bono took his name is misspelled and perhaps most galling of all the author can't even get the full name of larry mullen jr. right! and this is just chapter one! i have to agree that this book was simply thrown together to make a quick buck and therefore not worth purchasing. i would suggest skipping this one and purchasing bono: in conversation with michka assayas which includes a pretty good account of bono's life from the man himself. ",negative
" let me see how many books can i write to preach to the choir about the same thing. she must of got dumped by a handful of liberal boyfriends (what intellegent person would want her) and now she's trying to get back at 'em. can't wait for the next i hate liberals so much and here are my reasons why book. she should join fox she would fit right in ",negative
" anyone with intelligence can see that ann coulter is not attempting to make any meaningful or objective analysis of politics. she is using inflammatory marketing to stir up the emotions of the most die-hard flag-waving conservatives. until this attention-seeking labeling of other americans as 'good' or 'bad' stops there will never be true understanding of the complexties of american politics or foreign policy by the general public. i don't agree with bush's war and i didnt vote for him. but he's not a 'bad person'; he did not invade iraq because he is 'evil' or 'stupid'. i can appreciate both sides of an argument; i can avoid generic categorizations. i would never watch any news liberal or conservative that had a clear political bias. why can't ann coulter arrive at this same level of common sense? well she wouldnt sell as many books; she wouldnt be on tv. it has to be liberals hate america or the conservative nazi agenda. we have the duty as thinking americans in the most advanced free country in the world in these modern times of massive amounts of free information to stop paying attention to this garbage. get the facts and stop relying on a figurehead to spoon feed you your opinions ",negative
" i remember hearing about this book by the great patriot sean hannity sometime in 2001 then it was a mere idea. from that time on until august 20th 2002 i waited for what i thought would be the greatest book of all time. i remember seeing the cover art and hearing about the title: let freedom ring with not just a picture of sean hannity on the cover patriot that he is but also a flag. i loved it couldn't be more happy. well the day of the book's release i took a day off work (i've never missed a day of work before in my life) and rushed to get this book. it looked better than i ever imagined. with the flag on the cover and the title of let freedom ring i thought finally technology has caught up to our patriotism. i expected a book filled with flags flags with sound effects. maybe some firework sound effects. boy was i wrong. i opened the book only to the colors black and white. no red. no blue. no stars and stripes. i quickly turned the pages looking searching for flags. i found none no sound effects either no fireworks. at that point i went into a 4 year long depression. i nearly committed suicide at several points. it's only now that i can bring myself to review this man's book patriot that he is. i say this so you know what you're getting yourself into. there are no flags no stars and stripes no fireworks no sound effects. i have since recovered but only because of old stars and stripes. i went back to teaching last year not fully recovered and my colleagues knowing how much i love america and the stars and stripes suggested i have my class do a research project: find the most patriotic book ever made. the methodoloy was simple: a book made out of flags with flag pictures would score high a book that was not made out of a flag or flags and had no pictures of flags would score the lowest. we found some very good books and they did cheer me up. the one that was the most patriotic by far was a book called president jesus: how jesus wrote the constitution freed the slaves and won world war ii. its published by a small church in texas. i was very proud of my students for finding it. it has brought countless joy to my life. along with the book made entirely out of a flag with flag pictures and written in blue and red ink you get a giant flag. i'm not sure of the dimensions but they had to haul it to my house in a moving truck. i've draped it over my house and it covers it completely. people even have to crawl under the flag to enter the house. now i often go outside and just gaze at old stars and stripes for hours at a time smiling. ",negative
" all throughtout this book alex delaware and his police friend milo never stop ruminating over every new fact they uncover. they have endless discussions on how a new tidbit might fit into the overall picture. the reader longs for the pair to actually do something. in the end the author walks away without even tying up all the main strings. that is really dirty pool after making the reader wade through all the yakking. i read and enjoyed several of the early alex delaware books and then quit looking for new ones now i know why ",negative
" the book jacket for the ruins offers a can't-miss premise: a group of post-grad american tourists at play in mexico jump at the chance for a little adventure among mayan ruins but find but then find themselves in unimaginable danger. it's the stuff of great summer thrillers ready to be taken to the beach. but 319 pages later the reader is left to wonder whether or not the publisher put the wrong book in the jacket. almost immediately you'll notice that smith's writing is as dense as the jungles that make the setting. however despite the endless stream of words his descriptions are often threadbare. plus there are no chapter breaks which eventually pushes the pace until it feels like an assignment to continue. next the characters themselves begin to fall flat. there are only really two couples to keep track of and yet it's difficult for the first third of the book to distinguish them. there is little to keep you interested in what they're doing or why they might be doing it. smith's attempts at developing these four as characters come in fits and spurts. this seems obviously haphazard and hurried - the author is jamming in backstory whenever needed to explain characters' actions as if he were patching leaks in a dam. by the end of the book the foursome seems to be as disinterested in each other as the reader is in them. and for the readers who are hoping to discover something of interest in the setting such as mayan mythology or archeological lore forget it. aside from language barriers with the locals there is no reason why this fantastical story couldn't have been set in the wilds of the rocky mountains the saharan desert or anywhere else. the danger posed has nothing to do with mexico archeology or mythology at all. ah yes the danger posed. well i can't say much at all because anyone could give away the entire book with one line of explanation - that's how thin the plot is. the numerous other reviews that fault this as a short story masquerading as a novel are exactly right. suffice it to say that when you do realize what the danger is (and you'll realize it well before any of the well-educated characters do) it's a real eye-roller as if to say i read this many pages for this?. by the time the story concludes it's more irritating than suspenseful. the characters take so long to blithely undertake any course of action at all that you'll start rooting against them. eventually scenes of gore start piling up in an obvious and lazy attempt to interject some action but even aside from being misdirected it's too little too late. this book could have been an adventure a supernatural thriller a survival tale or a horror screenplay. it could have even taken the high road as an examination on people's reactions to situations of extreme stress: some take the lead even enjoying the challenge while others whither into a shell of hopelessness. but none of the possibilities ever come to fruition in this disappointing effort. ",negative
" this book was so different from the usual nr story. the burn scenes were too graphic and the rape scene was too graphic. if you want romance skip this. it also seemed to take forever to get the book set up ",negative
" this book is offensive to at least one of the two genders though it's hard to say which. it suggests that a man whose brain was transplanted into that of a sensual woman would become a wanton harlot more or less. whether that's more insulting to the male brain or the female body i'm not sure but the book portrays neither gender realistically. i like heinlein and the first 100 or so pages of this book show a lot of potential but after that the book descends into vapid sexual morass and it's not even particularly good at being that. the gender-swapping theme has been a common one in fiction and film in the last 30 years or so but heinlein joined the ranks of the many authors and directors who treated it as a chance to write pseudo-enlightened erotica instead of literature. more's the pity ",negative
" why in the world would anyone publish a writer's bread and butter notes to his agent? besides the money i mean. there are a couple or three interesting fulminations against this publisher or that editor whom heinlein feels did him dirty. but in the main this body of correspondence is of zero interest to any but the most complete worshipers of the sf master. just enjoy the stories and nevermind the workaday business of how they got published ",negative
" i thought it was me until i read several other reviews of predator. ms. cornwell can do so much better than this disjointed mess. if she's going to continue the scarpetta series she needs to get back on track creating characters that we care about. i finished this book as quickly as possible just to get it behind me. what a disappointment ",negative
" i did not finish the book (i got about 70% of the way through before i realized i could not bear to read one more page). maybe the remaining part of the book would have been better but i doubt it. this is the first time i can ever remember not even having even the slightest interesting in finishing a book. the characters were flat and plot went nowhere. please - there are million of books out there. spare yourself and find something else to read. anything. ",negative
" this is an overwritten and overhyped piece of fiction that will never pass for great literature. it is timely but it is not timeless. not one character comes alive even though they all talk endlessly. not one scene is memorable. the true nature of the book -- soap opera-- is cloaked under its many pages. messud is a good writer who in this instance could not tell a good story and she seems to have believed her publicity machine. i can't believe that her husband who a great literary critic would not talk her out of publishing this. oh. i forgot. money and fame trumps quality every time. ",negative
" i thought the title was interesting so i bought this book. wow what a disappointment. this is sappy and poorly written. how does mitch albom keep getting on the best sellers list ",negative
" i admit i haven't finished this book. a friend recommended it to me as i have been having problems with insomnia. i was interested in reading a book about women's health issues and this one sounded intriguing until she started in with her tarot cards interest in astrology and angels. granted i am not a firm believer in just the hard facts but its really hard to believe anything this woman writes after it is clear that common sense isn't alternative enough for her! ",negative
" you all like misogynist comics ",negative
" despite early promise marked by intriguing personal observations and evident self-reflection this effort fails to deliver on the author's experience and acumen. the book is a disparate set of chapters and lacks a unitary thread apart from a bitter leavening of asides on the shortcomings of united states rhetoric and policies on africa. i had hoped for more given the fine record in newsprint of this well-traveled journalist. ",negative
" i read some raving reviews about this book but i admit i was quite disappointed. factual i'm sure but it lacks details and tries to touch on too much without going into any depth. many other pregnancy books go into further detail ",negative
" the characters are uninteresting and 2-dimensional the dialog hackneyed. i have no idea why it's on the new york times bestseller list. it was more of an obligation for me to finish this book than anything else. don't waste your money ",negative
" i've been following the alex cross series from its beginning and after reading cat & mouse i'm wondering if patterson has taken these characters as far as they can go... given the fact that there are 7 or 8 more cross books written subsequently to this one i can only hope that the series gets better. my complains are similar to those of other reviewers: 1. i'm getting sick of the perfection of alex cross. the man's a saintly father saintly grandson saintly lover saintly charity worker and saintly detective. these traits hooked the reader and made cross an intriguing character but he's fast becoming too one-dimensional. 2. the cross/sampson relationship. as if we weren't sick enough of this already. every few chapters we're reminded of the man-crush cross and sampson have on each other. sampson is so perfect in cross's eyes that it becomes tiresome to hear about it every time sampson enters a scene. 3. the cross/christine johnson relationship moves way too fast. one moment christine is still mourning the loss of her husband (who was viciously murdered 6 months prior in jack & jill) and freaks out over an innocent dinner date and the next she and cross are madly in love. no development whatsoever no line from point a to point b. 4. i'm not sure patterson could have written the dialogue between cross and his children any more unrealistically. aren't these 7- and 9-year-old children? he has more intelligent conversations with his kids than he does with sampson or kyle craig. 5. the entire novel is a series of pseudo-climaxes which are ultimately resolved by plot twists that seemingly arrive from left field. the soneji resolution was anti-climactic at best and the mr. smith conclusion was unfulfilling ",negative
" if you are looking for a book that does a cover to cover job of bashing western civilization with complete and obvious bias this is it. ",negative
" one of the blurbs i read on the book jacket compared this book to into thin air and the perfect storm. no way!. those two books were edge-of-your-seat reading experiences. this account of a kayaking expedition is just plain boring. the action doesn't start until about halfway or more into the book and even then the cliched writing and deification of balf's subjects make this book very hard to get through. unless you are a serious kayaking fan i would not recommend this book ",negative
" i had somewhat forgotten how greg bear wrote. his descriptions of the jart are so obscure and long-winded the reader may as well just turn the page. i found it annoying that greg bear attempted to invent even more words in this book than eon. my largest complaint however resided in the high number of typos duplicated words letters dropped etc that made the reading even more disruptive. it really looked like there had been global replacements as the same errors were repeated. while i'd admit that an author is more concerned with flow plot and technical accuracy - the editor should review with a little more care to the fundamentals ",negative
" i was very disapointed in the book.basicly the writer took bits and pieces from books written by otherstwisted their words and put his own spin on it.it repeats itself over and over being so repetative i had to put it down.there are good books out there written by people who were there.i suggest you take a look at those.i read many good one's but this book wasnt in that catagory ",negative
" this story is very dark full of menace and dark thoughts. not great for kids. ok for adults if that's what you like. a hard story not much gentleness in it except for a couple of moments ",negative
" many reviewers compared this novel to jurassic park saying it was a better book than crichton's. what absurdity. i am not saying that jp is an awesome book but it was far better than tyrannosaur canyon. tyrannosaur canyon is a fairly intriguing story but poorly executed and very poorly ended. it's as though preston suddenly realized that he was going to have to get his characters out of the predicament he had put them in and didn't know how to do it. the ending is too fast too unlikely and too unrealistic. the book closes with a theistic comment by one of the characters which i believe is preston's way of attempting to belong to both camps having his science and being religious. overall i had high hopes for this book and i am sorry to say that in the last 100 pages i was greatly let down ",negative
" first of all i did not exactly 'read' this biography. instead i purchased the cd version which i distilled via my car sound system every morning on my way to work (i have enjoyed countless biographies of great american figures this way and still been able to read many more technology related books). i had great expectations from this book having recently enjoyed three biographies of lincoln. i have to confess that i was sorely disapointed. i found the research of mr mccullough to lack the kind of details that i have enjoyed in biographies from walter isaacson richard carwardine or doris goodwin. i do not seek a beautiful story in a biography but rather a reliable source of facts that i can use to form my own opinion of a character. in this context i find mr mccullough's use of superlatives or long emotionally charged sentences to be a distraction from the subject matter of john adams and his contribution to america. i also enjoy direct quotes from letters speaches autobiographies as they help me refine my impressions of the context (the period the relationships to contemporary characters ...) surounding a promonent figure. usage of the english language in politics has dramatically evolved since mr adams' time and i missed 'hearing' the voice of john adams. instead this biography felt like reading a translation where the personality of the translator overshadows the personality of the original author. finally having read other biographies of the founding fathers i was disapointed to find so little about the complex relationship between adams and franklin. all in all my lasting impression is that mr mccullough did a great job at bringing john adams and the early american revolution to the masses through a very appealling product that may however leave readers asking for more historical details and less emotional opinions. had i known that i might have passed on this biography and instead explore mr mccullough's fictional work ",negative
" this simply isn't history. in real life people do things for reasons. historians explain what happened and (to some extent) why. that is how they are able to infer as yet unknown details and even predict future attitudes and acts. pappe gets plenty of facts wrong but his biggest failing is to ascribe incorrect or even impossible motives to many of the people of the region. this book is propaganda masquerading as history. ",negative
" i know a lot of people liked this book but i felt like it put too much pressure on me to pack on the pounds. i didn't realise so much of the book was focused on diet. it says you should plan on gaining a pound a week and the more you gain the healthier your babies will be. well the first 13 weeks i managed to gain nothing and i felt horrible about it but food made me so sick the last thing i could do was eat more food to try to gain weight. the book said that according to my starting weight i should try to gain 50 - 60 pounds during my pregnancy! i decided to stop reading the book and so far just going by what my gut says about what to eat and when i've managed to put on 20 pounds. my twins are measuring perfectly and are very healthy. this book isn't horrible but i would check it out of a library or borrow it or buy it used don't spend the $ on a new one... and be prepared to put it down if it doesn't sound right to you ",negative
" though this book does present all the necessary information for learning about abnormal psychology it's the dryest most aesthetically difficult to read textbook... especially if you happen to be studying the material online/through independent study. the publisher needs to redesign the book and/or you need to have a better online course professor. it feels nearly impossible to be interested in this material (which is interesting in itself) if you have to read the textbook front to back on your own without any instruction. ",negative
" i bought this audio cd set at the borders store without the opportunity to preview the narration. had i been able to do so i probably never would have purchased it let alone paid full bookstore price for it. but i needed an audiobook for my long drive the next day so i relented. lesson learned. the audio quality is very insonsistent at at times very poor having been transcribed from the original audiotape recording. while the author is obviously greatly informed on the historical and geopolitical details of the middle east it does read very much like a history text. with the amount of detail presented and the wide scope of coverage from one end of europe reaching into the former soviet states and beyond one immediately feels the need for visual aids (maps timelines etc.) as guidance. the reader's narration is monotononous with a very constant cadence which dulls the senses. each sentence sounds the same as the last. this has the unfortunate effect of rendering each piece of information presented as no more significant than any other and so all of the events seem to be lost to obscurity. after a while the narration becomes little more than background noise. no information is retained by the listener ",negative
" nothing in this book was usable for me. okay very little. if i was trying to write the next _ethan frome_ then this book would be perfect. instead i write sci-fi and fantasy. i was looking for tips to improve my description of things; this book recommends describing different things. too much emphasis on metaphor (which is a wonderful tool but a tad obvious). if you want to write in a way people might actually communicate this book might be a waste of your time. however poets and pure-literary writers might find it more useful than i did ",negative
" when i found hour game in paperback at our local library's monthly book sale i thought i had hit pay dirt. but i cannot believe that this author who wrote such gripping gems such as the winner and absolute power could turn out such a dog. long boring and confusing. i fear that mr. baldacci hired an aspiring young writer to help him crank out a quick book. i cannot pass this book along to my friends -- i couldn't do that to them. it will be tossed into our blue recycle bin. what a waste. what a shame. ",negative
" i was expecting this book to be a great story but very disappointed. i cannot believe the publisher allowed the author to publish this book as it is. the book is insipid and dull has no flow no story or no plot. let me present an example. i have read many insightful newsweek articles by a writer allan sloan. for example sloan describes a sprint merger event in this way if talk is getting cheaper why did mci worldcom pay $115 billion to buy sprint? the once staid phone companies have launched a merger blitzkrieg in an effort to emerge at the center of the wired world. can regulators handle the complex new order..... it has a clear logical axis and has a force to attract readers into it. but jeter describes it like this the merger announcement of worldcom and sprint spurred building activity around worldcom headquarters as real estate developers readied for economic prosperity. the real estate inventory swelled with new planned unit..... it always presents off-center trivial detail which makes a reader bored. 70% of books are consumed to described a dry and dull fact like the merger of company a & b raised the stock to $x etc. there is no insight here. but unfortunately unlike enron scandal there is no other book that centered on the worldcom scandal. you would get much better comprehension by collecting articles in newsweek or business week if you have lexisnexis or ebiscohost. ",negative
" if you are interested in a very traditional approach from a professional photographer this book will provide lots of information. it also provides valuable tips about controlling the dog. but for my taste i found the photographic results to be uninspiring - too much posing too much portraiture lighting not enough of just plain capturing that wonderful dog as it is ",negative
" the worst book i've read (actually i was listening to the audiobook). the characters are completely unbelievable and the book is so repetetive that i found myself yelling at the tape player i know i know already. i couldn't stand the torture anymore i didn't even finish it. i have enjoyed some of ds's earlier work but will not buy another ",negative
" was not impressed. narrow scoped personal reflections applications limited. i also read the male companion book wild at heart and was also not impressed ",negative
" ethan mordden's editors have allowed him to ruin what could possibly have been a good book. this is the worst of his books on the various decades of the broadway musical as the faults of the seventies book have widened into gulfs. his political ramblings (often just slightly right of ann coulter and making as much sense) seep through the book dragging it down. the french people are slammed a number of times along with the aclu burt lancaster (apparently according to ethan a good friend of stalin) and the left in general while the author defends bush (and it does take some looking back over the page to figure out how he fits all this into a book on musical theatre). the author's train of thought wanders like a bitter old man all over the page in search of a target any target. it is often hard to stomach. the truly sad fact about this is that the author often has quite cogent things to say about a particular musical and when he does stick to that it can actually make one want to look at the work again. an editor should have cleaned the work up before before allowing it on stage to greet its public. the author is capable of better work ",negative
" the scientific method applied to this book: 1) form a hypothesis: great managers do something differently than mediocre managers. 2) conduct an experiment: interview 80000 managers. 3) analyze data: ???this step is missing??? 4) draw conclusions: write this book. with the exception of the 12 questions the authors make no attempt to back any their conclusions with the results of their study. they make several insightful statements such as many managers say they would like to define the right outcomes. however they do not even attempt to tell the reader how the study led them to this statement. did 90% of the managers interviewed state this? did 60% of the great managers state this while only 10% of the mediocre managers did? does many managers mean 100 managers? 100 managers seems like many managers at first but considering 80000 were interviewed i 100 managers is a negligible amount. the entire book consists of several rational statements that are not supported by their study. it seems to me that after conducting a huge study to find out what great managers do differently the authors found almost no common trends. however since they put a lot of money and effort into conducting the study they needed something to show for it and wrote this book. if buckingham and coffman didn't claim this book was a result of the largest study of its kind i would say it offers some decent advice; however since it does make this claim i wish they would have back up their conclusions so the readers would be able to determine how valid they are. ",negative
" this book was on a very interseting topic. the author took time in studying this topic. it was about the impending world oil shortage. that is the time when we the world will run out of oil. it tells you about hubbert's analysis of the time or year when the world will run out of oil. they then talk about a lot of other things like where oil comes from. then they talk about where oil is. they also talk about drilling for oil. they say it takes people over 20 drills to find oil. sometimes it will take even more time then that. then they talk about the size of oil fields. they also reexamine hubbert's analysis later on in the book. rate plots is brought up because the more people driving the less oil we will have in the future. they talk about the future to fossil fuels and discuss elctricity and natural gases. they also talk about how much we already have so when oil runs out we need to think about all the stuff we already have. hubbert was a brilliant man. some gas companys tried to make him stay quiet but he didn't want to he told everybody. the author was ver knowledgable and i could tell he knew what he was talking about. i wouldn't recommend this book to anybody unless they are very smart and want to know about the impending world oil shortage. i say again the author took time in studying this topic but that was his downfall in that he went into to much depth and made it boring. when you read it you can tell the author knew what he was talking about but he got to much into detail which is very boring. i gave it a low rating because i have a short attenion span so it was hard enough for me to make it through this book ",negative
